Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.51153027370207
272.5GHz,-180,1deg,4.14618806049382
272.5GHz,-180,2deg,3.32194282257172
272.5GHz,-180,3deg,2.02704871807029
272.5GHz,-180,4deg,0.215928999596287
272.5GHz,-180,5deg,-2.20588071702932
272.5GHz,-180,6deg,-5.35408940153918
272.5GHz,-180,7deg,-8.88787565183898
272.5GHz,-180,8deg,-10.0874157771726
272.5GHz,-180,9deg,-7.90104682325576
272.5GHz,-180,10deg,-5.67275000923857
272.5GHz,-180,11deg,-4.36465514769437
272.5GHz,-180,12deg,-3.98287758477952
272.5GHz,-180,13deg,-4.49989833282694
272.5GHz,-180,14deg,-5.95699168664162
272.5GHz,-180,15deg,-8.46569587922317
272.5GHz,-180,16deg,-12.0598063780578
272.5GHz,-180,17deg,-15.2811573432583
272.5GHz,-180,18deg,-14.4052822739224
272.5GHz,-180,19deg,-12.0037977050974
272.5GHz,-180,20deg,-10.3120245170091
272.5GHz,-180,21deg,-9.35949174264807
272.5GHz,-180,22deg,-8.99624155940652
272.5GHz,-180,23deg,-9.17068230459301
272.5GHz,-180,24deg,-9.92177335057142
272.5GHz,-180,25deg,-11.368320692572
272.5GHz,-180,26deg,-13.7140804420987
272.5GHz,-180,27deg,-17.1646409833502
272.5GHz,-180,28deg,-20.7926921755832
272.5GHz,-180,29deg,-20.6897475233698
272.5GHz,-180,30deg,-18.9194622207785
272.5GHz,-180,31deg,-18.5222733168201
272.5GHz,-180,32deg,-19.6453849213802
272.5GHz,-180,33deg,-20.4552533460674
272.5GHz,-180,34deg,-17.7731223691934
272.5GHz,-180,35deg,-14.2827125429981
272.5GHz,-180,36deg,-11.8458498463456
272.5GHz,-180,37deg,-10.5067751907991
272.5GHz,-180,38deg,-10.1443988508807
272.5GHz,-180,39deg,-10.7167877233817
272.5GHz,-180,40deg,-12.2501845724448
272.5GHz,-180,41deg,-14.6245062947127
272.5GHz,-180,42deg,-16.393705521417
272.5GHz,-180,43deg,-14.9870031168627
272.5GHz,-180,44deg,-12.3497272225682
272.5GHz,-180,45deg,-10.3295782877335
272.5GHz,-180,46deg,-9.08251412670162
272.5GHz,-180,47deg,-8.467388995545
272.5GHz,-180,48deg,-8.34226919644155
272.5GHz,-180,49deg,-8.58180749826369
272.5GHz,-180,50deg,-9.06620115427052
272.5GHz,-180,51deg,-9.68133581722272
272.5GHz,-180,52deg,-10.3406430018418
272.5GHz,-180,53deg,-11.0201735080291
272.5GHz,-180,54deg,-11.7767885805407
272.5GHz,-180,55deg,-12.7313936530705
272.5GHz,-180,56deg,-14.0371690547138
272.5GHz,-180,57deg,-15.8540746110486
272.5GHz,-180,58deg,-18.2791865543091
272.5GHz,-180,59deg,-20.8999406702114
272.5GHz,-180,60deg,-21.6945823159159
272.5GHz,-180,61deg,-19.8876343536792
272.5GHz,-180,62deg,-17.7582736637468
272.5GHz,-180,63deg,-16.2303011856738
272.5GHz,-180,64deg,-15.3188466888967
272.5GHz,-180,65deg,-14.8899862830057
272.5GHz,-180,66deg,-14.7817100658752
272.5GHz,-180,67deg,-14.7954468410646
272.5GHz,-180,68deg,-14.7019119919853
272.5GHz,-180,69deg,-14.3207199430679
272.5GHz,-180,70deg,-13.627997381396
272.5GHz,-180,71deg,-12.7480396737039
272.5GHz,-180,72deg,-11.8371996277214
272.5GHz,-180,73deg,-11.0034307726663
272.5GHz,-180,74deg,-10.2980794645479
272.5GHz,-180,75deg,-9.73513828899714
272.5GHz,-180,76deg,-9.30896069005517
272.5GHz,-180,77deg,-9.00495953782115
272.5GHz,-180,78deg,-8.80524145192995
