Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.47034069922721
272.5GHz,-180,1deg,1.54697148153389
272.5GHz,-180,2deg,1.57735969755511
272.5GHz,-180,3deg,1.51875538068435
272.5GHz,-180,4deg,1.31313994679126
272.5GHz,-180,5deg,0.908305915608355
272.5GHz,-180,6deg,0.276864853527905
272.5GHz,-180,7deg,-0.569230917647955
272.5GHz,-180,8deg,-1.57012537454895
272.5GHz,-180,9deg,-2.62628515206047
272.5GHz,-180,10deg,-3.64372388395713
272.5GHz,-180,11deg,-4.61100389811176
272.5GHz,-180,12deg,-5.64511766044108
272.5GHz,-180,13deg,-6.96293292168474
272.5GHz,-180,14deg,-8.8311296284367
272.5GHz,-180,15deg,-11.5416615948279
272.5GHz,-180,16deg,-15.1741194213828
272.5GHz,-180,17deg,-17.4573258528378
272.5GHz,-180,18deg,-15.1824030092997
272.5GHz,-180,19deg,-12.3391835093091
272.5GHz,-180,20deg,-10.3941746349542
272.5GHz,-180,21deg,-9.18744961629699
272.5GHz,-180,22deg,-8.51407747866164
272.5GHz,-180,23deg,-8.24269303201425
272.5GHz,-180,24deg,-8.29238364960826
272.5GHz,-180,25deg,-8.62031832658875
272.5GHz,-180,26deg,-9.21823143070732
272.5GHz,-180,27deg,-10.0927651191877
272.5GHz,-180,28deg,-11.2104210576761
272.5GHz,-180,29deg,-12.4133922473331
272.5GHz,-180,30deg,-13.3852446296782
272.5GHz,-180,31deg,-13.8405203868767
272.5GHz,-180,32deg,-13.8190474017378
272.5GHz,-180,33deg,-13.6081260215565
272.5GHz,-180,34deg,-13.4865965035461
272.5GHz,-180,35deg,-13.6650769208605
272.5GHz,-180,36deg,-14.2880384812098
272.5GHz,-180,37deg,-15.3140595605174
272.5GHz,-180,38deg,-16.1783619593705
272.5GHz,-180,39deg,-15.8657727576741
272.5GHz,-180,40deg,-14.4949722686819
272.5GHz,-180,41deg,-13.1205399005716
272.5GHz,-180,42deg,-12.2397796026111
272.5GHz,-180,43deg,-11.8298430257347
272.5GHz,-180,44deg,-11.6339377079039
272.5GHz,-180,45deg,-11.3488034796271
272.5GHz,-180,46deg,-10.8612186076655
