Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.46813054715947
272.5GHz,-180,1deg,3.2686523874668
272.5GHz,-180,2deg,2.64935997713271
272.5GHz,-180,3deg,1.59266842070361
272.5GHz,-180,4deg,0.051719656466378
272.5GHz,-180,5deg,-2.0671680250844
272.5GHz,-180,6deg,-4.91574172461763
272.5GHz,-180,7deg,-8.54388406606643
272.5GHz,-180,8deg,-11.4090549496247
272.5GHz,-180,9deg,-10.1105310784814
272.5GHz,-180,10deg,-7.49819722351257
272.5GHz,-180,11deg,-5.70301035711771
272.5GHz,-180,12deg,-4.80281935064623
272.5GHz,-180,13deg,-4.65847722623365
272.5GHz,-180,14deg,-5.13631126660273
272.5GHz,-180,15deg,-6.04587630549968
272.5GHz,-180,16deg,-7.03507616558355
272.5GHz,-180,17deg,-7.61798390800808
272.5GHz,-180,18deg,-7.57106585898498
272.5GHz,-180,19deg,-7.17758560244733
272.5GHz,-180,20deg,-6.83996857958824
272.5GHz,-180,21deg,-6.79647077935674
272.5GHz,-180,22deg,-7.15705909693677
272.5GHz,-180,23deg,-7.97850815760814
272.5GHz,-180,24deg,-9.28104862606906
272.5GHz,-180,25deg,-10.9890688519567
272.5GHz,-180,26deg,-12.7453501573851
272.5GHz,-180,27deg,-13.759964861255
272.5GHz,-180,28deg,-13.5730521910786
272.5GHz,-180,29deg,-12.8362580465227
272.5GHz,-180,30deg,-12.3248183042452
272.5GHz,-180,31deg,-12.4079725576937
272.5GHz,-180,32deg,-13.2442611024475
272.5GHz,-180,33deg,-14.8449471808157
272.5GHz,-180,34deg,-16.6600160688237
272.5GHz,-180,35deg,-16.940073168577
272.5GHz,-180,36deg,-15.3809817133282
272.5GHz,-180,37deg,-13.8388181239059
272.5GHz,-180,38deg,-13.1455926070353
272.5GHz,-180,39deg,-13.4461102690566
272.5GHz,-180,40deg,-14.7985449296312
272.5GHz,-180,41deg,-17.2483499060072
272.5GHz,-180,42deg,-20.0651698916208
272.5GHz,-180,43deg,-19.7558976479677
272.5GHz,-180,44deg,-16.7506162050935
272.5GHz,-180,45deg,-14.1778740510924
272.5GHz,-180,46deg,-12.4552849594856
272.5GHz,-180,47deg,-11.4431457192429
272.5GHz,-180,48deg,-11.038357487122
272.5GHz,-180,49deg,-11.2068159677468
272.5GHz,-180,50deg,-11.9638551762094
272.5GHz,-180,51deg,-13.3375878586839
272.5GHz,-180,52deg,-15.2148563688769
