Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.32834337510705
272.5GHz,-180,1deg,4.12391385397289
272.5GHz,-180,2deg,3.60023346659264
272.5GHz,-180,3deg,2.74816238060142
272.5GHz,-180,4deg,1.55219798325758
272.5GHz,-180,5deg,-0.0138642660425927
272.5GHz,-180,6deg,-1.9806021762178
272.5GHz,-180,7deg,-4.33033948875834
272.5GHz,-180,8deg,-6.78366734327255
272.5GHz,-180,9deg,-8.40643753719912
272.5GHz,-180,10deg,-8.37701311632434
272.5GHz,-180,11deg,-7.55013693218718
272.5GHz,-180,12deg,-6.99950500410912
272.5GHz,-180,13deg,-7.14712906976189
272.5GHz,-180,14deg,-8.15877994841282
272.5GHz,-180,15deg,-10.1714567807627
272.5GHz,-180,16deg,-13.1314442656834
272.5GHz,-180,17deg,-15.1822705917224
272.5GHz,-180,18deg,-13.3725810134559
272.5GHz,-180,19deg,-10.6820270360711
272.5GHz,-180,20deg,-8.81837233211175
272.5GHz,-180,21deg,-7.76395006874695
272.5GHz,-180,22deg,-7.35194179298427
272.5GHz,-180,23deg,-7.47843338264323
272.5GHz,-180,24deg,-8.1028716137972
272.5GHz,-180,25deg,-9.2318840124355
272.5GHz,-180,26deg,-10.8993756531715
272.5GHz,-180,27deg,-13.1159642767068
272.5GHz,-180,28deg,-15.6693770603272
272.5GHz,-180,29deg,-17.6057259039942
272.5GHz,-180,30deg,-17.7252653067957
272.5GHz,-180,31deg,-16.8193498055035
272.5GHz,-180,32deg,-16.1700718893598
272.5GHz,-180,33deg,-16.2086970767926
272.5GHz,-180,34deg,-16.964390247854
272.5GHz,-180,35deg,-18.2239199531445
272.5GHz,-180,36deg,-19.3637546236539
272.5GHz,-180,37deg,-19.6355930985295
272.5GHz,-180,38deg,-19.290789486795
272.5GHz,-180,39deg,-19.2057110498024
272.5GHz,-180,40deg,-19.8537472530155
272.5GHz,-180,41deg,-21.1147184436306
272.5GHz,-180,42deg,-21.8369881610053
272.5GHz,-180,43deg,-20.6509132289469
272.5GHz,-180,44deg,-18.6164465653516
272.5GHz,-180,45deg,-16.9911306098074
272.5GHz,-180,46deg,-16.0369540810169
272.5GHz,-180,47deg,-15.6782553152736
272.5GHz,-180,48deg,-15.7704802381162
272.5GHz,-180,49deg,-16.1474159720871
272.5GHz,-180,50deg,-16.6334778024055
272.5GHz,-180,51deg,-17.0735045990179
272.5GHz,-180,52deg,-17.3801033117011
272.5GHz,-180,53deg,-17.5599037690945
272.5GHz,-180,54deg,-17.6878949728204
272.5GHz,-180,55deg,-17.8477038582542
272.5GHz,-180,56deg,-18.0679287135241
272.5GHz,-180,57deg,-18.261740237263
272.5GHz,-180,58deg,-18.2004292548917
272.5GHz,-180,59deg,-17.6376332792179
272.5GHz,-180,60deg,-16.5713885456182
272.5GHz,-180,61deg,-15.2655491752538
272.5GHz,-180,62deg,-14.0000960702153
272.5GHz,-180,63deg,-12.9358264446058
272.5GHz,-180,64deg,-12.1344615520583
272.5GHz,-180,65deg,-11.6053655462673
272.5GHz,-180,66deg,-11.3335097732937
272.5GHz,-180,67deg,-11.2911572753687
272.5GHz,-180,68deg,-11.4408917923092
272.5GHz,-180,69deg,-11.7348534630751
272.5GHz,-180,70deg,-12.113718127996
272.5GHz,-180,71deg,-12.509353785277
272.5GHz,-180,72deg,-12.8549589213076
272.5GHz,-180,73deg,-13.1021702804773
272.5GHz,-180,74deg,-13.236194589985
272.5GHz,-180,75deg,-13.2771640060406
272.5GHz,-180,76deg,-13.2663462704799
272.5GHz,-180,77deg,-13.248026021591
272.5GHz,-180,78deg,-13.2574183658476
272.5GHz,-180,79deg,-13.3166854644537
272.5GHz,-180,80deg,-13.4359677699356
272.5GHz,-180,81deg,-13.6161503081514
272.5GHz,-180,82deg,-13.8516288458713
272.5GHz,-180,83deg,-14.1325544152194
272.5GHz,-180,84deg,-14.4465937136394
272.5GHz,-180,85deg,-14.7803927195232
272.5GHz,-180,86deg,-15.1208950510509
272.5GHz,-180,87deg,-15.4565627552155
272.5GHz,-180,88deg,-15.7784379247941
272.5GHz,-180,89deg,-16.0809152391121
272.5GHz,-180,90deg,-16.3621002881598
272.5GHz,-180,91deg,-16.6237054624726
272.5GHz,-180,92deg,-16.8705428596142
272.5GHz,-180,93deg,-17.1097529408153
272.5GHz,-180,94deg,-17.3499200162751
272.5GHz,-180,95deg,-17.6001733658867
272.5GHz,-180,96deg,-17.869287553105
272.5GHz,-180,97deg,-18.1647127582949
272.5GHz,-180,98deg,-18.4914114602799
272.5GHz,-180,99deg,-18.8503761860705
272.5GHz,-180,100deg,-19.2368037528313
272.5GHz,-180,101deg,-19.6382031982748
272.5GHz,-180,102deg,-20.033332999767
272.5GHz,-180,103deg,-20.3937095780899
272.5GHz,-180,104deg,-20.6897266282284
272.5GHz,-180,105deg,-20.9015983101488
272.5GHz,-180,106deg,-21.0309443505641
272.5GHz,-180,107deg,-21.1056836754382
272.5GHz,-180,108deg,-21.1742568857463
272.5GHz,-180,109deg,-21.2927052820705
272.5GHz,-180,110deg,-21.5112223015787
272.5GHz,-180,111deg,-21.8632098716898
272.5GHz,-180,112deg,-22.3551682975781
272.5GHz,-180,113deg,-22.9550127188959
272.5GHz,-180,114deg,-23.5828919133546
272.5GHz,-180,115deg,-24.1238296983976
272.5GHz,-180,116deg,-24.4865455234768
272.5GHz,-180,117deg,-24.6821526588703
272.5GHz,-180,118deg,-24.8362635318166
272.5GHz,-180,119deg,-25.1186668440734
272.5GHz,-180,120deg,-25.6710216233247
272.5GHz,-180,121deg,-26.5676004581528
272.5GHz,-180,122deg,-27.7645785835129
272.5GHz,-180,123deg,-28.9825018858707
272.5GHz,-180,124deg,-29.6594121374414
272.5GHz,-180,125deg,-29.4764632528584
272.5GHz,-180,126deg,-28.881936724384
272.5GHz,-180,127deg,-28.5140201779466
272.5GHz,-180,128deg,-28.7437714070358
272.5GHz,-180,129deg,-29.7250971620785
272.5GHz,-180,130deg,-31.2964836579584
272.5GHz,-180,131deg,-32.2626268888189
272.5GHz,-180,132deg,-31.058222587213
272.5GHz,-180,133deg,-28.9685149888189
272.5GHz,-180,134deg,-27.4698122185149
272.5GHz,-180,135deg,-26.8823310170934
272.5GHz,-180,136deg,-27.1379899261169
272.5GHz,-180,137deg,-27.93733350256
272.5GHz,-180,138deg,-28.6370923829346
272.5GHz,-180,139deg,-28.6939550290629
272.5GHz,-180,140deg,-28.5182106531661
272.5GHz,-180,141deg,-28.9307471208078
272.5GHz,-180,142deg,-30.4609170002077
272.5GHz,-180,143deg,-33.2613985068092
272.5GHz,-180,144deg,-35.9811982811439
272.5GHz,-180,145deg,-35.4291215874992
272.5GHz,-180,146deg,-33.6120788834018
272.5GHz,-180,147deg,-32.0045147698693
272.5GHz,-180,148deg,-30.0409470283519
272.5GHz,-180,149deg,-27.9245944818773
272.5GHz,-180,150deg,-26.353595650488
272.5GHz,-180,151deg,-25.639276425904
272.5GHz,-180,152deg,-25.7454249120015
272.5GHz,-180,153deg,-26.4071812155483
272.5GHz,-180,154deg,-27.212293085204
