Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.09617422914098
272.5GHz,-180,1deg,2.73576503307941
272.5GHz,-180,2deg,2.03140162510941
272.5GHz,-180,3deg,0.974229412398509
272.5GHz,-180,4deg,-0.472793187103834
272.5GHz,-180,5deg,-2.39301008075183
272.5GHz,-180,6deg,-4.95002925706107
272.5GHz,-180,7deg,-8.45417505347448
272.5GHz,-180,8deg,-13.3873656144232
272.5GHz,-180,9deg,-18.0612632938861
272.5GHz,-180,10deg,-15.7969950026094
272.5GHz,-180,11deg,-13.2652141246773
272.5GHz,-180,12deg,-12.6599131691209
272.5GHz,-180,13deg,-13.9046974322885
272.5GHz,-180,14deg,-17.4013694920624
272.5GHz,-180,15deg,-21.3849629684747
272.5GHz,-180,16deg,-16.1547340246035
272.5GHz,-180,17deg,-11.3792460030568
272.5GHz,-180,18deg,-8.40938191808739
272.5GHz,-180,19deg,-6.51213141409869
272.5GHz,-180,20deg,-5.31828716586227
272.5GHz,-180,21deg,-4.64538748635307
272.5GHz,-180,22deg,-4.40319887743973
272.5GHz,-180,23deg,-4.54781062953838
272.5GHz,-180,24deg,-5.05217221460179
272.5GHz,-180,25deg,-5.88094189722664
272.5GHz,-180,26deg,-6.96307431154346
272.5GHz,-180,27deg,-8.16351416415824
272.5GHz,-180,28deg,-9.28316860303024
272.5GHz,-180,29deg,-10.146284217111
272.5GHz,-180,30deg,-10.7455925067761
272.5GHz,-180,31deg,-11.2577382069606
272.5GHz,-180,32deg,-11.8977973868649
272.5GHz,-180,33deg,-12.7926043175912
272.5GHz,-180,34deg,-13.9291085949878
272.5GHz,-180,35deg,-15.1488949205421
272.5GHz,-180,36deg,-16.2569816558227
272.5GHz,-180,37deg,-17.2649713739058
272.5GHz,-180,38deg,-18.4336032215418
272.5GHz,-180,39deg,-19.8838945162057
272.5GHz,-180,40deg,-20.8914880198983
272.5GHz,-180,41deg,-20.1604768472103
272.5GHz,-180,42deg,-18.3916820090803
272.5GHz,-180,43deg,-16.9818452802178
272.5GHz,-180,44deg,-16.3904070838027
272.5GHz,-180,45deg,-16.6552990040387
272.5GHz,-180,46deg,-17.6572613851392
272.5GHz,-180,47deg,-18.9415035231492
272.5GHz,-180,48deg,-19.4035657987279
272.5GHz,-180,49deg,-18.3865504784957
272.5GHz,-180,50deg,-16.8100534616568
272.5GHz,-180,51deg,-15.5020558846859
272.5GHz,-180,52deg,-14.6707556569872
272.5GHz,-180,53deg,-14.2866136497701
272.5GHz,-180,54deg,-14.2574332517815
272.5GHz,-180,55deg,-14.4573238644959
272.5GHz,-180,56deg,-14.7136243802168
272.5GHz,-180,57deg,-14.8109544204719
272.5GHz,-180,58deg,-14.5701138914662
272.5GHz,-180,59deg,-13.9693523870901
272.5GHz,-180,60deg,-13.1505525973706
272.5GHz,-180,61deg,-12.2968788648625
272.5GHz,-180,62deg,-11.5401580057261
272.5GHz,-180,63deg,-10.9489302504952
272.5GHz,-180,64deg,-10.5487017125445
272.5GHz,-180,65deg,-10.3407579357795
272.5GHz,-180,66deg,-10.312968406256
272.5GHz,-180,67deg,-10.4447270709372
272.5GHz,-180,68deg,-10.7087333775345
272.5GHz,-180,69deg,-11.0715631574911
272.5GHz,-180,70deg,-11.4945477631769
272.5GHz,-180,71deg,-11.9362718720723
272.5GHz,-180,72deg,-12.3574246007268
272.5GHz,-180,73deg,-12.7272952192596
272.5GHz,-180,74deg,-13.0293693886394
272.5GHz,-180,75deg,-13.2630014033255
272.5GHz,-180,76deg,-13.4401788467035
272.5GHz,-180,77deg,-13.5793798045642
272.5GHz,-180,78deg,-13.6996810985663
272.5GHz,-180,79deg,-13.8170931424098
272.5GHz,-180,80deg,-13.9432993238968
272.5GHz,-180,81deg,-14.0859825038467
272.5GHz,-180,82deg,-14.2498208817681
272.5GHz,-180,83deg,-14.4375345473965
272.5GHz,-180,84deg,-14.6506873382084
272.5GHz,-180,85deg,-14.8901674657352
272.5GHz,-180,86deg,-15.1563858971253
272.5GHz,-180,87deg,-15.449277863789
272.5GHz,-180,88deg,-15.768201145897
272.5GHz,-180,89deg,-16.1118166967981
272.5GHz,-180,90deg,-16.4780261376629
272.5GHz,-180,91deg,-16.8640324278437
272.5GHz,-180,92deg,-17.2665828084326
272.5GHz,-180,93deg,-17.6824384927149
272.5GHz,-180,94deg,-18.109081953322
272.5GHz,-180,95deg,-18.5456128221584
272.5GHz,-180,96deg,-18.9937046373638
272.5GHz,-180,97deg,-19.4584237790599
272.5GHz,-180,98deg,-19.9486843198658
272.5GHz,-180,99deg,-20.4771427977956
272.5GHz,-180,100deg,-21.0593894903227
272.5GHz,-180,101deg,-21.7122787098756
272.5GHz,-180,102deg,-22.4510462479918
272.5GHz,-180,103deg,-23.2843980723555
272.5GHz,-180,104deg,-24.2060941419481
272.5GHz,-180,105deg,-25.1815077617445
272.5GHz,-180,106deg,-26.1313942347368
272.5GHz,-180,107deg,-26.928770311448
272.5GHz,-180,108deg,-27.4420151098799
272.5GHz,-180,109deg,-27.6263265198759
272.5GHz,-180,110deg,-27.5736608692292
272.5GHz,-180,111deg,-27.4539059196854
272.5GHz,-180,112deg,-27.4262573664554
272.5GHz,-180,113deg,-27.6024533624954
272.5GHz,-180,114deg,-28.051695164208
272.5GHz,-180,115deg,-28.8122746541844
272.5GHz,-180,116deg,-29.8877573344966
272.5GHz,-180,117deg,-31.2035489844386
272.5GHz,-180,118deg,-32.4870100897172
272.5GHz,-180,119deg,-33.1549111088867
272.5GHz,-180,120deg,-32.709807507057
272.5GHz,-180,121deg,-31.4077182513797
272.5GHz,-180,122deg,-29.8140030892816
272.5GHz,-180,123deg,-28.2185111070286
272.5GHz,-180,124deg,-26.6921393104717
272.5GHz,-180,125deg,-25.2579089630341
272.5GHz,-180,126deg,-23.9679805743469
272.5GHz,-180,127deg,-22.9076838031547
272.5GHz,-180,128deg,-22.1733535990979
272.5GHz,-180,129deg,-21.8558446493089
272.5GHz,-180,130deg,-22.035724240382
272.5GHz,-180,131deg,-22.7790557996605
272.5GHz,-180,132deg,-24.1072965787202
272.5GHz,-180,133deg,-25.8736648267214
272.5GHz,-180,134deg,-27.4820713328549
272.5GHz,-180,135deg,-28.0672118499281
272.5GHz,-180,136deg,-27.8444390862321
272.5GHz,-180,137deg,-27.8437760065101
272.5GHz,-180,138deg,-28.7212158979243
272.5GHz,-180,139deg,-30.8693499602413
272.5GHz,-180,140deg,-34.8597443009
272.5GHz,-180,141deg,-41.5836101179578
272.5GHz,-180,142deg,-41.9151413554581
272.5GHz,-180,143deg,-37.3001391798721
272.5GHz,-180,144deg,-35.2619581547591
272.5GHz,-180,145deg,-34.749168637241
272.5GHz,-180,146deg,-35.0183000780047
272.5GHz,-180,147deg,-34.9551929974279
272.5GHz,-180,148deg,-33.0509469563423
272.5GHz,-180,149deg,-29.891074864832
272.5GHz,-180,150deg,-26.9448809369721
272.5GHz,-180,151deg,-24.7288585715141
272.5GHz,-180,152deg,-23.3174999476928
272.5GHz,-180,153deg,-22.6954643055965
272.5GHz,-180,154deg,-22.8116588876847
272.5GHz,-180,155deg,-23.4984752847345
272.5GHz,-180,156deg,-24.2792906923083
272.5GHz,-180,157deg,-24.4242374899884
272.5GHz,-180,158deg,-23.8295068019728
