Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.731998061351
272.5GHz,-180,1deg,1.58715474932695
272.5GHz,-180,2deg,0.920038912622283
272.5GHz,-180,3deg,-0.301964034857104
272.5GHz,-180,4deg,-2.13879883601714
272.5GHz,-180,5deg,-4.71735147574025
272.5GHz,-180,6deg,-8.31602966374063
272.5GHz,-180,7deg,-13.3627759421804
272.5GHz,-180,8deg,-16.641055161522
272.5GHz,-180,9deg,-12.4494598142689
272.5GHz,-180,10deg,-8.71374030884535
272.5GHz,-180,11deg,-6.29803670082056
272.5GHz,-180,12deg,-4.81116648439351
272.5GHz,-180,13deg,-4.08631465924894
272.5GHz,-180,14deg,-4.08058704214804
272.5GHz,-180,15deg,-4.80306704589908
272.5GHz,-180,16deg,-6.26534616756781
272.5GHz,-180,17deg,-8.36814006729798
272.5GHz,-180,18deg,-10.5398235925592
272.5GHz,-180,19deg,-11.4734498147793
272.5GHz,-180,20deg,-10.871747298077
272.5GHz,-180,21deg,-9.91773655526711
272.5GHz,-180,22deg,-9.23449632822266
272.5GHz,-180,23deg,-8.85644911813083
272.5GHz,-180,24deg,-8.68944487942359
272.5GHz,-180,25deg,-8.68967353996205
272.5GHz,-180,26deg,-8.9113114575205
272.5GHz,-180,27deg,-9.50183329122451
272.5GHz,-180,28deg,-10.677359474328
272.5GHz,-180,29deg,-12.6484795425669
272.5GHz,-180,30deg,-15.0635118497147
272.5GHz,-180,31deg,-15.2048828474408
272.5GHz,-180,32deg,-12.3924174027188
272.5GHz,-180,33deg,-9.7401499530443
272.5GHz,-180,34deg,-8.01659402268563
272.5GHz,-180,35deg,-7.09576967454592
272.5GHz,-180,36deg,-6.76877597481312
272.5GHz,-180,37deg,-6.81437433022328
272.5GHz,-180,38deg,-6.99439692512268
272.5GHz,-180,39deg,-7.09677845060475
272.5GHz,-180,40deg,-7.02770648883519
272.5GHz,-180,41deg,-6.8543596811466
272.5GHz,-180,42deg,-6.74057058658415
272.5GHz,-180,43deg,-6.86106811115096
272.5GHz,-180,44deg,-7.36867426433269
272.5GHz,-180,45deg,-8.40382302980175
272.5GHz,-180,46deg,-10.1171707308573
272.5GHz,-180,47deg,-12.6647589038919
272.5GHz,-180,48deg,-15.8987384758646
272.5GHz,-180,49deg,-17.6610512579151
272.5GHz,-180,50deg,-15.78584499954
272.5GHz,-180,51deg,-13.3254828868063
272.5GHz,-180,52deg,-11.5945702153112
272.5GHz,-180,53deg,-10.5411534200105
272.5GHz,-180,54deg,-9.99343861722686
272.5GHz,-180,55deg,-9.81913360667503
272.5GHz,-180,56deg,-9.91832008277609
272.5GHz,-180,57deg,-10.2009252470664
272.5GHz,-180,58deg,-10.5676752409527
272.5GHz,-180,59deg,-10.9059691344995
272.5GHz,-180,60deg,-11.112836102645
272.5GHz,-180,61deg,-11.1366211590192
272.5GHz,-180,62deg,-10.9971567854726
272.5GHz,-180,63deg,-10.7592527066398
272.5GHz,-180,64deg,-10.4886105440193
272.5GHz,-180,65deg,-10.2278520304889
272.5GHz,-180,66deg,-9.99690625692954
272.5GHz,-180,67deg,-9.80359961581363
272.5GHz,-180,68deg,-9.65307774515622
272.5GHz,-180,69deg,-9.55191199182181
272.5GHz,-180,70deg,-9.50755321477539
272.5GHz,-180,71deg,-9.52569053761849
272.5GHz,-180,72deg,-9.60779667543983
272.5GHz,-180,73deg,-9.7499555205819
272.5GHz,-180,74deg,-9.94307295757966
272.5GHz,-180,75deg,-10.1741245714134
272.5GHz,-180,76deg,-10.4280082880499
272.5GHz,-180,77deg,-10.6895878783176
272.5GHz,-180,78deg,-10.9455328546589
272.5GHz,-180,79deg,-11.1856166206913
272.5GHz,-180,80deg,-11.4032828110206
272.5GHz,-180,81deg,-11.5955088048755
272.5GHz,-180,82deg,-11.762187273692
272.5GHz,-180,83deg,-11.9053195577427
272.5GHz,-180,84deg,-12.0282590662168
272.5GHz,-180,85deg,-12.1351247790892
272.5GHz,-180,86deg,-12.2304012459467
272.5GHz,-180,87deg,-12.3186896132563
272.5GHz,-180,88deg,-12.4045683263848
272.5GHz,-180,89deg,-12.4925372776376
272.5GHz,-180,90deg,-12.5870337050084
272.5GHz,-180,91deg,-12.6925124601457
272.5GHz,-180,92deg,-12.8135775582862
272.5GHz,-180,93deg,-12.9551406261337
272.5GHz,-180,94deg,-13.1225692362631
272.5GHz,-180,95deg,-13.3217761343418
272.5GHz,-180,96deg,-13.5591881103964
272.5GHz,-180,97deg,-13.8415169834833
272.5GHz,-180,98deg,-14.1752290371289
272.5GHz,-180,99deg,-14.5655683387194
272.5GHz,-180,100deg,-15.0149391035797
272.5GHz,-180,101deg,-15.520433998882
272.5GHz,-180,102deg,-16.0704435773287
272.5GHz,-180,103deg,-16.6409056516229
272.5GHz,-180,104deg,-17.1932757063263
272.5GHz,-180,105deg,-17.6784956558395
272.5GHz,-180,106deg,-18.0513797056988
272.5GHz,-180,107deg,-18.2929902067564
272.5GHz,-180,108deg,-18.426940996334
272.5GHz,-180,109deg,-18.5153681330534
272.5GHz,-180,110deg,-18.6377817180143
272.5GHz,-180,111deg,-18.8686818668228
272.5GHz,-180,112deg,-19.2632151427769
272.5GHz,-180,113deg,-19.8479591128794
272.5GHz,-180,114deg,-20.6088991001604
272.5GHz,-180,115deg,-21.4721317558485
272.5GHz,-180,116deg,-22.2901164679493
272.5GHz,-180,117deg,-22.8806528314031
272.5GHz,-180,118deg,-23.1499482246507
272.5GHz,-180,119deg,-23.1836834516638
