Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.35691751154424
272.5GHz,-180,1deg,3.11937823725445
272.5GHz,-180,2deg,2.60455346158083
272.5GHz,-180,3deg,1.84982429793117
272.5GHz,-180,4deg,0.894635263842643
272.5GHz,-180,5deg,-0.233111767404321
272.5GHz,-180,6deg,-1.53581217440897
272.5GHz,-180,7deg,-3.06148844433774
272.5GHz,-180,8deg,-4.90202153978437
272.5GHz,-180,9deg,-7.15880067568476
272.5GHz,-180,10deg,-9.82412339773534
272.5GHz,-180,11deg,-12.3998401164422
272.5GHz,-180,12deg,-13.5430710550144
272.5GHz,-180,13deg,-12.8871788311146
272.5GHz,-180,14deg,-11.7188142794954
272.5GHz,-180,15deg,-10.7754340398124
272.5GHz,-180,16deg,-10.2180757133459
272.5GHz,-180,17deg,-10.0875246267228
272.5GHz,-180,18deg,-10.4063056949209
272.5GHz,-180,19deg,-11.1499712012686
272.5GHz,-180,20deg,-12.1949972051361
272.5GHz,-180,21deg,-13.3002580180565
272.5GHz,-180,22deg,-14.232543990707
272.5GHz,-180,23deg,-15.0155789031695
272.5GHz,-180,24deg,-15.9632575512742
272.5GHz,-180,25deg,-17.4643892634763
272.5GHz,-180,26deg,-19.721087294077
272.5GHz,-180,27deg,-21.5128308381394
272.5GHz,-180,28deg,-19.5655921831782
272.5GHz,-180,29deg,-16.1027023306922
272.5GHz,-180,30deg,-13.430628228733
272.5GHz,-180,31deg,-11.6928715870471
272.5GHz,-180,32deg,-10.71981808138
272.5GHz,-180,33deg,-10.3348870644389
272.5GHz,-180,34deg,-10.3390685115362
272.5GHz,-180,35deg,-10.4794707998231
272.5GHz,-180,36deg,-10.4888184756666
272.5GHz,-180,37deg,-10.2319687378221
272.5GHz,-180,38deg,-9.80416870305596
272.5GHz,-180,39deg,-9.43011209116818
272.5GHz,-180,40deg,-9.31927155219582
272.5GHz,-180,41deg,-9.62101118995572
272.5GHz,-180,42deg,-10.4333559765448
272.5GHz,-180,43deg,-11.7781681332917
272.5GHz,-180,44deg,-13.4105524482515
272.5GHz,-180,45deg,-14.3566447226453
272.5GHz,-180,46deg,-13.5352613306525
272.5GHz,-180,47deg,-11.7060296784779
272.5GHz,-180,48deg,-9.98405546130215
272.5GHz,-180,49deg,-8.71712524168561
272.5GHz,-180,50deg,-7.92980029170552
272.5GHz,-180,51deg,-7.58992278234387
272.5GHz,-180,52deg,-7.67476392324095
272.5GHz,-180,53deg,-8.18165683796216
272.5GHz,-180,54deg,-9.12642964702691
272.5GHz,-180,55deg,-10.5392349969609
272.5GHz,-180,56deg,-12.4558311380798
272.5GHz,-180,57deg,-14.8868705993709
272.5GHz,-180,58deg,-17.7018168778881
272.5GHz,-180,59deg,-20.312393919937
272.5GHz,-180,60deg,-21.632980257222
