Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.12250214974492
272.5GHz,-180,1deg,2.91409277939493
272.5GHz,-180,2deg,2.47833681598513
272.5GHz,-180,3deg,1.82726862923474
272.5GHz,-180,4deg,0.966597503574651
272.5GHz,-180,5deg,-0.106283970277832
272.5GHz,-180,6deg,-1.4054078934362
272.5GHz,-180,7deg,-2.95939886045533
272.5GHz,-180,8deg,-4.81110335725525
272.5GHz,-180,9deg,-7.01077714249221
272.5GHz,-180,10deg,-9.60540466953944
272.5GHz,-180,11deg,-12.6361789593959
272.5GHz,-180,12deg,-16.1619428214236
272.5GHz,-180,13deg,-20.2596167267405
272.5GHz,-180,14deg,-24.4521963644632
272.5GHz,-180,15deg,-26.0426001023638
272.5GHz,-180,16deg,-25.1429481468325
272.5GHz,-180,17deg,-24.8732535689433
272.5GHz,-180,18deg,-25.2737110048409
272.5GHz,-180,19deg,-23.727262436766
272.5GHz,-180,20deg,-20.157173431901
272.5GHz,-180,21deg,-16.9769327208969
272.5GHz,-180,22deg,-14.7075294039473
272.5GHz,-180,23deg,-13.1944458165523
272.5GHz,-180,24deg,-12.2350010977338
272.5GHz,-180,25deg,-11.6649858170843
272.5GHz,-180,26deg,-11.358844827404
272.5GHz,-180,27deg,-11.2110311808081
272.5GHz,-180,28deg,-11.1224179527498
272.5GHz,-180,29deg,-11.022977033347
272.5GHz,-180,30deg,-10.9222073679983
272.5GHz,-180,31deg,-10.9196130979505
272.5GHz,-180,32deg,-11.148107947331
272.5GHz,-180,33deg,-11.709341571699
272.5GHz,-180,34deg,-12.6478674925594
272.5GHz,-180,35deg,-13.9626656833328
272.5GHz,-180,36deg,-15.6441325311567
272.5GHz,-180,37deg,-17.7006096615807
272.5GHz,-180,38deg,-20.0065558833957
272.5GHz,-180,39deg,-21.5836642403945
272.5GHz,-180,40deg,-20.7913697406031
272.5GHz,-180,41deg,-18.5627679063014
272.5GHz,-180,42deg,-16.3944507643911
272.5GHz,-180,43deg,-14.5557307346662
272.5GHz,-180,44deg,-12.9305214526387
272.5GHz,-180,45deg,-11.4399712197276
272.5GHz,-180,46deg,-10.1119145097505
272.5GHz,-180,47deg,-9.02236093022895
272.5GHz,-180,48deg,-8.23442819111812
272.5GHz,-180,49deg,-7.7795489587773
272.5GHz,-180,50deg,-7.664447888076
272.5GHz,-180,51deg,-7.88277722325779
272.5GHz,-180,52deg,-8.42238730319466
272.5GHz,-180,53deg,-9.26475621499264
272.5GHz,-180,54deg,-10.3724512365671
272.5GHz,-180,55deg,-11.6586735555094
272.5GHz,-180,56deg,-12.9435516215805
272.5GHz,-180,57deg,-13.9574550564684
272.5GHz,-180,58deg,-14.5035059587285
272.5GHz,-180,59deg,-14.6646388458983
272.5GHz,-180,60deg,-14.7250942853695
272.5GHz,-180,61deg,-14.9416378944887
272.5GHz,-180,62deg,-15.4624669807878
272.5GHz,-180,63deg,-16.3549847889745
272.5GHz,-180,64deg,-17.6348872955282
272.5GHz,-180,65deg,-19.254313949333
272.5GHz,-180,66deg,-21.017536210247
272.5GHz,-180,67deg,-22.4355048763686
272.5GHz,-180,68deg,-22.8849913077773
272.5GHz,-180,69deg,-22.3557952931363
272.5GHz,-180,70deg,-21.4325041988334
272.5GHz,-180,71deg,-20.5534867434131
272.5GHz,-180,72deg,-19.8721627358042
272.5GHz,-180,73deg,-19.4076022805563
272.5GHz,-180,74deg,-19.1361388263452
272.5GHz,-180,75deg,-19.0232592578232
272.5GHz,-180,76deg,-19.0316576590131
272.5GHz,-180,77deg,-19.121905214554
272.5GHz,-180,78deg,-19.2521762460124
272.5GHz,-180,79deg,-19.3799924791188
272.5GHz,-180,80deg,-19.4671638259972
272.5GHz,-180,81deg,-19.4868738286349
272.5GHz,-180,82deg,-19.4294708527779
272.5GHz,-180,83deg,-19.303252027926
272.5GHz,-180,84deg,-19.1295332333345
272.5GHz,-180,85deg,-18.9349528721859
272.5GHz,-180,86deg,-18.744795882096
272.5GHz,-180,87deg,-18.5792355338388
272.5GHz,-180,88deg,-18.4522798389351
272.5GHz,-180,89deg,-18.3723258248953
272.5GHz,-180,90deg,-18.3433316011057
272.5GHz,-180,91deg,-18.3660308259385
272.5GHz,-180,92deg,-18.4389566923026
272.5GHz,-180,93deg,-18.5592348713046
272.5GHz,-180,94deg,-18.7231865982603
272.5GHz,-180,95deg,-18.9268042842568
272.5GHz,-180,96deg,-19.1661537875885
272.5GHz,-180,97deg,-19.4377338897155
272.5GHz,-180,98deg,-19.7387897902721
272.5GHz,-180,99deg,-20.0675364844263
272.5GHz,-180,100deg,-20.4232041755307
272.5GHz,-180,101deg,-20.8057785234425
272.5GHz,-180,102deg,-21.2152833371883
272.5GHz,-180,103deg,-21.6504587672925
272.5GHz,-180,104deg,-22.1067636133653
272.5GHz,-180,105deg,-22.5738706268031
272.5GHz,-180,106deg,-23.0333944078509
272.5GHz,-180,107deg,-23.4585955892287
272.5GHz,-180,108deg,-23.8187622062556
272.5GHz,-180,109deg,-24.0901351547868
272.5GHz,-180,110deg,-24.2707184338196
272.5GHz,-180,111deg,-24.3905962174706
272.5GHz,-180,112deg,-24.5102965572972
272.5GHz,-180,113deg,-24.7089829691736
272.5GHz,-180,114deg,-25.0711022949039
272.5GHz,-180,115deg,-25.6769007560692
272.5GHz,-180,116deg,-26.5925726997468
272.5GHz,-180,117deg,-27.8398133676444
272.5GHz,-180,118deg,-29.286915934439
272.5GHz,-180,119deg,-30.39071240505
272.5GHz,-180,120deg,-30.2523089838878
272.5GHz,-180,121deg,-28.8289963270284
272.5GHz,-180,122deg,-26.9796586319139
272.5GHz,-180,123deg,-25.2395571285882
272.5GHz,-180,124deg,-23.7407470565416
272.5GHz,-180,125deg,-22.4879069094623
272.5GHz,-180,126deg,-21.4814352836142
272.5GHz,-180,127deg,-20.7466318009607
272.5GHz,-180,128deg,-20.3280712522499
272.5GHz,-180,129deg,-20.2736294748891
272.5GHz,-180,130deg,-20.6131020354773
272.5GHz,-180,131deg,-21.3191300701334
272.5GHz,-180,132deg,-22.2281220947629
272.5GHz,-180,133deg,-22.9631181383012
272.5GHz,-180,134deg,-23.1327567738955
272.5GHz,-180,135deg,-22.829680410602
272.5GHz,-180,136deg,-22.5546623384517
272.5GHz,-180,137deg,-22.719937848387
272.5GHz,-180,138deg,-23.5012989590518
272.5GHz,-180,139deg,-24.815336576625
272.5GHz,-180,140deg,-26.1124787275268
272.5GHz,-180,141deg,-26.4865712910674
272.5GHz,-180,142deg,-26.0133477853265
272.5GHz,-180,143deg,-25.7123836234484
272.5GHz,-180,144deg,-26.2797989944851
272.5GHz,-180,145deg,-28.1224887383957
272.5GHz,-180,146deg,-31.7844152198834
272.5GHz,-180,147deg,-37.1305073907329
272.5GHz,-180,148deg,-34.5082608316716
272.5GHz,-180,149deg,-29.6291121087887
272.5GHz,-180,150deg,-26.5679868139806
272.5GHz,-180,151deg,-24.6482514347154
272.5GHz,-180,152deg,-23.5792484789006
272.5GHz,-180,153deg,-23.3069959730235
272.5GHz,-180,154deg,-23.8263837971222
272.5GHz,-180,155deg,-24.9971613150356
272.5GHz,-180,156deg,-26.2600547938866
272.5GHz,-180,157deg,-26.8147393155269
272.5GHz,-180,158deg,-26.9337915292581
272.5GHz,-180,159deg,-27.7902663119694
272.5GHz,-180,160deg,-30.3633812621155
272.5GHz,-180,161deg,-34.446325032248
272.5GHz,-180,162deg,-32.6147273469378
272.5GHz,-180,163deg,-28.7618379891111
272.5GHz,-180,164deg,-27.1613826184783
272.5GHz,-180,165deg,-27.5873261027765
272.5GHz,-180,166deg,-30.0657901645269
272.5GHz,-180,167deg,-35.2284236953321
272.5GHz,-180,168deg,-41.4404916290927
272.5GHz,-180,169deg,-37.4110351181284
272.5GHz,-180,170deg,-34.0994944789162
272.5GHz,-180,171deg,-31.7139078286817
272.5GHz,-180,172deg,-29.4447600563842
272.5GHz,-180,173deg,-27.4136695225924
272.5GHz,-180,174deg,-25.4906421213905
272.5GHz,-180,175deg,-23.3854861649102
272.5GHz,-180,176deg,-21.2034836555615
272.5GHz,-180,177deg,-19.3177624094021
272.5GHz,-180,178deg,-17.9839414073134
272.5GHz,-180,179deg,-17.2868399287365
272.5GHz,-180,180deg,-17.2134951335859
272.5GHz,-179,0deg,3.12250214974491
272.5GHz,-179,1deg,2.89140020224339
272.5GHz,-179,2deg,2.43322664235053
272.5GHz,-179,3deg,1.76128240729674
272.5GHz,-179,4deg,0.883940350166584
272.5GHz,-179,5deg,-0.198177350173241
272.5GHz,-179,6deg,-1.497003074143
272.5GHz,-179,7deg,-3.04213909513319
272.5GHz,-179,8deg,-4.88197350377708
272.5GHz,-179,9deg,-7.07824580854394
272.5GHz,-179,10deg,-9.69802462660742
272.5GHz,-179,11deg,-12.8141791868695
272.5GHz,-179,12deg,-16.5202165182824
272.5GHz,-179,13deg,-20.8490392272699
272.5GHz,-179,14deg,-24.7564879781537
272.5GHz,-179,15deg,-25.1878458256417
272.5GHz,-179,16deg,-23.9233229105021
272.5GHz,-179,17deg,-23.4373172933545
272.5GHz,-179,18deg,-23.4750699500767
272.5GHz,-179,19deg,-22.4598909690122
272.5GHz,-179,20deg,-19.9768146647718
272.5GHz,-179,21deg,-17.3981069249138
