Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,0.913246527512533
272.5GHz,-180,1deg,0.302147099514426
272.5GHz,-180,2deg,-0.413332690211027
272.5GHz,-180,3deg,-1.03456579508794
272.5GHz,-180,4deg,-1.43395141738048
272.5GHz,-180,5deg,-1.64579685029772
272.5GHz,-180,6deg,-1.82333525372966
272.5GHz,-180,7deg,-2.0917083867323
272.5GHz,-180,8deg,-2.44515338546864
272.5GHz,-180,9deg,-2.76373233211814
272.5GHz,-180,10deg,-2.94901369094457
272.5GHz,-180,11deg,-3.0383564684
272.5GHz,-180,12deg,-3.13300291240611
272.5GHz,-180,13deg,-3.27079426794886
272.5GHz,-180,14deg,-3.44850555972926
272.5GHz,-180,15deg,-3.75100428473894
272.5GHz,-180,16deg,-4.39852342004604
272.5GHz,-180,17deg,-5.68042943803253
272.5GHz,-180,18deg,-7.92064483721105
272.5GHz,-180,19deg,-11.5435561929399
272.5GHz,-180,20deg,-16.8261548583042
272.5GHz,-180,21deg,-18.7290564792929
272.5GHz,-180,22deg,-15.2598545376552
272.5GHz,-180,23deg,-12.9989770685347
272.5GHz,-180,24deg,-11.9129635006735
272.5GHz,-180,25deg,-11.3074326533188
272.5GHz,-180,26deg,-10.5672619686047
272.5GHz,-180,27deg,-9.4521980647062
272.5GHz,-180,28deg,-8.28265866194041
272.5GHz,-180,29deg,-7.52874171041211
272.5GHz,-180,30deg,-7.50879555628401
272.5GHz,-180,31deg,-8.42475185929447
272.5GHz,-180,32deg,-10.4257612295298
272.5GHz,-180,33deg,-13.3377098877837
272.5GHz,-180,34deg,-15.1516753023568
272.5GHz,-180,35deg,-13.9251070077423
272.5GHz,-180,36deg,-12.5021058813691
272.5GHz,-180,37deg,-12.3570802399578
272.5GHz,-180,38deg,-13.7464426943518
272.5GHz,-180,39deg,-16.6924721741399
272.5GHz,-180,40deg,-18.1293915543834
272.5GHz,-180,41deg,-14.2559278088172
272.5GHz,-180,42deg,-10.5809139090676
272.5GHz,-180,43deg,-8.19735630631875
272.5GHz,-180,44deg,-6.79159588928353
272.5GHz,-180,45deg,-6.11132921676392
272.5GHz,-180,46deg,-5.95612574572155
272.5GHz,-180,47deg,-6.09254708756816
