Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.29750086983606
272.5GHz,-180,1deg,4.19166642526283
272.5GHz,-180,2deg,3.6043698792128
272.5GHz,-180,3deg,2.51788952685607
272.5GHz,-180,4deg,0.899237555685788
272.5GHz,-180,5deg,-1.3166304336245
272.5GHz,-180,6deg,-4.23978709048772
272.5GHz,-180,7deg,-7.89261161237902
272.5GHz,-180,8deg,-10.8878799934488
272.5GHz,-180,9deg,-9.71140046490915
272.5GHz,-180,10deg,-6.79421441002565
272.5GHz,-180,11deg,-4.48172745647068
272.5GHz,-180,12deg,-2.93744993059915
272.5GHz,-180,13deg,-2.06770083194196
272.5GHz,-180,14deg,-1.80618659207408
272.5GHz,-180,15deg,-2.10806800538602
272.5GHz,-180,16deg,-2.93135702359602
272.5GHz,-180,17deg,-4.22985150840606
272.5GHz,-180,18deg,-5.96215564285645
272.5GHz,-180,19deg,-8.12000204767002
272.5GHz,-180,20deg,-10.7581945759732
272.5GHz,-180,21deg,-13.9222835545589
272.5GHz,-180,22deg,-16.9680274499705
272.5GHz,-180,23deg,-17.3487724591555
272.5GHz,-180,24deg,-15.2494403533395
272.5GHz,-180,25deg,-13.279748782575
272.5GHz,-180,26deg,-12.1499479816668
272.5GHz,-180,27deg,-11.9624493462391
272.5GHz,-180,28deg,-12.856098210153
272.5GHz,-180,29deg,-15.1820053403351
272.5GHz,-180,30deg,-19.7544656493566
272.5GHz,-180,31deg,-24.7827459585619
272.5GHz,-180,32deg,-19.5485426558896
272.5GHz,-180,33deg,-15.7379313337714
272.5GHz,-180,34deg,-14.1055908788347
272.5GHz,-180,35deg,-13.9492284170556
272.5GHz,-180,36deg,-15.0366101746713
272.5GHz,-180,37deg,-17.3643809075675
272.5GHz,-180,38deg,-20.5604411033199
272.5GHz,-180,39deg,-21.0573851331825
272.5GHz,-180,40deg,-17.8089738269772
272.5GHz,-180,41deg,-15.0008030477893
272.5GHz,-180,42deg,-13.3464224476697
272.5GHz,-180,43deg,-12.729582263395
272.5GHz,-180,44deg,-13.0735481774471
272.5GHz,-180,45deg,-14.3166674301647
272.5GHz,-180,46deg,-16.0603793052385
272.5GHz,-180,47deg,-16.722867951891
272.5GHz,-180,48deg,-15.1732229569501
272.5GHz,-180,49deg,-13.087243327847
272.5GHz,-180,50deg,-11.5581956093162
272.5GHz,-180,51deg,-10.708726367366
272.5GHz,-180,52deg,-10.4374106818037
272.5GHz,-180,53deg,-10.6164601013858
272.5GHz,-180,54deg,-11.1207941120041
272.5GHz,-180,55deg,-11.8345851918358
272.5GHz,-180,56deg,-12.6603710525008
272.5GHz,-180,57deg,-13.5228210456675
272.5GHz,-180,58deg,-14.352477450414
272.5GHz,-180,59deg,-15.0542710140946
272.5GHz,-180,60deg,-15.4977566803126
272.5GHz,-180,61deg,-15.5682874039243
272.5GHz,-180,62deg,-15.2453272632979
272.5GHz,-180,63deg,-14.6088569595002
272.5GHz,-180,64deg,-13.770695316938
272.5GHz,-180,65deg,-12.8228507256
272.5GHz,-180,66deg,-11.8328036220488
272.5GHz,-180,67deg,-10.8541935803843
272.5GHz,-180,68deg,-9.93141765980459
272.5GHz,-180,69deg,-9.09841758914721
272.5GHz,-180,70deg,-8.37730153697514
272.5GHz,-180,71deg,-7.77907769420428
272.5GHz,-180,72deg,-7.30588061457304
272.5GHz,-180,73deg,-6.95351447108536
272.5GHz,-180,74deg,-6.71361780979592
272.5GHz,-180,75deg,-6.57525400216669
272.5GHz,-180,76deg,-6.52599412177622
272.5GHz,-180,77deg,-6.55264428346166
272.5GHz,-180,78deg,-6.64176927583228
272.5GHz,-180,79deg,-6.78013125565141
272.5GHz,-180,80deg,-6.95511734484468
272.5GHz,-180,81deg,-7.15518059642033
272.5GHz,-180,82deg,-7.37027114914762
272.5GHz,-180,83deg,-7.59219841109109
272.5GHz,-180,84deg,-7.81485259062092
272.5GHz,-180,85deg,-8.03423156681608
272.5GHz,-180,86deg,-8.24826193629915
272.5GHz,-180,87deg,-8.45645418863769
272.5GHz,-180,88deg,-8.65947083422219
272.5GHz,-180,89deg,-8.85869982214379
272.5GHz,-180,90deg,-9.05591351801439
272.5GHz,-180,91deg,-9.25306542129477
272.5GHz,-180,92deg,-9.45224437103381
272.5GHz,-180,93deg,-9.65577700548912
272.5GHz,-180,94deg,-9.86644617436318
272.5GHz,-180,95deg,-10.0877750687447
272.5GHz,-180,96deg,-10.3243127640786
272.5GHz,-180,97deg,-10.5818461931606
272.5GHz,-180,98deg,-10.8674556809538
272.5GHz,-180,99deg,-11.1893229688194
272.5GHz,-180,100deg,-11.5561845408446
272.5GHz,-180,101deg,-11.9762881448133
272.5GHz,-180,102deg,-12.4556510548029
272.5GHz,-180,103deg,-12.9953599931766
272.5GHz,-180,104deg,-13.5877135111245
272.5GHz,-180,105deg,-14.2115177411152
272.5GHz,-180,106deg,-14.8284024622977
272.5GHz,-180,107deg,-15.3848552351708
272.5GHz,-180,108deg,-15.8262695750156
272.5GHz,-180,109deg,-16.1228953432356
272.5GHz,-180,110deg,-16.2921915857377
272.5GHz,-180,111deg,-16.3974723292449
272.5GHz,-180,112deg,-16.523622763954
272.5GHz,-180,113deg,-16.7500600343073
272.5GHz,-180,114deg,-17.1345693101639
272.5GHz,-180,115deg,-17.7061075234144
272.5GHz,-180,116deg,-18.4589436278339
272.5GHz,-180,117deg,-19.3441360916427
272.5GHz,-180,118deg,-20.2643655750653
272.5GHz,-180,119deg,-21.0925174123475
272.5GHz,-180,120deg,-21.7299976278216
272.5GHz,-180,121deg,-22.1657129117774
272.5GHz,-180,122deg,-22.4632736228348
272.5GHz,-180,123deg,-22.691738903583
272.5GHz,-180,124deg,-22.8878202764934
272.5GHz,-180,125deg,-23.0840394072762
272.5GHz,-180,126deg,-23.361677585043
272.5GHz,-180,127deg,-23.8686025406801
272.5GHz,-180,128deg,-24.7814638515093
272.5GHz,-180,129deg,-26.1922160024615
272.5GHz,-180,130deg,-27.7166889932447
272.5GHz,-180,131deg,-27.9039621529789
272.5GHz,-180,132deg,-26.2428366452727
272.5GHz,-180,133deg,-24.3962228597413
272.5GHz,-180,134deg,-23.3537624775297
272.5GHz,-180,135deg,-23.4016553916767
272.5GHz,-180,136deg,-24.7684377046968
272.5GHz,-180,137deg,-27.9201391545026
272.5GHz,-180,138deg,-33.2681809881134
272.5GHz,-180,139deg,-33.2746031038161
272.5GHz,-180,140deg,-29.2288738276214
272.5GHz,-180,141deg,-27.7082483296814
272.5GHz,-180,142deg,-28.2375615472518
272.5GHz,-180,143deg,-29.5743761683071
272.5GHz,-180,144deg,-28.8027327001695
272.5GHz,-180,145deg,-26.586506035629
272.5GHz,-180,146deg,-25.4748117648367
272.5GHz,-180,147deg,-26.0582301213639
272.5GHz,-180,148deg,-27.9559889122987
272.5GHz,-180,149deg,-28.1944230875118
272.5GHz,-180,150deg,-25.5951210414125
272.5GHz,-180,151deg,-23.7399406451588
272.5GHz,-180,152deg,-23.6325164770985
272.5GHz,-180,153deg,-25.435768529053
272.5GHz,-180,154deg,-29.1717973078417
272.5GHz,-180,155deg,-31.7811965941151
272.5GHz,-180,156deg,-30.2597358781968
272.5GHz,-180,157deg,-30.3216693348802
272.5GHz,-180,158deg,-33.5723808382745
272.5GHz,-180,159deg,-33.2250475658516
272.5GHz,-180,160deg,-27.813480968202
272.5GHz,-180,161deg,-24.8827531867316
272.5GHz,-180,162deg,-23.5895622512802
272.5GHz,-180,163deg,-22.6248946886309
272.5GHz,-180,164deg,-21.2499407472644
272.5GHz,-180,165deg,-20.0050072619551
272.5GHz,-180,166deg,-19.5827253030517
272.5GHz,-180,167deg,-20.0741443873012
272.5GHz,-180,168deg,-20.7964672485637
272.5GHz,-180,169deg,-20.7094148467124
272.5GHz,-180,170deg,-20.3128038424086
272.5GHz,-180,171deg,-21.0698928745755
272.5GHz,-180,172deg,-24.2555895544811
272.5GHz,-180,173deg,-29.2801736027625
272.5GHz,-180,174deg,-23.7444455653082
272.5GHz,-180,175deg,-19.2060398452396
272.5GHz,-180,176deg,-17.1377769316867
272.5GHz,-180,177deg,-16.5659745214055
272.5GHz,-180,178deg,-16.8925689555285
272.5GHz,-180,179deg,-17.5633810469896
272.5GHz,-180,180deg,-18.0463067091053
272.5GHz,-179,0deg,4.29750086983606
272.5GHz,-179,1deg,4.16462778330553
272.5GHz,-179,2deg,3.55409178291504
272.5GHz,-179,3deg,2.45115945941073
272.5GHz,-179,4deg,0.827841542208607
272.5GHz,-179,5deg,-1.37220191289457
272.5GHz,-179,6deg,-4.24425615301852
272.5GHz,-179,7deg,-7.80046804245749
272.5GHz,-179,8deg,-10.8121444462226
272.5GHz,-179,9deg,-9.92764778978033
272.5GHz,-179,10deg,-7.09857800841965
272.5GHz,-179,11deg,-4.77331634194487
272.5GHz,-179,12deg,-3.19789996601655
272.5GHz,-179,13deg,-2.28840429997267
272.5GHz,-179,14deg,-1.9726697817078
272.5GHz,-179,15deg,-2.19691763251255
272.5GHz,-179,16deg,-2.91130723882408
272.5GHz,-179,17deg,-4.06683159541279
272.5GHz,-179,18deg,-5.6286680666776
272.5GHz,-179,19deg,-7.60582552443996
272.5GHz,-179,20deg,-10.0809789733058
272.5GHz,-179,21deg,-13.1772239055066
272.5GHz,-179,22deg,-16.6018888741011
272.5GHz,-179,23deg,-17.9791768007591
272.5GHz,-179,24deg,-16.119745292211
272.5GHz,-179,25deg,-14.0280017743225
272.5GHz,-179,26deg,-12.7799613681887
272.5GHz,-179,27deg,-12.4514893367267
272.5GHz,-179,28deg,-13.0732901097779
272.5GHz,-179,29deg,-14.7452245527211
272.5GHz,-179,30deg,-17.4578581661746
272.5GHz,-179,31deg,-19.771119335947
272.5GHz,-179,32deg,-18.6546321427228
272.5GHz,-179,33deg,-16.4451243833051
272.5GHz,-179,34deg,-15.2266319515791
272.5GHz,-179,35deg,-15.1620013642013
272.5GHz,-179,36deg,-16.1616427376646
272.5GHz,-179,37deg,-18.0875284798162
272.5GHz,-179,38deg,-20.2638056112965
272.5GHz,-179,39deg,-20.6685469831603
272.5GHz,-179,40deg,-18.9719109633697
272.5GHz,-179,41deg,-17.2174810217387
272.5GHz,-179,42deg,-16.2228481086068
272.5GHz,-179,43deg,-16.1020342090329
272.5GHz,-179,44deg,-16.8575971070541
272.5GHz,-179,45deg,-18.3313963383489
272.5GHz,-179,46deg,-19.5426895564152
272.5GHz,-179,47deg,-18.6723985586227
272.5GHz,-179,48deg,-16.4306756665247
272.5GHz,-179,49deg,-14.4710636268599
272.5GHz,-179,50deg,-13.2249148858722
272.5GHz,-179,51deg,-12.6686674605435
272.5GHz,-179,52deg,-12.7107825531551
272.5GHz,-179,53deg,-13.2542009673127
272.5GHz,-179,54deg,-14.1874644257912
272.5GHz,-179,55deg,-15.3632514614382
272.5GHz,-179,56deg,-16.5928673518033
272.5GHz,-179,57deg,-17.6928983049687
272.5GHz,-179,58deg,-18.5724295526193
272.5GHz,-179,59deg,-19.2496652875534
272.5GHz,-179,60deg,-19.7439705555458
272.5GHz,-179,61deg,-19.9625195610683
272.5GHz,-179,62deg,-19.725216907843
272.5GHz,-179,63deg,-18.9498244504368
272.5GHz,-179,64deg,-17.7714649406663
272.5GHz,-179,65deg,-16.4213801052847
272.5GHz,-179,66deg,-15.075054774366
272.5GHz,-179,67deg,-13.8226887798953
272.5GHz,-179,68deg,-12.6994842152995
272.5GHz,-179,69deg,-11.714434584582
272.5GHz,-179,70deg,-10.8660010482293
272.5GHz,-179,71deg,-10.1489930979899
272.5GHz,-179,72deg,-9.55715392188159
272.5GHz,-179,73deg,-9.08393217442529
272.5GHz,-179,74deg,-8.7225810661042
272.5GHz,-179,75deg,-8.46606028449704
272.5GHz,-179,76deg,-8.3069210398063
272.5GHz,-179,77deg,-8.23723319520608
272.5GHz,-179,78deg,-8.24856791472883
272.5GHz,-179,79deg,-8.33203466962151
272.5GHz,-179,80deg,-8.47836811869246
272.5GHz,-179,81deg,-8.67805988454037
272.5GHz,-179,82deg,-8.92152910636833
272.5GHz,-179,83deg,-9.19932279385843
272.5GHz,-179,84deg,-9.502332879484
272.5GHz,-179,85deg,-9.82201304852124
272.5GHz,-179,86deg,-10.1505771492374
272.5GHz,-179,87deg,-10.4811642695833
272.5GHz,-179,88deg,-10.8079640944841
272.5GHz,-179,89deg,-11.1263083931442
272.5GHz,-179,90deg,-11.4327466284861
272.5GHz,-179,91deg,-11.7251307450417
272.5GHz,-179,92deg,-12.0027319159488
272.5GHz,-179,93deg,-12.2663988753554
272.5GHz,-179,94deg,-12.5187458379603
272.5GHz,-179,95deg,-12.7643339925443
272.5GHz,-179,96deg,-13.0097917105988
272.5GHz,-179,97deg,-13.263810139789
272.5GHz,-179,98deg,-13.5369515210229
272.5GHz,-179,99deg,-13.841207540128
272.5GHz,-179,100deg,-14.1892271649762
272.5GHz,-179,101deg,-14.5930780992896
