Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.20451078311996
272.5GHz,-180,1deg,0.502929587286088
272.5GHz,-180,2deg,-0.57234677409961
272.5GHz,-180,3deg,-1.98604608943726
272.5GHz,-180,4deg,-3.76642256694185
272.5GHz,-180,5deg,-6.05972283388907
272.5GHz,-180,6deg,-9.22093390460747
272.5GHz,-180,7deg,-13.9682460763222
272.5GHz,-180,8deg,-18.8887876982819
272.5GHz,-180,9deg,-14.6777431110466
272.5GHz,-180,10deg,-10.7109759264073
272.5GHz,-180,11deg,-8.65430258802453
272.5GHz,-180,12deg,-7.78111311159032
272.5GHz,-180,13deg,-7.46671466070019
272.5GHz,-180,14deg,-7.02207547908606
272.5GHz,-180,15deg,-6.10492904462315
272.5GHz,-180,16deg,-5.05689817094532
272.5GHz,-180,17deg,-4.35252457806018
272.5GHz,-180,18deg,-4.21649890990199
272.5GHz,-180,19deg,-4.68136530236096
272.5GHz,-180,20deg,-5.67813985156239
272.5GHz,-180,21deg,-7.06671202371186
272.5GHz,-180,22deg,-8.660512568247
272.5GHz,-180,23deg,-10.3228348386369
272.5GHz,-180,24deg,-12.1125154543877
272.5GHz,-180,25deg,-14.2046538641396
272.5GHz,-180,26deg,-15.9892395600635
272.5GHz,-180,27deg,-15.0604201268573
272.5GHz,-180,28deg,-12.1544403739509
272.5GHz,-180,29deg,-9.68377749560586
272.5GHz,-180,30deg,-8.1618219848715
272.5GHz,-180,31deg,-7.53949436722382
272.5GHz,-180,32deg,-7.7217011565512
272.5GHz,-180,33deg,-8.61979273551951
272.5GHz,-180,34deg,-10.115912864182
272.5GHz,-180,35deg,-11.9729859709079
272.5GHz,-180,36deg,-13.7087328460003
272.5GHz,-180,37deg,-14.7114121291221
272.5GHz,-180,38deg,-14.82392113604
272.5GHz,-180,39deg,-14.388467373091
272.5GHz,-180,40deg,-13.6442741088286
272.5GHz,-180,41deg,-12.6402625355811
272.5GHz,-180,42deg,-11.4906233633855
272.5GHz,-180,43deg,-10.4375585846555
272.5GHz,-180,44deg,-9.7175899435256
272.5GHz,-180,45deg,-9.46413811545814
272.5GHz,-180,46deg,-9.66478806105236
272.5GHz,-180,47deg,-10.0720051961451
272.5GHz,-180,48deg,-10.128654193993
272.5GHz,-180,49deg,-9.3856051456007
272.5GHz,-180,50deg,-8.12951828740957
272.5GHz,-180,51deg,-6.94197061725133
272.5GHz,-180,52deg,-6.14319350793629
272.5GHz,-180,53deg,-5.82261418584961
272.5GHz,-180,54deg,-5.96902158330749
272.5GHz,-180,55deg,-6.52548857231622
272.5GHz,-180,56deg,-7.39590957364688
272.5GHz,-180,57deg,-8.43554068207999
272.5GHz,-180,58deg,-9.46071674779511
272.5GHz,-180,59deg,-10.3170070274516
272.5GHz,-180,60deg,-10.9780463953106
272.5GHz,-180,61deg,-11.5593168220247
272.5GHz,-180,62deg,-12.2282085644589
272.5GHz,-180,63deg,-13.119894374325
272.5GHz,-180,64deg,-14.2923789068087
272.5GHz,-180,65deg,-15.6358515216629
272.5GHz,-180,66deg,-16.6332984385798
272.5GHz,-180,67deg,-16.3902335417827
272.5GHz,-180,68deg,-14.8310658318344
272.5GHz,-180,69deg,-12.8361385454046
272.5GHz,-180,70deg,-10.9907839438282
272.5GHz,-180,71deg,-9.45619430480508
272.5GHz,-180,72deg,-8.23509577311147
272.5GHz,-180,73deg,-7.29143306475825
272.5GHz,-180,74deg,-6.58436487028778
272.5GHz,-180,75deg,-6.07604344275442
272.5GHz,-180,76deg,-5.73256509717503
272.5GHz,-180,77deg,-5.52347057315497
272.5GHz,-180,78deg,-5.42123117480137
272.5GHz,-180,79deg,-5.40106469763697
272.5GHz,-180,80deg,-5.44109679747071
272.5GHz,-180,81deg,-5.5227520975574
272.5GHz,-180,82deg,-5.63118815359763
272.5GHz,-180,83deg,-5.75556500855613
272.5GHz,-180,84deg,-5.88898940263721
272.5GHz,-180,85deg,-6.02807877371644
272.5GHz,-180,86deg,-6.17221361903743
272.5GHz,-180,87deg,-6.32263302676845
272.5GHz,-180,88deg,-6.48154644795186
272.5GHz,-180,89deg,-6.65139374922707
272.5GHz,-180,90deg,-6.83431893128001
272.5GHz,-180,91deg,-7.03186336011616
272.5GHz,-180,92deg,-7.2448482384177
272.5GHz,-180,93deg,-7.4734033023922
272.5GHz,-180,94deg,-7.71710091333333
272.5GHz,-180,95deg,-7.97516230414039
272.5GHz,-180,96deg,-8.24670880512166
272.5GHz,-180,97deg,-8.53103184371181
272.5GHz,-180,98deg,-8.82785082436873
272.5GHz,-180,99deg,-9.13751956323682
272.5GHz,-180,100deg,-9.46113361978465
272.5GHz,-180,101deg,-9.80048761556088
272.5GHz,-180,102deg,-10.1578386448008
272.5GHz,-180,103deg,-10.5354541267934
272.5GHz,-180,104deg,-10.9349653854679
272.5GHz,-180,105deg,-11.3566187454668
272.5GHz,-180,106deg,-11.7986188788991
272.5GHz,-180,107deg,-12.2568811428953
272.5GHz,-180,108deg,-12.7255848486923
272.5GHz,-180,109deg,-13.198799040783
272.5GHz,-180,110deg,-13.6729551176683
272.5GHz,-180,111deg,-14.1490646506138
272.5GHz,-180,112deg,-14.6327487905893
272.5GHz,-180,113deg,-15.1300697890302
272.5GHz,-180,114deg,-15.6383022298923
272.5GHz,-180,115deg,-16.1334774227574
272.5GHz,-180,116deg,-16.5619751440761
272.5GHz,-180,117deg,-16.8511753955113
272.5GHz,-180,118deg,-16.9510014406079
272.5GHz,-180,119deg,-16.8842171922829
272.5GHz,-180,120deg,-16.7535342483058
272.5GHz,-180,121deg,-16.695984104297
272.5GHz,-180,122deg,-16.8306134592011
272.5GHz,-180,123deg,-17.2261326783883
272.5GHz,-180,124deg,-17.8707645038971
272.5GHz,-180,125deg,-18.6189825175152
272.5GHz,-180,126deg,-19.1575337984903
272.5GHz,-180,127deg,-19.1849745659359
272.5GHz,-180,128deg,-18.7747832753457
272.5GHz,-180,129deg,-18.3315171109323
272.5GHz,-180,130deg,-18.2359528981271
272.5GHz,-180,131deg,-18.7307921675482
272.5GHz,-180,132deg,-19.9738814534527
272.5GHz,-180,133deg,-22.0163660229914
272.5GHz,-180,134deg,-24.3417143593123
272.5GHz,-180,135deg,-25.0025492665548
272.5GHz,-180,136deg,-23.6337923990996
272.5GHz,-180,137deg,-22.3836495109369
272.5GHz,-180,138deg,-22.1269355524512
272.5GHz,-180,139deg,-22.9281020499858
272.5GHz,-180,140deg,-24.4752275282401
272.5GHz,-180,141deg,-25.7164550946179
272.5GHz,-180,142deg,-25.6609423368842
272.5GHz,-180,143deg,-25.328762461686
272.5GHz,-180,144deg,-26.0187919885136
272.5GHz,-180,145deg,-28.2064100965305
272.5GHz,-180,146deg,-30.5565235691043
272.5GHz,-180,147deg,-28.9969500165445
272.5GHz,-180,148deg,-26.4643407027672
272.5GHz,-180,149deg,-25.3269096814248
272.5GHz,-180,150deg,-25.3037092232775
272.5GHz,-180,151deg,-25.4675630775054
272.5GHz,-180,152deg,-25.1462870028117
272.5GHz,-180,153deg,-24.9885381641019
272.5GHz,-180,154deg,-26.0681005543442
272.5GHz,-180,155deg,-29.1389187021098
272.5GHz,-180,156deg,-32.3186443639283
272.5GHz,-180,157deg,-29.3911136945297
272.5GHz,-180,158deg,-26.9246800724545
272.5GHz,-180,159deg,-26.5105254705419
272.5GHz,-180,160deg,-25.9533959258673
272.5GHz,-180,161deg,-23.070725184778
272.5GHz,-180,162deg,-20.1356711402493
272.5GHz,-180,163deg,-18.5608518244964
272.5GHz,-180,164deg,-18.5175530928184
272.5GHz,-180,165deg,-20.1056365566966
272.5GHz,-180,166deg,-23.5832576021618
272.5GHz,-180,167deg,-28.3051848743648
272.5GHz,-180,168deg,-28.2899115658502
272.5GHz,-180,169deg,-26.2457757859492
272.5GHz,-180,170deg,-25.8989391257723
272.5GHz,-180,171deg,-26.7037527015473
272.5GHz,-180,172deg,-27.9843576217824
272.5GHz,-180,173deg,-29.7755145377243
272.5GHz,-180,174deg,-30.17391984477
272.5GHz,-180,175deg,-26.0923627134885
272.5GHz,-180,176deg,-22.1761810481407
272.5GHz,-180,177deg,-19.845925151826
272.5GHz,-180,178deg,-18.8498569492226
272.5GHz,-180,179deg,-18.8596820537362
272.5GHz,-180,180deg,-19.5201928285047
272.5GHz,-179,0deg,1.20451078311996
272.5GHz,-179,1deg,0.484510564210035
272.5GHz,-179,2deg,-0.604602462752967
272.5GHz,-179,3deg,-2.02488529735144
272.5GHz,-179,4deg,-3.80323918298216
272.5GHz,-179,5deg,-6.08534516908041
272.5GHz,-179,6deg,-9.2186645335524
272.5GHz,-179,7deg,-13.8633877712635
272.5GHz,-179,8deg,-18.4497229510001
272.5GHz,-179,9deg,-14.5106128174235
272.5GHz,-179,10deg,-10.6470210641113
272.5GHz,-179,11deg,-8.59537606692937
272.5GHz,-179,12deg,-7.69159292460824
272.5GHz,-179,13deg,-7.34241792461944
272.5GHz,-179,14deg,-6.9084909890542
272.5GHz,-179,15deg,-6.06072350497285
272.5GHz,-179,16deg,-5.08686916074159
272.5GHz,-179,17deg,-4.42512010363802
272.5GHz,-179,18deg,-4.29531053626122
272.5GHz,-179,19deg,-4.72768640419111
272.5GHz,-179,20deg,-5.64122176968751
272.5GHz,-179,21deg,-6.87237553795659
272.5GHz,-179,22deg,-8.20521429145597
272.5GHz,-179,23deg,-9.47295215017544
272.5GHz,-179,24deg,-10.6855381651251
272.5GHz,-179,25deg,-11.9747387871599
272.5GHz,-179,26deg,-13.2435127477971
272.5GHz,-179,27deg,-13.7196193829494
272.5GHz,-179,28deg,-12.7481413712072
272.5GHz,-179,29deg,-11.1830632121362
272.5GHz,-179,30deg,-10.0058440017747
272.5GHz,-179,31deg,-9.55681803518259
272.5GHz,-179,32deg,-9.88611031533187
272.5GHz,-179,33deg,-10.9502105162216
272.5GHz,-179,34deg,-12.6167950675267
272.5GHz,-179,35deg,-14.5607121126133
272.5GHz,-179,36deg,-16.201786067869
272.5GHz,-179,37deg,-17.1045729854427
272.5GHz,-179,38deg,-17.4338467496276
272.5GHz,-179,39deg,-17.4208243247034
272.5GHz,-179,40deg,-16.8552672704123
272.5GHz,-179,41deg,-15.4991504566164
272.5GHz,-179,42deg,-13.6714738554201
272.5GHz,-179,43deg,-11.914434188868
272.5GHz,-179,44deg,-10.5447159882969
272.5GHz,-179,45deg,-9.65390777612476
272.5GHz,-179,46deg,-9.19633526428766
272.5GHz,-179,47deg,-9.01624626633773
272.5GHz,-179,48deg,-8.86741794502682
272.5GHz,-179,49deg,-8.52900450616496
272.5GHz,-179,50deg,-7.98639957456368
272.5GHz,-179,51deg,-7.43123202291151
272.5GHz,-179,52deg,-7.08077481239614
272.5GHz,-179,53deg,-7.06473509878543
272.5GHz,-179,54deg,-7.41750305741437
272.5GHz,-179,55deg,-8.0899113097667
272.5GHz,-179,56deg,-8.94544935853555
272.5GHz,-179,57deg,-9.77178110273303
272.5GHz,-179,58deg,-10.3789901479045
272.5GHz,-179,59deg,-10.7560071505367
272.5GHz,-179,60deg,-11.0841269447356
272.5GHz,-179,61deg,-11.5882867718661
272.5GHz,-179,62deg,-12.4247844334117
272.5GHz,-179,63deg,-13.6377785092817
272.5GHz,-179,64deg,-15.0511978080391
272.5GHz,-179,65deg,-16.0011474607714
272.5GHz,-179,66deg,-15.5732346091031
272.5GHz,-179,67deg,-13.9649515970952
272.5GHz,-179,68deg,-12.1007832820344
272.5GHz,-179,69deg,-10.4518809919238
272.5GHz,-179,70deg,-9.11669608817094
272.5GHz,-179,71deg,-8.07724862600397
272.5GHz,-179,72deg,-7.29334806746131
272.5GHz,-179,73deg,-6.72631297663677
272.5GHz,-179,74deg,-6.34284660875255
272.5GHz,-179,75deg,-6.11412958495829
272.5GHz,-179,76deg,-6.01416231997792
272.5GHz,-179,77deg,-6.01840527036855
272.5GHz,-179,78deg,-6.10298949628356
272.5GHz,-179,79deg,-6.24458211077634
272.5GHz,-179,80deg,-6.4209215534335
272.5GHz,-179,81deg,-6.61193121106343
272.5GHz,-179,82deg,-6.80114603866826
272.5GHz,-179,83deg,-6.9770136260981
272.5GHz,-179,84deg,-7.13359091426417
272.5GHz,-179,85deg,-7.27034072724795
272.5GHz,-179,86deg,-7.39107561405959
