Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.89150281478104
272.5GHz,-180,1deg,2.61828004528931
272.5GHz,-180,2deg,2.11642631280489
272.5GHz,-180,3deg,1.42564511241168
272.5GHz,-180,4deg,0.561467633938125
272.5GHz,-180,5deg,-0.49464612823412
272.5GHz,-180,6deg,-1.79184505531337
272.5GHz,-180,7deg,-3.38100954568475
272.5GHz,-180,8deg,-5.25213120535354
272.5GHz,-180,9deg,-7.24686804410388
272.5GHz,-180,10deg,-9.06339247772094
272.5GHz,-180,11deg,-10.5786564552601
272.5GHz,-180,12deg,-12.1762384284654
272.5GHz,-180,13deg,-14.5471518680779
272.5GHz,-180,14deg,-18.3782869392769
272.5GHz,-180,15deg,-21.1185214998399
272.5GHz,-180,16deg,-16.4657590324858
272.5GHz,-180,17deg,-12.0016229413538
272.5GHz,-180,18deg,-8.92562019337617
272.5GHz,-180,19deg,-6.79698348972312
272.5GHz,-180,20deg,-5.38106924530307
272.5GHz,-180,21deg,-4.56679293167504
272.5GHz,-180,22deg,-4.29479547301524
272.5GHz,-180,23deg,-4.52286999713431
272.5GHz,-180,24deg,-5.20129961397609
272.5GHz,-180,25deg,-6.24188002860272
272.5GHz,-180,26deg,-7.48113911971806
272.5GHz,-180,27deg,-8.68649913461073
272.5GHz,-180,28deg,-9.69714361694432
272.5GHz,-180,29deg,-10.6182882096449
272.5GHz,-180,30deg,-11.7941793623379
272.5GHz,-180,31deg,-13.6252718809111
272.5GHz,-180,32deg,-16.3753434310032
272.5GHz,-180,33deg,-19.0155444189372
272.5GHz,-180,34deg,-17.9484433456968
272.5GHz,-180,35deg,-15.2239471524362
272.5GHz,-180,36deg,-13.5018887525983
272.5GHz,-180,37deg,-13.0072560834723
272.5GHz,-180,38deg,-13.6358808020585
272.5GHz,-180,39deg,-15.1910246356478
272.5GHz,-180,40deg,-16.84406651205
272.5GHz,-180,41deg,-16.8074560674872
272.5GHz,-180,42deg,-15.2520328012414
272.5GHz,-180,43deg,-13.8106046624536
272.5GHz,-180,44deg,-12.984465748491
272.5GHz,-180,45deg,-12.6619802147764
272.5GHz,-180,46deg,-12.5847341433786
272.5GHz,-180,47deg,-12.5159401552627
272.5GHz,-180,48deg,-12.3611990600512
272.5GHz,-180,49deg,-12.1791496216702
272.5GHz,-180,50deg,-12.073696070384
272.5GHz,-180,51deg,-12.1026725226445
272.5GHz,-180,52deg,-12.2536912158745
272.5GHz,-180,53deg,-12.4429456582026
272.5GHz,-180,54deg,-12.5140864350974
272.5GHz,-180,55deg,-12.2809313745312
272.5GHz,-180,56deg,-11.6585268326338
272.5GHz,-180,57deg,-10.7602835376519
272.5GHz,-180,58deg,-9.81138103965206
272.5GHz,-180,59deg,-9.00631165708159
272.5GHz,-180,60deg,-8.46027680980529
272.5GHz,-180,61deg,-8.22679775470465
272.5GHz,-180,62deg,-8.32347413573713
272.5GHz,-180,63deg,-8.74657504784177
272.5GHz,-180,64deg,-9.47303260963474
272.5GHz,-180,65deg,-10.4491770216158
272.5GHz,-180,66deg,-11.5639984593953
272.5GHz,-180,67deg,-12.6171856267083
272.5GHz,-180,68deg,-13.3410653164263
272.5GHz,-180,69deg,-13.5544414185875
272.5GHz,-180,70deg,-13.3194336837138
272.5GHz,-180,71deg,-12.8581620475364
272.5GHz,-180,72deg,-12.3668049632239
272.5GHz,-180,73deg,-11.9504529903723
272.5GHz,-180,74deg,-11.6467591670691
272.5GHz,-180,75deg,-11.458955067993
272.5GHz,-180,76deg,-11.375727820612
