Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.12793996021968
272.5GHz,-180,1deg,4.19336032357333
272.5GHz,-180,2deg,4.11133883215512
272.5GHz,-180,3deg,3.85815882790048
272.5GHz,-180,4deg,3.41190232294827
272.5GHz,-180,5deg,2.75752559549449
272.5GHz,-180,6deg,1.89081223897327
272.5GHz,-180,7deg,0.8199328796657
272.5GHz,-180,8deg,-0.437421558341513
272.5GHz,-180,9deg,-1.86430640319047
272.5GHz,-180,10deg,-3.46447674750557
272.5GHz,-180,11deg,-5.29064672477476
272.5GHz,-180,12deg,-7.47780651061272
272.5GHz,-180,13deg,-10.291751965176
272.5GHz,-180,14deg,-14.24597246129
272.5GHz,-180,15deg,-20.2230423042395
272.5GHz,-180,16deg,-22.9266090809693
272.5GHz,-180,17deg,-17.8161057932221
272.5GHz,-180,18deg,-14.7108099648306
272.5GHz,-180,19deg,-13.1652689063039
272.5GHz,-180,20deg,-12.569149573246
272.5GHz,-180,21deg,-12.5971332738453
272.5GHz,-180,22deg,-13.0399058691426
272.5GHz,-180,23deg,-13.7579288801217
272.5GHz,-180,24deg,-14.6906752685927
272.5GHz,-180,25deg,-15.8697618536798
272.5GHz,-180,26deg,-17.3994061932802
272.5GHz,-180,27deg,-19.3841115385893
272.5GHz,-180,28deg,-21.6777205961124
272.5GHz,-180,29deg,-23.1116393153758
272.5GHz,-180,30deg,-22.1165605292318
272.5GHz,-180,31deg,-19.9420584545887
272.5GHz,-180,32deg,-18.068358284251
272.5GHz,-180,33deg,-16.8395560244099
272.5GHz,-180,34deg,-16.2676351009526
272.5GHz,-180,35deg,-16.3149733255389
272.5GHz,-180,36deg,-16.9112171645116
272.5GHz,-180,37deg,-17.8848545537068
272.5GHz,-180,38deg,-18.8615737539367
272.5GHz,-180,39deg,-19.3531039781243
272.5GHz,-180,40deg,-19.2416745827378
272.5GHz,-180,41deg,-18.9011996666075
272.5GHz,-180,42deg,-18.6916483643553
272.5GHz,-180,43deg,-18.7297065892711
272.5GHz,-180,44deg,-18.9728936810242
272.5GHz,-180,45deg,-19.3336380013099
272.5GHz,-180,46deg,-19.7535023813263
272.5GHz,-180,47deg,-20.2154661047901
272.5GHz,-180,48deg,-20.6962393454718
272.5GHz,-180,49deg,-21.1129966512591
