Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.25387444602113
272.5GHz,-180,1deg,2.1398366438112
272.5GHz,-180,2deg,1.83776281736085
272.5GHz,-180,3deg,1.36698007158349
272.5GHz,-180,4deg,0.756285602095307
272.5GHz,-180,5deg,0.0229182680390283
272.5GHz,-180,6deg,-0.841630364918843
272.5GHz,-180,7deg,-1.8656039625089
272.5GHz,-180,8deg,-3.07062895522871
272.5GHz,-180,9deg,-4.43505249396301
272.5GHz,-180,10deg,-5.86091838378493
272.5GHz,-180,11deg,-7.18561830708524
272.5GHz,-180,12deg,-8.30737671852485
272.5GHz,-180,13deg,-9.3588443655085
272.5GHz,-180,14deg,-10.7034087245485
272.5GHz,-180,15deg,-12.7814078907967
272.5GHz,-180,16deg,-15.805659388058
272.5GHz,-180,17deg,-17.6303390654793
272.5GHz,-180,18deg,-14.8611997159691
272.5GHz,-180,19deg,-11.5771813837265
272.5GHz,-180,20deg,-9.33139550493716
272.5GHz,-180,21deg,-7.94903578345718
272.5GHz,-180,22deg,-7.19724851244686
272.5GHz,-180,23deg,-6.9181023802916
272.5GHz,-180,24deg,-7.01365776012522
272.5GHz,-180,25deg,-7.4280323704286
272.5GHz,-180,26deg,-8.12736836772325
272.5GHz,-180,27deg,-9.07262813591608
272.5GHz,-180,28deg,-10.1849406790292
272.5GHz,-180,29deg,-11.312412899527
272.5GHz,-180,30deg,-12.232426520061
272.5GHz,-180,31deg,-12.7442470802348
272.5GHz,-180,32deg,-12.8183401346123
272.5GHz,-180,33deg,-12.6269084714969
272.5GHz,-180,34deg,-12.4157328320387
272.5GHz,-180,35deg,-12.3780027508013
272.5GHz,-180,36deg,-12.6014843757971
272.5GHz,-180,37deg,-13.0527348388998
272.5GHz,-180,38deg,-13.5890219000022
272.5GHz,-180,39deg,-14.0505277643493
272.5GHz,-180,40deg,-14.4197419928629
272.5GHz,-180,41deg,-14.844543629659
272.5GHz,-180,42deg,-15.4339768557911
272.5GHz,-180,43deg,-15.9835365071827
272.5GHz,-180,44deg,-15.8961496891597
272.5GHz,-180,45deg,-14.861928164775
272.5GHz,-180,46deg,-13.4063641374731
272.5GHz,-180,47deg,-12.1317863961593
272.5GHz,-180,48deg,-11.2911631149522
272.5GHz,-180,49deg,-10.9328377767849
272.5GHz,-180,50deg,-11.0342572876463
272.5GHz,-180,51deg,-11.5462536977063
272.5GHz,-180,52deg,-12.3846538685948
272.5GHz,-180,53deg,-13.373141891095
272.5GHz,-180,54deg,-14.1501441858805
272.5GHz,-180,55deg,-14.2326849835639
272.5GHz,-180,56deg,-13.4767958672724
272.5GHz,-180,57deg,-12.2688027263537
272.5GHz,-180,58deg,-11.052924951307
272.5GHz,-180,59deg,-10.0662624345517
272.5GHz,-180,60deg,-9.3989181252394
272.5GHz,-180,61deg,-9.08019789519863
272.5GHz,-180,62deg,-9.1216169963635
272.5GHz,-180,63deg,-9.53530119018636
272.5GHz,-180,64deg,-10.3439352684089
272.5GHz,-180,65deg,-11.5904153755837
272.5GHz,-180,66deg,-13.3529234804221
272.5GHz,-180,67deg,-15.7721128614339
272.5GHz,-180,68deg,-19.0862028552094
272.5GHz,-180,69deg,-23.417952706287
272.5GHz,-180,70deg,-25.9268665517784
272.5GHz,-180,71deg,-23.0550917205661
272.5GHz,-180,72deg,-20.0114147771114
272.5GHz,-180,73deg,-17.9786411769351
272.5GHz,-180,74deg,-16.6875909953979
272.5GHz,-180,75deg,-15.9159375843933
272.5GHz,-180,76deg,-15.5284397909427
272.5GHz,-180,77deg,-15.4397154379987
272.5GHz,-180,78deg,-15.590548770381
272.5GHz,-180,79deg,-15.9336437846689
272.5GHz,-180,80deg,-16.4235515801297
272.5GHz,-180,81deg,-17.0083176030163
272.5GHz,-180,82deg,-17.6230723732894
272.5GHz,-180,83deg,-18.18916535879
272.5GHz,-180,84deg,-18.6250685914495
272.5GHz,-180,85deg,-18.8708517958742
272.5GHz,-180,86deg,-18.9130457112565
272.5GHz,-180,87deg,-18.7881203903061
272.5GHz,-180,88deg,-18.5608205582751
272.5GHz,-180,89deg,-18.296866735882
272.5GHz,-180,90deg,-18.0471542988636
272.5GHz,-180,91deg,-17.8446125108817
272.5GHz,-180,92deg,-17.7073181840878
272.5GHz,-180,93deg,-17.6427598429438
272.5GHz,-180,94deg,-17.6511509920496
272.5GHz,-180,95deg,-17.7274419707101
272.5GHz,-180,96deg,-17.862327913795
272.5GHz,-180,97deg,-18.0427379670416
272.5GHz,-180,98deg,-18.252375392365
272.5GHz,-180,99deg,-18.4729341182163
272.5GHz,-180,100deg,-18.6865206653881
272.5GHz,-180,101deg,-18.8793478012962
272.5GHz,-180,102deg,-19.0458996115958
272.5GHz,-180,103deg,-19.1919575101729
272.5GHz,-180,104deg,-19.3349224075692
272.5GHz,-180,105deg,-19.5010052640093
272.5GHz,-180,106deg,-19.7201740752119
272.5GHz,-180,107deg,-20.020041422928
272.5GHz,-180,108deg,-20.4189383256275
272.5GHz,-180,109deg,-20.9170837005172
272.5GHz,-180,110deg,-21.484507520367
272.5GHz,-180,111deg,-22.048178357954
272.5GHz,-180,112deg,-22.4928620085887
272.5GHz,-180,113deg,-22.7024756450712
272.5GHz,-180,114deg,-22.6390444749934
272.5GHz,-180,115deg,-22.383538437834
272.5GHz,-180,116deg,-22.0857646672841
272.5GHz,-180,117deg,-21.8871593321248
272.5GHz,-180,118deg,-21.8846028416518
272.5GHz,-180,119deg,-22.1300606022766
272.5GHz,-180,120deg,-22.6385983608932
272.5GHz,-180,121deg,-23.3919733027629
272.5GHz,-180,122deg,-24.3404582224802
272.5GHz,-180,123deg,-25.4188136510281
272.5GHz,-180,124deg,-26.5970826288942
272.5GHz,-180,125deg,-27.9550686997555
272.5GHz,-180,126deg,-29.7075149022032
272.5GHz,-180,127deg,-32.0089988968724
272.5GHz,-180,128deg,-33.7335928608921
272.5GHz,-180,129deg,-31.9758087112318
272.5GHz,-180,130deg,-28.7354210937976
272.5GHz,-180,131deg,-26.2770552496699
272.5GHz,-180,132deg,-24.8632091807879
272.5GHz,-180,133deg,-24.4380304033563
272.5GHz,-180,134deg,-24.9447699573874
272.5GHz,-180,135deg,-26.1944114428879
272.5GHz,-180,136deg,-27.3436577310261
272.5GHz,-180,137deg,-26.9515059078291
272.5GHz,-180,138deg,-25.4691012227363
272.5GHz,-180,139deg,-24.3502244281346
272.5GHz,-180,140deg,-24.1501994314006
272.5GHz,-180,141deg,-24.9587707548514
272.5GHz,-180,142deg,-26.6974441183876
272.5GHz,-180,143deg,-28.9856744396347
272.5GHz,-180,144deg,-30.9419065542807
272.5GHz,-180,145deg,-31.987794996966
272.5GHz,-180,146deg,-32.2260898669827
272.5GHz,-180,147deg,-31.0916848124505
272.5GHz,-180,148deg,-28.9792384839201
272.5GHz,-180,149deg,-27.3246359648578
272.5GHz,-180,150deg,-26.7940735077266
272.5GHz,-180,151deg,-27.5170310958781
272.5GHz,-180,152deg,-29.2535886195935
272.5GHz,-180,153deg,-30.697139659046
272.5GHz,-180,154deg,-30.200497191169
272.5GHz,-180,155deg,-28.9272540696342
272.5GHz,-180,156deg,-27.8557096014204
272.5GHz,-180,157deg,-26.6226577590147
272.5GHz,-180,158deg,-25.1250618362203
272.5GHz,-180,159deg,-23.9552838143466
272.5GHz,-180,160deg,-23.6627877233581
272.5GHz,-180,161deg,-24.5722472423868
272.5GHz,-180,162deg,-26.9913189614809
272.5GHz,-180,163deg,-31.189863612559
272.5GHz,-180,164deg,-34.1396998620834
272.5GHz,-180,165deg,-31.0954113410334
272.5GHz,-180,166deg,-28.3006004445313
272.5GHz,-180,167deg,-26.6402398840936
272.5GHz,-180,168deg,-25.6757939710148
272.5GHz,-180,169deg,-25.2760433569115
272.5GHz,-180,170deg,-25.3583176348642
272.5GHz,-180,171deg,-25.4489166729231
272.5GHz,-180,172deg,-24.7164738736727
272.5GHz,-180,173deg,-23.1379437446913
272.5GHz,-180,174deg,-21.5087969382314
272.5GHz,-180,175deg,-20.3089930110562
272.5GHz,-180,176deg,-19.6278051033127
272.5GHz,-180,177deg,-19.3865841707132
272.5GHz,-180,178deg,-19.3777699270162
272.5GHz,-180,179deg,-19.2612126049276
272.5GHz,-180,180deg,-18.8039211114639
272.5GHz,-179,0deg,2.25387444602113
272.5GHz,-179,1deg,2.1172878711648
272.5GHz,-179,2deg,1.79153413287204
272.5GHz,-179,3deg,1.29655255168115
272.5GHz,-179,4deg,0.662512169764722
272.5GHz,-179,5deg,-0.091548823870855
272.5GHz,-179,6deg,-0.972552928103144
272.5GHz,-179,7deg,-2.00763904748972
272.5GHz,-179,8deg,-3.21720692841443
272.5GHz,-179,9deg,-4.57750186151724
272.5GHz,-179,10deg,-5.9891772950556
272.5GHz,-179,11deg,-7.29572366836025
272.5GHz,-179,12deg,-8.41405015637863
272.5GHz,-179,13deg,-9.49557748310004
272.5GHz,-179,14deg,-10.9076523663191
272.5GHz,-179,15deg,-13.0792156189622
272.5GHz,-179,16deg,-16.1301437666593
272.5GHz,-179,17deg,-17.557291285266
272.5GHz,-179,18deg,-14.6616413234636
272.5GHz,-179,19deg,-11.5654862645098
272.5GHz,-179,20deg,-9.50368061864837
272.5GHz,-179,21deg,-8.28543964357354
272.5GHz,-179,22deg,-7.67918281933296
272.5GHz,-179,23deg,-7.51716830274033
272.5GHz,-179,24deg,-7.68629137460363
272.5GHz,-179,25deg,-8.12154006435894
272.5GHz,-179,26deg,-8.79786998578631
272.5GHz,-179,27deg,-9.71095490654099
272.5GHz,-179,28deg,-10.8446133392888
272.5GHz,-179,29deg,-12.1262002842237
272.5GHz,-179,30deg,-13.378379939205
272.5GHz,-179,31deg,-14.3241389802241
272.5GHz,-179,32deg,-14.7559107720678
272.5GHz,-179,33deg,-14.7616972174234
272.5GHz,-179,34deg,-14.6589067541016
272.5GHz,-179,35deg,-14.746534614789
272.5GHz,-179,36deg,-15.1873116179844
272.5GHz,-179,37deg,-15.9823959189293
272.5GHz,-179,38deg,-16.9290736508225
272.5GHz,-179,39deg,-17.636415884387
272.5GHz,-179,40deg,-17.8272051067932
272.5GHz,-179,41deg,-17.6148853262449
272.5GHz,-179,42deg,-17.1805762676864
272.5GHz,-179,43deg,-16.4582717122729
272.5GHz,-179,44deg,-15.3587687875615
272.5GHz,-179,45deg,-14.0782783206381
272.5GHz,-179,46deg,-12.9655539229194
272.5GHz,-179,47deg,-12.2809113710124
272.5GHz,-179,48deg,-12.1692567317913
272.5GHz,-179,49deg,-12.7267175826465
