Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,0.176984496909865
272.5GHz,-180,1deg,0.157755417934927
272.5GHz,-180,2deg,0.331924447244081
272.5GHz,-180,3deg,0.684910786885469
272.5GHz,-180,4deg,1.10335969671285
272.5GHz,-180,5deg,1.43773013440858
272.5GHz,-180,6deg,1.56277557758414
272.5GHz,-180,7deg,1.40130870216968
272.5GHz,-180,8deg,0.927210213940295
272.5GHz,-180,9deg,0.164733003875837
272.5GHz,-180,10deg,-0.812791910989068
272.5GHz,-180,11deg,-1.89048969394233
272.5GHz,-180,12deg,-2.9337831458091
272.5GHz,-180,13deg,-3.83085145974119
272.5GHz,-180,14deg,-4.55075787091649
272.5GHz,-180,15deg,-5.17516179289235
272.5GHz,-180,16deg,-5.84757550477119
272.5GHz,-180,17deg,-6.65813544132472
272.5GHz,-180,18deg,-7.53761812533153
272.5GHz,-180,19deg,-8.24801150701393
272.5GHz,-180,20deg,-8.58493705329265
272.5GHz,-180,21deg,-8.62787130673362
272.5GHz,-180,22deg,-8.63936603323069
272.5GHz,-180,23deg,-8.82643315491835
272.5GHz,-180,24deg,-9.30538695288428
272.5GHz,-180,25deg,-10.1699916113821
272.5GHz,-180,26deg,-11.503849894014
272.5GHz,-180,27deg,-13.2596284799162
272.5GHz,-180,28deg,-14.9485987189776
272.5GHz,-180,29deg,-15.6492230069068
272.5GHz,-180,30deg,-15.3689392595407
272.5GHz,-180,31deg,-15.0870237708141
272.5GHz,-180,32deg,-15.3572495146858
272.5GHz,-180,33deg,-16.2524811510594
272.5GHz,-180,34deg,-17.723277747604
272.5GHz,-180,35deg,-19.9035290761869
272.5GHz,-180,36deg,-23.3851290730564
272.5GHz,-180,37deg,-28.1838964074981
272.5GHz,-180,38deg,-25.1720683594175
272.5GHz,-180,39deg,-20.0525342889793
272.5GHz,-180,40deg,-16.8563949024419
272.5GHz,-180,41deg,-14.7935784621883
272.5GHz,-180,42deg,-13.2951690573444
272.5GHz,-180,43deg,-12.035399667163
272.5GHz,-180,44deg,-10.9119261620158
272.5GHz,-180,45deg,-9.96867408623046
272.5GHz,-180,46deg,-9.26653529840149
272.5GHz,-180,47deg,-8.80685790878012
272.5GHz,-180,48deg,-8.52638167721533
272.5GHz,-180,49deg,-8.33473923123681
272.5GHz,-180,50deg,-8.16921123964694
272.5GHz,-180,51deg,-8.0296860494121
272.5GHz,-180,52deg,-7.96478276870258
272.5GHz,-180,53deg,-8.02886549250397
272.5GHz,-180,54deg,-8.24996034640382
272.5GHz,-180,55deg,-8.62191968472557
272.5GHz,-180,56deg,-9.11188120161428
272.5GHz,-180,57deg,-9.67125588321173
272.5GHz,-180,58deg,-10.2408585322482
272.5GHz,-180,59deg,-10.7455010921243
272.5GHz,-180,60deg,-11.0869563281189
272.5GHz,-180,61deg,-11.161358485324
272.5GHz,-180,62deg,-10.9143559110623
272.5GHz,-180,63deg,-10.3871982020049
272.5GHz,-180,64deg,-9.69332538480057
272.5GHz,-180,65deg,-8.95297294275031
272.5GHz,-180,66deg,-8.25195783731465
272.5GHz,-180,67deg,-7.63758793138184
272.5GHz,-180,68deg,-7.13038792930299
272.5GHz,-180,69deg,-6.73600695577037
272.5GHz,-180,70deg,-6.45289340505063
272.5GHz,-180,71deg,-6.27618378124432
272.5GHz,-180,72deg,-6.1992001571447
272.5GHz,-180,73deg,-6.21370296869007
272.5GHz,-180,74deg,-6.30963207936902
272.5GHz,-180,75deg,-6.47475122542538
272.5GHz,-180,76deg,-6.69442709285989
272.5GHz,-180,77deg,-6.95170099773604
272.5GHz,-180,78deg,-7.22779909840384
272.5GHz,-180,79deg,-7.50320825549767
272.5GHz,-180,80deg,-7.759345064329
272.5GHz,-180,81deg,-7.98062601969901
272.5GHz,-180,82deg,-8.15646774336492
272.5GHz,-180,83deg,-8.2825878450878
272.5GHz,-180,84deg,-8.36112349440213
272.5GHz,-180,85deg,-8.3995235792843
272.5GHz,-180,86deg,-8.40864033189024
272.5GHz,-180,87deg,-8.40065583495103
272.5GHz,-180,88deg,-8.38735978210644
272.5GHz,-180,89deg,-8.37900821632194
272.5GHz,-180,90deg,-8.38373764763557
272.5GHz,-180,91deg,-8.40737845446131
272.5GHz,-180,92deg,-8.4534938327062
272.5GHz,-180,93deg,-8.52351458639756
272.5GHz,-180,94deg,-8.61690378850733
272.5GHz,-180,95deg,-8.73134804040484
272.5GHz,-180,96deg,-8.86302619877289
272.5GHz,-180,97deg,-9.00704559914569
272.5GHz,-180,98deg,-9.15814598051578
272.5GHz,-180,99deg,-9.31173052079917
272.5GHz,-180,100deg,-9.46517509650717
272.5GHz,-180,101deg,-9.61920671599145
272.5GHz,-180,102deg,-9.77899764151144
272.5GHz,-180,103deg,-9.95458863448601
272.5GHz,-180,104deg,-10.1603794042439
272.5GHz,-180,105deg,-10.4136362343437
272.5GHz,-180,106deg,-10.7321086757441
272.5GHz,-180,107deg,-11.1307979646001
272.5GHz,-180,108deg,-11.6177103563237
272.5GHz,-180,109deg,-12.1883171117749
272.5GHz,-180,110deg,-12.8190483644348
272.5GHz,-180,111deg,-13.4625408894598
272.5GHz,-180,112deg,-14.0518817352282
272.5GHz,-180,113deg,-14.522792655221
272.5GHz,-180,114deg,-14.8497410884279
272.5GHz,-180,115deg,-15.0682111940077
272.5GHz,-180,116deg,-15.259141103842
272.5GHz,-180,117deg,-15.509876699344
272.5GHz,-180,118deg,-15.8824562565953
272.5GHz,-180,119deg,-16.4004745128299
272.5GHz,-180,120deg,-17.0503510374231
