Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,0.443160217339498
272.5GHz,-180,1deg,7.44901364401995E-05
272.5GHz,-180,2deg,-0.48585909382869
272.5GHz,-180,3deg,-0.981029994653523
272.5GHz,-180,4deg,-1.50856823506321
272.5GHz,-180,5deg,-2.1340502267308
272.5GHz,-180,6deg,-2.92045396921607
272.5GHz,-180,7deg,-3.85408948398636
272.5GHz,-180,8deg,-4.7645624425232
272.5GHz,-180,9deg,-5.3353111456741
272.5GHz,-180,10deg,-5.32998973169625
272.5GHz,-180,11deg,-4.80338500703436
272.5GHz,-180,12deg,-3.97750003383544
272.5GHz,-180,13deg,-3.07967885124665
272.5GHz,-180,14deg,-2.32126957887428
272.5GHz,-180,15deg,-1.88229416799645
272.5GHz,-180,16deg,-1.8860968557005
272.5GHz,-180,17deg,-2.39789469269847
272.5GHz,-180,18deg,-3.43843941748706
272.5GHz,-180,19deg,-4.99308672666873
272.5GHz,-180,20deg,-6.99829212408645
272.5GHz,-180,21deg,-9.27290032762479
272.5GHz,-180,22deg,-11.3679844267696
272.5GHz,-180,23deg,-12.5622427270421
272.5GHz,-180,24deg,-12.4850941674736
272.5GHz,-180,25deg,-11.5084450266222
272.5GHz,-180,26deg,-10.2068499738488
272.5GHz,-180,27deg,-9.04728040469889
272.5GHz,-180,28deg,-8.36594696711859
272.5GHz,-180,29deg,-8.38276333993039
272.5GHz,-180,30deg,-9.22981116102371
272.5GHz,-180,31deg,-10.8841059488894
272.5GHz,-180,32deg,-12.6787518668391
272.5GHz,-180,33deg,-12.8341441221591
272.5GHz,-180,34deg,-11.3563916842457
272.5GHz,-180,35deg,-10.0496361762622
272.5GHz,-180,36deg,-9.64487474099787
272.5GHz,-180,37deg,-10.3143132198862
272.5GHz,-180,38deg,-12.2276576639409
272.5GHz,-180,39deg,-15.4690720574011
272.5GHz,-180,40deg,-17.2783333233157
272.5GHz,-180,41deg,-13.9124064637322
272.5GHz,-180,42deg,-10.5872927979576
272.5GHz,-180,43deg,-8.5899761809946
272.5GHz,-180,44deg,-7.68558856157753
272.5GHz,-180,45deg,-7.67116716241306
272.5GHz,-180,46deg,-8.3667634323057
272.5GHz,-180,47deg,-9.41733136317819
272.5GHz,-180,48deg,-10.0500784282221
272.5GHz,-180,49deg,-9.57606349928606
272.5GHz,-180,50deg,-8.41742248593848
272.5GHz,-180,51deg,-7.34893601053813
272.5GHz,-180,52deg,-6.71206740455325
272.5GHz,-180,53deg,-6.56806893637944
272.5GHz,-180,54deg,-6.89002375733353
272.5GHz,-180,55deg,-7.63081064569736
272.5GHz,-180,56deg,-8.73677493669575
272.5GHz,-180,57deg,-10.1386187143433
272.5GHz,-180,58deg,-11.7255845167646
272.5GHz,-180,59deg,-13.3139802696282
272.5GHz,-180,60deg,-14.6648636089858
272.5GHz,-180,61deg,-15.6201323275629
272.5GHz,-180,62deg,-16.2291081902471
272.5GHz,-180,63deg,-16.6221990525153
272.5GHz,-180,64deg,-16.752486123398
272.5GHz,-180,65deg,-16.3322766220303
272.5GHz,-180,66deg,-15.172421824582
272.5GHz,-180,67deg,-13.5152388285999
272.5GHz,-180,68deg,-11.7671438591593
272.5GHz,-180,69deg,-10.1798479811144
272.5GHz,-180,70deg,-8.84405847909068
272.5GHz,-180,71deg,-7.77016388984364
272.5GHz,-180,72deg,-6.93810496187929
272.5GHz,-180,73deg,-6.3185777383428
272.5GHz,-180,74deg,-5.88090547391999
272.5GHz,-180,75deg,-5.59568859384455
272.5GHz,-180,76deg,-5.43557008781464
272.5GHz,-180,77deg,-5.37541277529552
272.5GHz,-180,78deg,-5.39238537818278
272.5GHz,-180,79deg,-5.46613274299288
272.5GHz,-180,80deg,-5.57905647282304
272.5GHz,-180,81deg,-5.71664650775015
272.5GHz,-180,82deg,-5.86775441706857
272.5GHz,-180,83deg,-6.02468956938009
272.5GHz,-180,84deg,-6.18305584553438
272.5GHz,-180,85deg,-6.34131809672083
272.5GHz,-180,86deg,-6.50016449914258
272.5GHz,-180,87deg,-6.66178075153733
272.5GHz,-180,88deg,-6.82915844076453
272.5GHz,-180,89deg,-7.00552956102867
272.5GHz,-180,90deg,-7.19397267479206
272.5GHz,-180,91deg,-7.39719345847709
272.5GHz,-180,92deg,-7.61745382424099
272.5GHz,-180,93deg,-7.85661010264074
272.5GHz,-180,94deg,-8.11621711736275
272.5GHz,-180,95deg,-8.39765561007093
272.5GHz,-180,96deg,-8.70224116757146
272.5GHz,-180,97deg,-9.03127165849833
272.5GHz,-180,98deg,-9.38596748145408
272.5GHz,-180,99deg,-9.76725700368555
272.5GHz,-180,100deg,-10.1753633926025
272.5GHz,-180,101deg,-10.609167946577
272.5GHz,-180,102deg,-11.0653754874869
272.5GHz,-180,103deg,-11.5376139033474
272.5GHz,-180,104deg,-12.0157845378199
272.5GHz,-180,105deg,-12.4862216883788
272.5GHz,-180,106deg,-12.9333735112517
272.5GHz,-180,107deg,-13.3434643470111
272.5GHz,-180,108deg,-13.7096402857155
272.5GHz,-180,109deg,-14.0367189159428
272.5GHz,-180,110deg,-14.3430356206881
272.5GHz,-180,111deg,-14.6580251987762
272.5GHz,-180,112deg,-15.0163351698888
272.5GHz,-180,113deg,-15.4503783337797
272.5GHz,-180,114deg,-15.9823645475678
272.5GHz,-180,115deg,-16.6150649976774
272.5GHz,-180,116deg,-17.3199200342128
272.5GHz,-180,117deg,-18.0248242579554
272.5GHz,-180,118deg,-18.6161591064881
272.5GHz,-180,119deg,-18.9818327654682
272.5GHz,-180,120deg,-19.0916905496733
272.5GHz,-180,121deg,-19.0387273750309
272.5GHz,-180,122deg,-18.9891329042323
272.5GHz,-180,123deg,-19.1054995213404
272.5GHz,-180,124deg,-19.5081461282273
272.5GHz,-180,125deg,-20.2598985846638
272.5GHz,-180,126deg,-21.3212854357625
272.5GHz,-180,127deg,-22.4220904228555
272.5GHz,-180,128deg,-22.9729677404726
272.5GHz,-180,129deg,-22.5920027543686
272.5GHz,-180,130deg,-21.7368513697875
272.5GHz,-180,131deg,-21.0932167154144
272.5GHz,-180,132deg,-21.0536921311981
272.5GHz,-180,133deg,-21.8129675488657
272.5GHz,-180,134deg,-23.4523137396507
272.5GHz,-180,135deg,-25.5804420579785
272.5GHz,-180,136deg,-26.2492565757782
272.5GHz,-180,137deg,-24.5480988153299
272.5GHz,-180,138deg,-22.7422953996234
272.5GHz,-180,139deg,-21.8376069141633
272.5GHz,-180,140deg,-21.8031194776679
272.5GHz,-180,141deg,-22.1940130436801
272.5GHz,-180,142deg,-22.2356279069745
272.5GHz,-180,143deg,-21.6169506439644
272.5GHz,-180,144deg,-21.016556811977
272.5GHz,-180,145deg,-21.1940527893315
272.5GHz,-180,146deg,-22.6339629549506
272.5GHz,-180,147deg,-25.7626048780598
272.5GHz,-180,148deg,-30.0065455240575
272.5GHz,-180,149deg,-29.3032171166692
272.5GHz,-180,150deg,-26.5226511224302
272.5GHz,-180,151deg,-25.4269335507079
272.5GHz,-180,152deg,-25.2617269515565
272.5GHz,-180,153deg,-24.6089127964533
272.5GHz,-180,154deg,-23.3143922503854
272.5GHz,-180,155deg,-22.5181952111311
272.5GHz,-180,156deg,-22.8769634585681
272.5GHz,-180,157deg,-24.3789017318066
272.5GHz,-180,158deg,-25.9917880817937
272.5GHz,-180,159deg,-26.0832345253682
272.5GHz,-180,160deg,-25.5856592402281
272.5GHz,-180,161deg,-25.4328562114092
272.5GHz,-180,162deg,-24.1254579630191
272.5GHz,-180,163deg,-21.4188729810195
272.5GHz,-180,164deg,-19.2459845693302
272.5GHz,-180,165deg,-18.4063433547452
272.5GHz,-180,166deg,-19.0276647180663
272.5GHz,-180,167deg,-20.9819091127379
272.5GHz,-180,168deg,-22.9767966999194
272.5GHz,-180,169deg,-22.5267758193188
272.5GHz,-180,170deg,-21.2492971879534
272.5GHz,-180,171deg,-21.1156011838637
272.5GHz,-180,172deg,-22.3100657469203
272.5GHz,-180,173deg,-24.2206894478347
272.5GHz,-180,174deg,-25.4753950673194
272.5GHz,-180,175deg,-25.377869284557
272.5GHz,-180,176deg,-24.3337669167966
272.5GHz,-180,177deg,-22.6508947104573
272.5GHz,-180,178deg,-21.0798532354129
272.5GHz,-180,179deg,-20.2859522747008
272.5GHz,-180,180deg,-20.4389706128088
272.5GHz,-179,0deg,0.443160217339498
272.5GHz,-179,1deg,-0.0131626193888538
272.5GHz,-179,2deg,-0.514679561488407
272.5GHz,-179,3deg,-1.03329501816523
272.5GHz,-179,4deg,-1.59512872238983
272.5GHz,-179,5deg,-2.26386948354524
272.5GHz,-179,6deg,-3.09695927628418
272.5GHz,-179,7deg,-4.07324329547606
272.5GHz,-179,8deg,-5.01138538708621
272.5GHz,-179,9deg,-5.58066971332601
272.5GHz,-179,10deg,-5.54258198229012
272.5GHz,-179,11deg,-4.97276820113159
272.5GHz,-179,12deg,-4.11685758933897
272.5GHz,-179,13deg,-3.20909159845491
272.5GHz,-179,14deg,-2.45170564034747
272.5GHz,-179,15deg,-2.01065749807866
272.5GHz,-179,16deg,-1.9979942768601
272.5GHz,-179,17deg,-2.47069394794119
272.5GHz,-179,18deg,-3.44111557402998
272.5GHz,-179,19deg,-4.88198379531329
272.5GHz,-179,20deg,-6.70939172384602
272.5GHz,-179,21deg,-8.72201389793112
272.5GHz,-179,22deg,-10.5098156558478
272.5GHz,-179,23deg,-11.5395988378993
272.5GHz,-179,24deg,-11.5973926461239
272.5GHz,-179,25deg,-10.9370888784142
272.5GHz,-179,26deg,-9.94348395812711
272.5GHz,-179,27deg,-8.97785313629111
272.5GHz,-179,28deg,-8.34454481588403
272.5GHz,-179,29deg,-8.25116623226874
272.5GHz,-179,30deg,-8.79388013209536
272.5GHz,-179,31deg,-9.90608706669876
272.5GHz,-179,32deg,-11.167285529765
272.5GHz,-179,33deg,-11.7320852713336
272.5GHz,-179,34deg,-11.3123062161053
272.5GHz,-179,35deg,-10.6874573595767
272.5GHz,-179,36deg,-10.54962955776
272.5GHz,-179,37deg,-11.178503982008
272.5GHz,-179,38deg,-12.6755651425692
272.5GHz,-179,39deg,-14.9131313324955
272.5GHz,-179,40deg,-16.613954112389
272.5GHz,-179,41deg,-15.5746391327387
272.5GHz,-179,42deg,-13.297869034741
272.5GHz,-179,43deg,-11.5738024961744
272.5GHz,-179,44deg,-10.6587887824596
272.5GHz,-179,45deg,-10.3964541847289
272.5GHz,-179,46deg,-10.4638166716242
272.5GHz,-179,47deg,-10.3718209344926
272.5GHz,-179,48deg,-9.74976282611106
272.5GHz,-179,49deg,-8.74478459626331
272.5GHz,-179,50deg,-7.78062133918933
272.5GHz,-179,51deg,-7.14613603775888
272.5GHz,-179,52deg,-6.95159674852325
272.5GHz,-179,53deg,-7.21362647027286
272.5GHz,-179,54deg,-7.90656066954921
272.5GHz,-179,55deg,-8.97527531947402
272.5GHz,-179,56deg,-10.32554953278
272.5GHz,-179,57deg,-11.8074136172173
272.5GHz,-179,58deg,-13.2252382423698
272.5GHz,-179,59deg,-14.4195417963308
272.5GHz,-179,60deg,-15.3762827522988
272.5GHz,-179,61deg,-16.2106887345005
272.5GHz,-179,62deg,-17.0060252699589
272.5GHz,-179,63deg,-17.6282740688485
272.5GHz,-179,64deg,-17.6496165317684
272.5GHz,-179,65deg,-16.7123535701476
272.5GHz,-179,66deg,-15.0607134207682
272.5GHz,-179,67deg,-13.2191618753823
272.5GHz,-179,68deg,-11.5082592339536
272.5GHz,-179,69deg,-10.0384918874929
272.5GHz,-179,70deg,-8.82497706072286
272.5GHz,-179,71deg,-7.85039195408613
272.5GHz,-179,72deg,-7.08883116889911
272.5GHz,-179,73deg,-6.51373215460468
272.5GHz,-179,74deg,-6.10020075033973
272.5GHz,-179,75deg,-5.82548760672057
272.5GHz,-179,76deg,-5.6689110890865
