Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.45485874767234
272.5GHz,-180,1deg,2.17529678016033
272.5GHz,-180,2deg,1.75383459393701
272.5GHz,-180,3deg,1.19700850763957
272.5GHz,-180,4deg,0.484539771945398
272.5GHz,-180,5deg,-0.425633077144942
272.5GHz,-180,6deg,-1.58557372817058
272.5GHz,-180,7deg,-3.0403169470935
272.5GHz,-180,8deg,-4.80490238607594
272.5GHz,-180,9deg,-6.82929580127135
272.5GHz,-180,10deg,-8.9292653438047
272.5GHz,-180,11deg,-10.6502023558484
272.5GHz,-180,12deg,-11.2809409929483
272.5GHz,-180,13deg,-10.6339222674896
272.5GHz,-180,14deg,-9.44168428703233
272.5GHz,-180,15deg,-8.41674989190294
272.5GHz,-180,16deg,-7.86810531434397
272.5GHz,-180,17deg,-7.87693210905804
272.5GHz,-180,18deg,-8.43423899648935
272.5GHz,-180,19deg,-9.49343700313868
272.5GHz,-180,20deg,-10.9830231461158
272.5GHz,-180,21deg,-12.7895216168282
272.5GHz,-180,22deg,-14.6986113595055
272.5GHz,-180,23deg,-16.3207224244393
272.5GHz,-180,24deg,-17.1741940746899
272.5GHz,-180,25deg,-17.0507673819549
272.5GHz,-180,26deg,-16.2389282137233
272.5GHz,-180,27deg,-15.2919788749654
272.5GHz,-180,28deg,-14.7075021923003
272.5GHz,-180,29deg,-14.7898448199945
272.5GHz,-180,30deg,-15.5460841585695
272.5GHz,-180,31deg,-16.2113477417588
272.5GHz,-180,32deg,-15.2009316061657
272.5GHz,-180,33deg,-12.8732404611128
272.5GHz,-180,34deg,-10.7540733081153
272.5GHz,-180,35deg,-9.35897071758788
272.5GHz,-180,36deg,-8.70208593053527
272.5GHz,-180,37deg,-8.70138376644087
272.5GHz,-180,38deg,-9.25496409039465
272.5GHz,-180,39deg,-10.2060317313637
272.5GHz,-180,40deg,-11.2379070557452
272.5GHz,-180,41deg,-11.8247667864118
272.5GHz,-180,42deg,-11.6240387037674
272.5GHz,-180,43deg,-10.9401609459899
272.5GHz,-180,44deg,-10.3107244355567
272.5GHz,-180,45deg,-10.0454383605317
272.5GHz,-180,46deg,-10.2246876562724
272.5GHz,-180,47deg,-10.7637139276347
272.5GHz,-180,48deg,-11.3964828995172
272.5GHz,-180,49deg,-11.7064761769429
272.5GHz,-180,50deg,-11.4380693645736
272.5GHz,-180,51deg,-10.7805245237085
272.5GHz,-180,52deg,-10.1013063319427
272.5GHz,-180,53deg,-9.633274935716
272.5GHz,-180,54deg,-9.45984844323923
272.5GHz,-180,55deg,-9.59070067532562
272.5GHz,-180,56deg,-10.0113161840232
272.5GHz,-180,57deg,-10.7042046038396
272.5GHz,-180,58deg,-11.6543669488684
272.5GHz,-180,59deg,-12.845589019854
272.5GHz,-180,60deg,-14.2496591887705
272.5GHz,-180,61deg,-15.8079118786253
272.5GHz,-180,62deg,-17.4031718728323
272.5GHz,-180,63deg,-18.8259600041794
272.5GHz,-180,64deg,-19.7713725124342
272.5GHz,-180,65deg,-19.9576037830028
