Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.35423123103835
272.5GHz,-180,1deg,1.02438385269755
272.5GHz,-180,2deg,0.461521911049443
272.5GHz,-180,3deg,-0.323468196909207
272.5GHz,-180,4deg,-1.35284896718935
272.5GHz,-180,5deg,-2.69139017083984
272.5GHz,-180,6deg,-4.45452550711571
272.5GHz,-180,7deg,-6.82116145291514
272.5GHz,-180,8deg,-10.0345135013816
272.5GHz,-180,9deg,-14.1272036257301
272.5GHz,-180,10deg,-16.8194642413529
272.5GHz,-180,11deg,-15.310573033157
272.5GHz,-180,12deg,-13.3635080701846
272.5GHz,-180,13deg,-12.228360605793
272.5GHz,-180,14deg,-11.5390502358681
272.5GHz,-180,15deg,-10.949853357944
272.5GHz,-180,16deg,-10.461585126933
272.5GHz,-180,17deg,-10.2921956640998
272.5GHz,-180,18deg,-10.6198086989383
272.5GHz,-180,19deg,-11.4819431499096
272.5GHz,-180,20deg,-12.7529515501891
272.5GHz,-180,21deg,-14.0998680914585
272.5GHz,-180,22deg,-15.0151688597373
272.5GHz,-180,23deg,-15.1682200409871
272.5GHz,-180,24deg,-14.7195078374263
272.5GHz,-180,25deg,-14.0011119672834
272.5GHz,-180,26deg,-13.1662146497614
272.5GHz,-180,27deg,-12.2408307487094
272.5GHz,-180,28deg,-11.3109940381751
272.5GHz,-180,29deg,-10.5660269342281
272.5GHz,-180,30deg,-10.1900277852516
272.5GHz,-180,31deg,-10.2579696471258
272.5GHz,-180,32deg,-10.6716881709636
272.5GHz,-180,33deg,-11.1249853492295
272.5GHz,-180,34deg,-11.2595024140992
272.5GHz,-180,35deg,-11.0589777537063
272.5GHz,-180,36deg,-10.8820667606966
272.5GHz,-180,37deg,-11.0876876971324
272.5GHz,-180,38deg,-11.8774217128053
272.5GHz,-180,39deg,-13.3327241763219
272.5GHz,-180,40deg,-15.3300639526082
272.5GHz,-180,41deg,-16.8990119505751
272.5GHz,-180,42deg,-16.1518896645953
272.5GHz,-180,43deg,-13.8185845805158
272.5GHz,-180,44deg,-11.6509295461438
272.5GHz,-180,45deg,-10.1173508822286
272.5GHz,-180,46deg,-9.20608382262382
272.5GHz,-180,47deg,-8.81532928514367
272.5GHz,-180,48deg,-8.80664652682775
272.5GHz,-180,49deg,-8.9973765851921
272.5GHz,-180,50deg,-9.17876859802565
272.5GHz,-180,51deg,-9.19732693169075
272.5GHz,-180,52deg,-9.03981326818095
272.5GHz,-180,53deg,-8.80938022772109
272.5GHz,-180,54deg,-8.62656172883206
272.5GHz,-180,55deg,-8.57111793296169
272.5GHz,-180,56deg,-8.68341584541525
272.5GHz,-180,57deg,-8.98514576536759
272.5GHz,-180,58deg,-9.49346523211616
272.5GHz,-180,59deg,-10.2222963276772
272.5GHz,-180,60deg,-11.1712324455432
272.5GHz,-180,61deg,-12.3007866179565
272.5GHz,-180,62deg,-13.4908354638508
272.5GHz,-180,63deg,-14.5012404531033
272.5GHz,-180,64deg,-15.0287032699758
272.5GHz,-180,65deg,-14.9320407623058
272.5GHz,-180,66deg,-14.3602893844018
272.5GHz,-180,67deg,-13.5682305193064
272.5GHz,-180,68deg,-12.7314002560104
272.5GHz,-180,69deg,-11.9310516846934
272.5GHz,-180,70deg,-11.1993562730276
272.5GHz,-180,71deg,-10.5513267964123
272.5GHz,-180,72deg,-9.99715961688527
272.5GHz,-180,73deg,-9.54446125974603
272.5GHz,-180,74deg,-9.19747533245117
272.5GHz,-180,75deg,-8.95639811402019
272.5GHz,-180,76deg,-8.81746574309198
272.5GHz,-180,77deg,-8.77359605223353
272.5GHz,-180,78deg,-8.815249654804
272.5GHz,-180,79deg,-8.93129919786446
272.5GHz,-180,80deg,-9.10982234086078
272.5GHz,-180,81deg,-9.33880321091622
272.5GHz,-180,82deg,-9.60674679720923
272.5GHz,-180,83deg,-9.90320269322501
272.5GHz,-180,84deg,-10.219178113513
272.5GHz,-180,85deg,-10.5474094602189
272.5GHz,-180,86deg,-10.8824651062364
272.5GHz,-180,87deg,-11.2206702755588
272.5GHz,-180,88deg,-11.5598714567913
272.5GHz,-180,89deg,-11.8990823366716
272.5GHz,-180,90deg,-12.2380670425299
272.5GHz,-180,91deg,-12.5769166529925
272.5GHz,-180,92deg,-12.915665007628
272.5GHz,-180,93deg,-13.2539769175928
272.5GHz,-180,94deg,-13.5909326804884
272.5GHz,-180,95deg,-13.9249307485004
272.5GHz,-180,96deg,-14.253734195085
272.5GHz,-180,97deg,-14.5746900233602
272.5GHz,-180,98deg,-14.8851430712666
272.5GHz,-180,99deg,-15.1830372278701
272.5GHz,-180,100deg,-15.4676409766061
272.5GHz,-180,101deg,-15.7402621945858
272.5GHz,-180,102deg,-16.0047578595231
272.5GHz,-180,103deg,-16.2676348331366
272.5GHz,-180,104deg,-16.5375973259905
272.5GHz,-180,105deg,-16.8245055350306
272.5GHz,-180,106deg,-17.1378190751782
272.5GHz,-180,107deg,-17.4846678016301
272.5GHz,-180,108deg,-17.8677270446508
272.5GHz,-180,109deg,-18.2831300873929
272.5GHz,-180,110deg,-18.7187990640155
272.5GHz,-180,111deg,-19.153834943847
272.5GHz,-180,112deg,-19.5598557685653
272.5GHz,-180,113deg,-19.9051088134095
272.5GHz,-180,114deg,-20.1615003379659
