Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.6370675883731
272.5GHz,-180,1deg,2.46800972180659
272.5GHz,-180,2deg,2.15464552017508
272.5GHz,-180,3deg,1.69237317808657
272.5GHz,-180,4deg,1.06627442456915
272.5GHz,-180,5deg,0.2540752634933
272.5GHz,-180,6deg,-0.770424134831504
272.5GHz,-180,7deg,-2.03566702807465
272.5GHz,-180,8deg,-3.57376116462995
272.5GHz,-180,9deg,-5.42499448565888
272.5GHz,-180,10deg,-7.64393432818445
272.5GHz,-180,11deg,-10.3014459330957
272.5GHz,-180,12deg,-13.4555764840277
272.5GHz,-180,13deg,-16.9647065356596
272.5GHz,-180,14deg,-19.8766251176237
272.5GHz,-180,15deg,-20.8272163953601
272.5GHz,-180,16deg,-20.8294044514445
272.5GHz,-180,17deg,-21.5509367264385
272.5GHz,-180,18deg,-23.8165047243917
272.5GHz,-180,19deg,-27.4863722697672
272.5GHz,-180,20deg,-25.8013584392446
272.5GHz,-180,21deg,-20.8731303335326
272.5GHz,-180,22deg,-17.5202324932658
272.5GHz,-180,23deg,-15.4124710746942
272.5GHz,-180,24deg,-14.1295781659314
272.5GHz,-180,25deg,-13.4039458619974
272.5GHz,-180,26deg,-13.0331246220305
272.5GHz,-180,27deg,-12.8281383009046
272.5GHz,-180,28deg,-12.6056522315308
272.5GHz,-180,29deg,-12.2389163751622
272.5GHz,-180,30deg,-11.7286638359444
272.5GHz,-180,31deg,-11.1981155410793
272.5GHz,-180,32deg,-10.8104660020085
272.5GHz,-180,33deg,-10.7039051996174
272.5GHz,-180,34deg,-10.9818399701099
272.5GHz,-180,35deg,-11.7335854731854
272.5GHz,-180,36deg,-13.0656292031797
272.5GHz,-180,37deg,-15.1476948089804
272.5GHz,-180,38deg,-18.3027125680643
272.5GHz,-180,39deg,-23.1067980061733
272.5GHz,-180,40deg,-27.2169752498884
272.5GHz,-180,41deg,-22.8160142715802
272.5GHz,-180,42deg,-18.6687233856505
272.5GHz,-180,43deg,-15.8887199443081
272.5GHz,-180,44deg,-13.8799453469717
272.5GHz,-180,45deg,-12.3496501349813
272.5GHz,-180,46deg,-11.1759445484764
272.5GHz,-180,47deg,-10.3145988533303
272.5GHz,-180,48deg,-9.75233342984671
272.5GHz,-180,49deg,-9.48520824901143
272.5GHz,-180,50deg,-9.50972772132211
272.5GHz,-180,51deg,-9.81828709401144
272.5GHz,-180,52deg,-10.3930113938238
272.5GHz,-180,53deg,-11.1929056356736
272.5GHz,-180,54deg,-12.1305842526774
272.5GHz,-180,55deg,-13.0462282887278
272.5GHz,-180,56deg,-13.7227677227543
272.5GHz,-180,57deg,-14.0028757436702
272.5GHz,-180,58deg,-13.9257347103314
272.5GHz,-180,59deg,-13.686705444604
272.5GHz,-180,60deg,-13.4822464653665
272.5GHz,-180,61deg,-13.431942118617
272.5GHz,-180,62deg,-13.5850581121529
272.5GHz,-180,63deg,-13.9459149271425
272.5GHz,-180,64deg,-14.4907120015775
272.5GHz,-180,65deg,-15.175032649657
272.5GHz,-180,66deg,-15.9373782194062
272.5GHz,-180,67deg,-16.7044813124012
272.5GHz,-180,68deg,-17.4027126693825
272.5GHz,-180,69deg,-17.9747643386795
272.5GHz,-180,70deg,-18.3932845398607
272.5GHz,-180,71deg,-18.6621292640307
272.5GHz,-180,72deg,-18.8057091270174
272.5GHz,-180,73deg,-18.85592386854
272.5GHz,-180,74deg,-18.8440839413358
272.5GHz,-180,75deg,-18.7980816340067
272.5GHz,-180,76deg,-18.7417813758479
272.5GHz,-180,77deg,-18.6945536794537
272.5GHz,-180,78deg,-18.6706306271668
272.5GHz,-180,79deg,-18.678710805882
272.5GHz,-180,80deg,-18.7221444969967
272.5GHz,-180,81deg,-18.7997256541079
272.5GHz,-180,82deg,-18.9069325470308
272.5GHz,-180,83deg,-19.0374052442772
272.5GHz,-180,84deg,-19.184444491332
272.5GHz,-180,85deg,-19.3423207992945
272.5GHz,-180,86deg,-19.5072056464613
272.5GHz,-180,87deg,-19.6776038866619
272.5GHz,-180,88deg,-19.8542767727119
272.5GHz,-180,89deg,-20.039760793497
272.5GHz,-180,90deg,-20.2376598985441
272.5GHz,-180,91deg,-20.4518932601713
272.5GHz,-180,92deg,-20.6860309835026
272.5GHz,-180,93deg,-20.9427815814872
272.5GHz,-180,94deg,-21.2236399553387
272.5GHz,-180,95deg,-21.528678450416
272.5GHz,-180,96deg,-21.8564652724177
272.5GHz,-180,97deg,-22.2041132730201
272.5GHz,-180,98deg,-22.5674819395698
272.5GHz,-180,99deg,-22.9415572859124
272.5GHz,-180,100deg,-23.3209991457893
272.5GHz,-180,101deg,-23.7007637456911
272.5GHz,-180,102deg,-24.0765980428595
272.5GHz,-180,103deg,-24.445114705223
272.5GHz,-180,104deg,-24.8031694423217
272.5GHz,-180,105deg,-25.1464343374886
272.5GHz,-180,106deg,-25.4673950603405
272.5GHz,-180,107deg,-25.7534394992764
272.5GHz,-180,108deg,-25.9861256430637
272.5GHz,-180,109deg,-26.1428474093876
272.5GHz,-180,110deg,-26.2015094806973
272.5GHz,-180,111deg,-26.1472512400852
272.5GHz,-180,112deg,-25.9785660586036
272.5GHz,-180,113deg,-25.7101173543856
272.5GHz,-180,114deg,-25.3716703649431
272.5GHz,-180,115deg,-25.0047570158349
272.5GHz,-180,116deg,-24.6588841830276
272.5GHz,-180,117deg,-24.3878504047031
272.5GHz,-180,118deg,-24.2457321327074
272.5GHz,-180,119deg,-24.281591763988
272.5GHz,-180,120deg,-24.5309187344286
272.5GHz,-180,121deg,-24.9995201258179
272.5GHz,-180,122deg,-25.6340274133825
272.5GHz,-180,123deg,-26.2851171263235
272.5GHz,-180,124deg,-26.7224136433341
272.5GHz,-180,125deg,-26.7952775088394
272.5GHz,-180,126deg,-26.6152630574487
272.5GHz,-180,127deg,-26.472539680539
272.5GHz,-180,128deg,-26.617670958603
272.5GHz,-180,129deg,-27.1492419385877
272.5GHz,-180,130deg,-27.9291108438073
272.5GHz,-180,131deg,-28.4460359655343
272.5GHz,-180,132deg,-28.0676315570808
272.5GHz,-180,133deg,-26.9068407106245
272.5GHz,-180,134deg,-25.6319224261513
272.5GHz,-180,135deg,-24.6618765278553
272.5GHz,-180,136deg,-24.1088758348476
272.5GHz,-180,137deg,-23.9461365037059
272.5GHz,-180,138deg,-24.0839517291226
272.5GHz,-180,139deg,-24.3833896357067
272.5GHz,-180,140deg,-24.670472845855
272.5GHz,-180,141deg,-24.8113045975364
272.5GHz,-180,142deg,-24.8266572482228
272.5GHz,-180,143deg,-24.904458528544
272.5GHz,-180,144deg,-25.2869771776733
272.5GHz,-180,145deg,-26.1744646469499
272.5GHz,-180,146deg,-27.685199318623
272.5GHz,-180,147deg,-29.7544814975809
272.5GHz,-180,148deg,-31.7382179787457
272.5GHz,-180,149deg,-32.2352353582623
272.5GHz,-180,150deg,-31.1811952449249
272.5GHz,-180,151deg,-29.899705160707
272.5GHz,-180,152deg,-29.0203443266288
272.5GHz,-180,153deg,-28.6684231929647
272.5GHz,-180,154deg,-28.8939415851075
272.5GHz,-180,155deg,-29.7976007976881
272.5GHz,-180,156deg,-31.5807034128777
272.5GHz,-180,157deg,-34.6356903180791
272.5GHz,-180,158deg,-39.6358753687078
272.5GHz,-180,159deg,-43.4607731742544
272.5GHz,-180,160deg,-39.1010622411338
272.5GHz,-180,161deg,-35.7673057474144
272.5GHz,-180,162deg,-33.8177340483269
272.5GHz,-180,163deg,-32.540109967693
272.5GHz,-180,164deg,-31.8158639789475
272.5GHz,-180,165deg,-31.9657987374746
272.5GHz,-180,166deg,-33.5177253550684
272.5GHz,-180,167deg,-36.6563996749229
272.5GHz,-180,168deg,-35.7434918117695
272.5GHz,-180,169deg,-30.2946116682617
272.5GHz,-180,170deg,-26.2001114854873
272.5GHz,-180,171deg,-23.3513088152468
272.5GHz,-180,172deg,-21.3359281996419
272.5GHz,-180,173deg,-19.9614101913517
272.5GHz,-180,174deg,-19.1509880236178
272.5GHz,-180,175deg,-18.8491425335779
272.5GHz,-180,176deg,-18.9511007049441
272.5GHz,-180,177deg,-19.2646101289454
272.5GHz,-180,178deg,-19.5506704072048
272.5GHz,-180,179deg,-19.6620491529325
272.5GHz,-180,180deg,-19.617986550103
272.5GHz,-179,0deg,2.6370675883731
272.5GHz,-179,1deg,2.44872892813799
272.5GHz,-179,2deg,2.11717383017706
272.5GHz,-179,3deg,1.63711992871621
272.5GHz,-179,4deg,0.992280687653518
272.5GHz,-179,5deg,0.159056047205149
272.5GHz,-179,6deg,-0.889349885863191
272.5GHz,-179,7deg,-2.18082267282589
272.5GHz,-179,8deg,-3.74512037145854
272.5GHz,-179,9deg,-5.61643077593037
272.5GHz,-179,10deg,-7.83448608680454
272.5GHz,-179,11deg,-10.4353356384559
272.5GHz,-179,12deg,-13.3998302365788
272.5GHz,-179,13deg,-16.4659743404885
272.5GHz,-179,14deg,-18.8297496507725
272.5GHz,-179,15deg,-19.8324199684605
272.5GHz,-179,16deg,-20.269836004794
272.5GHz,-179,17deg,-21.2507574395751
272.5GHz,-179,18deg,-23.3340103743946
272.5GHz,-179,19deg,-26.1205623271622
272.5GHz,-179,20deg,-25.8943518896909
272.5GHz,-179,21deg,-22.6095199521606
272.5GHz,-179,22deg,-19.840552028858
272.5GHz,-179,23deg,-17.9148801355916
272.5GHz,-179,24deg,-16.511443945481
272.5GHz,-179,25deg,-15.3928114681419
272.5GHz,-179,26deg,-14.4616763560135
272.5GHz,-179,27deg,-13.7101493464631
272.5GHz,-179,28deg,-13.1492951161516
272.5GHz,-179,29deg,-12.7711013404191
272.5GHz,-179,30deg,-12.5474834417445
272.5GHz,-179,31deg,-12.4468793267521
272.5GHz,-179,32deg,-12.453180165001
272.5GHz,-179,33deg,-12.5795389363356
272.5GHz,-179,34deg,-12.8733894213933
272.5GHz,-179,35deg,-13.4126123933506
272.5GHz,-179,36deg,-14.2988857948431
272.5GHz,-179,37deg,-15.6593743333559
272.5GHz,-179,38deg,-17.6678108640645
272.5GHz,-179,39deg,-20.5638103619928
272.5GHz,-179,40deg,-24.1596078137353
272.5GHz,-179,41deg,-24.40119176491
272.5GHz,-179,42deg,-20.3343977744008
272.5GHz,-179,43deg,-16.7008860620183
272.5GHz,-179,44deg,-14.0267638643794
272.5GHz,-179,45deg,-12.0997978650029
272.5GHz,-179,46deg,-10.7762988044456
272.5GHz,-179,47deg,-9.97971185782487
272.5GHz,-179,48deg,-9.67211785592545
272.5GHz,-179,49deg,-9.84044943262094
272.5GHz,-179,50deg,-10.4899333821503
272.5GHz,-179,51deg,-11.6335743662593
272.5GHz,-179,52deg,-13.2487909330472
272.5GHz,-179,53deg,-15.1080614430602
