Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.49396925521607
272.5GHz,-180,1deg,2.95837244277664
272.5GHz,-180,2deg,2.1575155221577
272.5GHz,-180,3deg,1.16380570509731
272.5GHz,-180,4deg,0.035471056444091
272.5GHz,-180,5deg,-1.20156548200932
272.5GHz,-180,6deg,-2.56298593241204
272.5GHz,-180,7deg,-4.0678437596432
272.5GHz,-180,8deg,-5.61159976705202
272.5GHz,-180,9deg,-6.81558139016371
272.5GHz,-180,10deg,-7.24436196775828
272.5GHz,-180,11deg,-6.99392996651723
272.5GHz,-180,12deg,-6.47869106079589
272.5GHz,-180,13deg,-5.87485538896643
272.5GHz,-180,14deg,-5.2044493091272
272.5GHz,-180,15deg,-4.59791994696271
272.5GHz,-180,16deg,-4.28651865436475
272.5GHz,-180,17deg,-4.46100911743069
272.5GHz,-180,18deg,-5.21284773438418
272.5GHz,-180,19deg,-6.5334426850525
272.5GHz,-180,20deg,-8.29133475220615
272.5GHz,-180,21deg,-10.1737378037244
272.5GHz,-180,22deg,-11.7461026936421
272.5GHz,-180,23deg,-12.8447100352178
272.5GHz,-180,24deg,-13.7615452397406
272.5GHz,-180,25deg,-14.6390346306242
272.5GHz,-180,26deg,-14.7588692428995
272.5GHz,-180,27deg,-13.390103086952
272.5GHz,-180,28deg,-11.4736604089186
272.5GHz,-180,29deg,-10.078327876752
272.5GHz,-180,30deg,-9.57558535781275
272.5GHz,-180,31deg,-10.070268655727
272.5GHz,-180,32deg,-11.624673548001
272.5GHz,-180,33deg,-14.1818149682731
272.5GHz,-180,34deg,-16.7677037920723
272.5GHz,-180,35deg,-17.0037059344393
272.5GHz,-180,36deg,-15.8560177143377
272.5GHz,-180,37deg,-15.5852442258891
272.5GHz,-180,38deg,-16.9417324183908
272.5GHz,-180,39deg,-20.2024328383339
272.5GHz,-180,40deg,-20.6842057731156
272.5GHz,-180,41deg,-15.3529785398794
272.5GHz,-180,42deg,-11.298368638798
272.5GHz,-180,43deg,-8.73348357771248
272.5GHz,-180,44deg,-7.2058755317693
272.5GHz,-180,45deg,-6.43831537636177
272.5GHz,-180,46deg,-6.21733136113337
272.5GHz,-180,47deg,-6.30265916209802
272.5GHz,-180,48deg,-6.39899556504841
272.5GHz,-180,49deg,-6.26409166355551
272.5GHz,-180,50deg,-5.89080161394442
272.5GHz,-180,51deg,-5.4872147351763
272.5GHz,-180,52deg,-5.28122105874346
272.5GHz,-180,53deg,-5.41646554731321
272.5GHz,-180,54deg,-5.96208411544512
272.5GHz,-180,55deg,-6.94476475549787
272.5GHz,-180,56deg,-8.36268502816868
272.5GHz,-180,57deg,-10.1687349877758
272.5GHz,-180,58deg,-12.2044127558345
272.5GHz,-180,59deg,-14.0950798943902
