Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.42151937226207
272.5GHz,-180,1deg,4.25272886973389
272.5GHz,-180,2deg,3.92098011083465
272.5GHz,-180,3deg,3.42075417591803
272.5GHz,-180,4deg,2.72347876731699
272.5GHz,-180,5deg,1.78269430901336
272.5GHz,-180,6deg,0.544149789984279
272.5GHz,-180,7deg,-1.03927239101959
272.5GHz,-180,8deg,-2.98293928480527
272.5GHz,-180,9deg,-5.22380575102906
272.5GHz,-180,10deg,-7.54300257800422
272.5GHz,-180,11deg,-9.52774794956808
272.5GHz,-180,12deg,-10.7982836815367
272.5GHz,-180,13deg,-11.406511664592
272.5GHz,-180,14deg,-11.7766915451322
272.5GHz,-180,15deg,-12.3767015974565
272.5GHz,-180,16deg,-13.6315964974685
272.5GHz,-180,17deg,-16.0506366365882
272.5GHz,-180,18deg,-20.6902906326422
272.5GHz,-180,19deg,-31.0458963598216
272.5GHz,-180,20deg,-24.1799553601942
272.5GHz,-180,21deg,-18.3022052550543
272.5GHz,-180,22deg,-15.4824534106445
272.5GHz,-180,23deg,-13.9956645336823
272.5GHz,-180,24deg,-13.2193250116201
272.5GHz,-180,25deg,-12.8106853111239
272.5GHz,-180,26deg,-12.5721363051931
272.5GHz,-180,27deg,-12.476852553435
272.5GHz,-180,28deg,-12.6805021484366
272.5GHz,-180,29deg,-13.4648636716061
272.5GHz,-180,30deg,-15.1971900382013
272.5GHz,-180,31deg,-18.2717291704941
272.5GHz,-180,32deg,-21.349861453653
272.5GHz,-180,33deg,-18.760931457682
272.5GHz,-180,34deg,-15.0337619789636
272.5GHz,-180,35deg,-12.7433060989155
272.5GHz,-180,36deg,-11.636306734341
272.5GHz,-180,37deg,-11.4136615959847
272.5GHz,-180,38deg,-11.8178674453531
272.5GHz,-180,39deg,-12.5128625398816
272.5GHz,-180,40deg,-13.0381850633842
272.5GHz,-180,41deg,-13.063781016572
272.5GHz,-180,42deg,-12.7195381396625
272.5GHz,-180,43deg,-12.3746114919078
272.5GHz,-180,44deg,-12.2697424951632
272.5GHz,-180,45deg,-12.4477253208475
272.5GHz,-180,46deg,-12.7911117485277
272.5GHz,-180,47deg,-13.0586380933147
272.5GHz,-180,48deg,-13.0060775523893
272.5GHz,-180,49deg,-12.5952805855761
272.5GHz,-180,50deg,-12.0238589837975
272.5GHz,-180,51deg,-11.5303181109534
272.5GHz,-180,52deg,-11.2602906539614
272.5GHz,-180,53deg,-11.2587618651269
272.5GHz,-180,54deg,-11.4919541443212
272.5GHz,-180,55deg,-11.8553569955278
272.5GHz,-180,56deg,-12.1845741378822
272.5GHz,-180,57deg,-12.3145898687483
272.5GHz,-180,58deg,-12.1882354401856
272.5GHz,-180,59deg,-11.9016712358736
272.5GHz,-180,60deg,-11.6242525153865
272.5GHz,-180,61deg,-11.5016595057996
272.5GHz,-180,62deg,-11.6238434137708
272.5GHz,-180,63deg,-12.0334561620106
272.5GHz,-180,64deg,-12.7364505476697
272.5GHz,-180,65deg,-13.6975476830203
272.5GHz,-180,66deg,-14.8135171301386
272.5GHz,-180,67deg,-15.8733376830514
272.5GHz,-180,68deg,-16.577606553613
272.5GHz,-180,69deg,-16.7269877786545
272.5GHz,-180,70deg,-16.4153413807888
272.5GHz,-180,71deg,-15.9099384412614
272.5GHz,-180,72deg,-15.4250916964477
272.5GHz,-180,73deg,-15.061510540305
272.5GHz,-180,74deg,-14.843094228945
272.5GHz,-180,75deg,-14.7556986894218
272.5GHz,-180,76deg,-14.7690334049517
272.5GHz,-180,77deg,-14.8477669869774
272.5GHz,-180,78deg,-14.9578292234943
272.5GHz,-180,79deg,-15.0706511535514
272.5GHz,-180,80deg,-15.165960469088
272.5GHz,-180,81deg,-15.2328884824306
272.5GHz,-180,82deg,-15.2692521868016
272.5GHz,-180,83deg,-15.279443993288
272.5GHz,-180,84deg,-15.2717814418002
272.5GHz,-180,85deg,-15.2561248060666
272.5GHz,-180,86deg,-15.2421964831331
272.5GHz,-180,87deg,-15.2386453947568
272.5GHz,-180,88deg,-15.2526786530413
272.5GHz,-180,89deg,-15.2900334980156
272.5GHz,-180,90deg,-15.3551052533051
272.5GHz,-180,91deg,-15.4511115834474
272.5GHz,-180,92deg,-15.5802261187636
272.5GHz,-180,93deg,-15.7436490615438
272.5GHz,-180,94deg,-15.941604187529
272.5GHz,-180,95deg,-16.1732689825335
272.5GHz,-180,96deg,-16.4366648922156
272.5GHz,-180,97deg,-16.7285627422645
272.5GHz,-180,98deg,-17.044494391884
272.5GHz,-180,99deg,-17.3789961453011
272.5GHz,-180,100deg,-17.7262177117477
272.5GHz,-180,101deg,-18.0809733385189
272.5GHz,-180,102deg,-18.4401546851113
272.5GHz,-180,103deg,-18.8041808769622
272.5GHz,-180,104deg,-19.1779252700308
272.5GHz,-180,105deg,-19.5704720360682
272.5GHz,-180,106deg,-19.9931811237756
272.5GHz,-180,107deg,-20.4557724328388
272.5GHz,-180,108deg,-20.9603385445306
272.5GHz,-180,109deg,-21.4935640217489
272.5GHz,-180,110deg,-22.0189275433585
272.5GHz,-180,111deg,-22.4746421814836
272.5GHz,-180,112deg,-22.7877902931921
272.5GHz,-180,113deg,-22.9095022171183
272.5GHz,-180,114deg,-22.8509821649739
272.5GHz,-180,115deg,-22.6854022435065
272.5GHz,-180,116deg,-22.5134694888921
272.5GHz,-180,117deg,-22.4266254988308
272.5GHz,-180,118deg,-22.4906587024567
272.5GHz,-180,119deg,-22.7467075403152
272.5GHz,-180,120deg,-23.219845329634
272.5GHz,-180,121deg,-23.9304502581486
272.5GHz,-180,122deg,-24.9082357783593
272.5GHz,-180,123deg,-26.2103983397862
272.5GHz,-180,124deg,-27.9451244992788
272.5GHz,-180,125deg,-30.2980182413258
272.5GHz,-180,126deg,-33.503602910642
272.5GHz,-180,127deg,-37.0977329931166
272.5GHz,-180,128deg,-37.3137926721218
272.5GHz,-180,129deg,-34.5973167623678
272.5GHz,-180,130deg,-32.7174943653818
272.5GHz,-180,131deg,-32.2708956082352
272.5GHz,-180,132deg,-33.3972024889994
272.5GHz,-180,133deg,-36.1046276159647
272.5GHz,-180,134deg,-36.3028195238596
272.5GHz,-180,135deg,-31.5377008953151
272.5GHz,-180,136deg,-27.7054083330645
272.5GHz,-180,137deg,-25.3459459140054
272.5GHz,-180,138deg,-24.1186786176273
272.5GHz,-180,139deg,-23.7642488905227
272.5GHz,-180,140deg,-23.9966260331148
272.5GHz,-180,141deg,-24.3707185197894
272.5GHz,-180,142deg,-24.4286415251602
272.5GHz,-180,143deg,-24.2127175946978
272.5GHz,-180,144deg,-24.2526694369035
272.5GHz,-180,145deg,-25.0676978317656
272.5GHz,-180,146deg,-27.0672084044083
272.5GHz,-180,147deg,-30.7598189354116
272.5GHz,-180,148deg,-36.7700354733365
272.5GHz,-180,149deg,-38.7706351509564
272.5GHz,-180,150deg,-34.0989868369988
272.5GHz,-180,151deg,-30.5624000729201
272.5GHz,-180,152deg,-27.7254923936423
272.5GHz,-180,153deg,-25.6142346074541
272.5GHz,-180,154deg,-24.4602941482934
272.5GHz,-180,155deg,-24.3547029568827
272.5GHz,-180,156deg,-25.2081519608305
272.5GHz,-180,157deg,-26.5457792691113
272.5GHz,-180,158deg,-27.4185904287292
272.5GHz,-180,159deg,-27.7350773803176
272.5GHz,-180,160deg,-28.8715466876294
272.5GHz,-180,161deg,-32.7831447831151
272.5GHz,-180,162deg,-48.3053943474405
