Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.80228152523119
272.5GHz,-180,1deg,1.31516982302528
272.5GHz,-180,2deg,0.599703371978129
272.5GHz,-180,3deg,-0.167086604837979
272.5GHz,-180,4deg,-0.804670072281021
272.5GHz,-180,5deg,-1.23173496480601
272.5GHz,-180,6deg,-1.51765180243386
272.5GHz,-180,7deg,-1.79343298882541
272.5GHz,-180,8deg,-2.13954725721545
272.5GHz,-180,9deg,-2.57680157006931
272.5GHz,-180,10deg,-3.14267967034183
272.5GHz,-180,11deg,-3.95623454270578
272.5GHz,-180,12deg,-5.20483193314379
272.5GHz,-180,13deg,-7.08185182156275
272.5GHz,-180,14deg,-9.677597041629
272.5GHz,-180,15deg,-12.4863694560954
272.5GHz,-180,16deg,-13.3179919986938
272.5GHz,-180,17deg,-11.4701555712682
272.5GHz,-180,18deg,-9.20537899773766
272.5GHz,-180,19deg,-7.40393087431898
272.5GHz,-180,20deg,-6.15823478138021
272.5GHz,-180,21deg,-5.46740308752792
272.5GHz,-180,22deg,-5.33542290300805
272.5GHz,-180,23deg,-5.77296563169331
272.5GHz,-180,24deg,-6.78382014885801
272.5GHz,-180,25deg,-8.30325473727554
272.5GHz,-180,26deg,-10.0101203823933
272.5GHz,-180,27deg,-11.1499228030112
272.5GHz,-180,28deg,-11.2916530970684
272.5GHz,-180,29deg,-11.1805048678195
272.5GHz,-180,30deg,-11.7462379470067
272.5GHz,-180,31deg,-13.6073380069925
272.5GHz,-180,32deg,-17.2006369573693
272.5GHz,-180,33deg,-19.0785065067555
272.5GHz,-180,34deg,-14.6486775425436
272.5GHz,-180,35deg,-11.0664714987952
272.5GHz,-180,36deg,-9.09865417889947
272.5GHz,-180,37deg,-8.35459298894039
272.5GHz,-180,38deg,-8.62739342208951
272.5GHz,-180,39deg,-9.7764276948066
272.5GHz,-180,40deg,-11.400919578287
272.5GHz,-180,41deg,-12.2171485514359
272.5GHz,-180,42deg,-11.1667397343681
272.5GHz,-180,43deg,-9.44166507740863
272.5GHz,-180,44deg,-8.12043369924979
272.5GHz,-180,45deg,-7.41696487678922
272.5GHz,-180,46deg,-7.26611187881843
272.5GHz,-180,47deg,-7.53833079681855
272.5GHz,-180,48deg,-8.07116330255585
272.5GHz,-180,49deg,-8.67385748044204
272.5GHz,-180,50deg,-9.16702406924526
272.5GHz,-180,51deg,-9.46430996666704
272.5GHz,-180,52deg,-9.61688026442038
272.5GHz,-180,53deg,-9.75671091122698
272.5GHz,-180,54deg,-10.0022839284396
272.5GHz,-180,55deg,-10.3998031324963
272.5GHz,-180,56deg,-10.8957325343054
272.5GHz,-180,57deg,-11.331835296
272.5GHz,-180,58deg,-11.5114743686162
272.5GHz,-180,59deg,-11.3601479845103
272.5GHz,-180,60deg,-11.0106447546581
272.5GHz,-180,61deg,-10.6875581078389
272.5GHz,-180,62deg,-10.5695251991139
272.5GHz,-180,63deg,-10.7560424034617
272.5GHz,-180,64deg,-11.2866068680769
272.5GHz,-180,65deg,-12.1524031940566
272.5GHz,-180,66deg,-13.2744809346184
