Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,-0.633618273631608
272.5GHz,-180,1deg,-1.11898563692109
272.5GHz,-180,2deg,-1.75379319962312
272.5GHz,-180,3deg,-2.45534767229605
272.5GHz,-180,4deg,-3.19639787657599
272.5GHz,-180,5deg,-3.94910998060267
272.5GHz,-180,6deg,-4.57428658758576
272.5GHz,-180,7deg,-4.80291600532876
272.5GHz,-180,8deg,-4.47883808907966
272.5GHz,-180,9deg,-3.82285828175008
272.5GHz,-180,10deg,-3.26448719464569
272.5GHz,-180,11deg,-3.1621055867341
272.5GHz,-180,12deg,-3.75457057024023
272.5GHz,-180,13deg,-5.20271451386772
272.5GHz,-180,14deg,-7.49418411217454
272.5GHz,-180,15deg,-9.71043812180872
272.5GHz,-180,16deg,-9.60599430269178
272.5GHz,-180,17deg,-7.8961871017122
272.5GHz,-180,18deg,-6.53449989060276
272.5GHz,-180,19deg,-5.87850682907753
272.5GHz,-180,20deg,-5.75352007378287
272.5GHz,-180,21deg,-5.93561274773671
272.5GHz,-180,22deg,-6.28901046552538
272.5GHz,-180,23deg,-6.823614507594
272.5GHz,-180,24deg,-7.66371487787002
272.5GHz,-180,25deg,-8.94521350140472
272.5GHz,-180,26deg,-10.6077387939656
272.5GHz,-180,27deg,-11.8822617188715
272.5GHz,-180,28deg,-11.4649546428769
272.5GHz,-180,29deg,-9.89720036958877
272.5GHz,-180,30deg,-8.57448495217312
272.5GHz,-180,31deg,-8.02689449861104
272.5GHz,-180,32deg,-8.36495895353246
272.5GHz,-180,33deg,-9.63563703874528
272.5GHz,-180,34deg,-11.9046256399525
272.5GHz,-180,35deg,-15.1679566789335
272.5GHz,-180,36deg,-18.7446313202589
272.5GHz,-180,37deg,-20.663248824478
272.5GHz,-180,38deg,-21.5494034575804
272.5GHz,-180,39deg,-24.651452597181
272.5GHz,-180,40deg,-37.2425777717838
272.5GHz,-180,41deg,-23.7446699534905
272.5GHz,-180,42deg,-16.8436105125497
272.5GHz,-180,43deg,-13.1938939185445
272.5GHz,-180,44deg,-11.1075038519289
272.5GHz,-180,45deg,-10.0343745444212
272.5GHz,-180,46deg,-9.66029257563205
272.5GHz,-180,47deg,-9.65338896935154
272.5GHz,-180,48deg,-9.56222936208631
272.5GHz,-180,49deg,-9.00469583188045
272.5GHz,-180,50deg,-8.04027521878703
272.5GHz,-180,51deg,-7.04896560844705
272.5GHz,-180,52deg,-6.34053539330331
272.5GHz,-180,53deg,-6.06185218149087
272.5GHz,-180,54deg,-6.26821803199043
272.5GHz,-180,55deg,-6.98209659860822
272.5GHz,-180,56deg,-8.21502368167754
272.5GHz,-180,57deg,-9.95092229287786
272.5GHz,-180,58deg,-12.0438017240338
272.5GHz,-180,59deg,-13.9390246931026
272.5GHz,-180,60deg,-14.6514370904352
272.5GHz,-180,61deg,-14.0846132204528
272.5GHz,-180,62deg,-13.2070694968973
272.5GHz,-180,63deg,-12.6539953041882
272.5GHz,-180,64deg,-12.6211608291179
272.5GHz,-180,65deg,-13.1679676864739
272.5GHz,-180,66deg,-14.3458650902541
272.5GHz,-180,67deg,-16.2067518764522
272.5GHz,-180,68deg,-18.5721662508083
272.5GHz,-180,69deg,-19.9859701364653
272.5GHz,-180,70deg,-18.4275642326972
272.5GHz,-180,71deg,-15.6639140314884
272.5GHz,-180,72deg,-13.2724592475177
272.5GHz,-180,73deg,-11.4368155273887
272.5GHz,-180,74deg,-10.0565825733922
272.5GHz,-180,75deg,-9.02544687668785
272.5GHz,-180,76deg,-8.26153700121816
272.5GHz,-180,77deg,-7.70324081631755
272.5GHz,-180,78deg,-7.30322652386301
272.5GHz,-180,79deg,-7.02442253105753
272.5GHz,-180,80deg,-6.83765702942127
272.5GHz,-180,81deg,-6.72030110283117
272.5GHz,-180,82deg,-6.65539679275516
272.5GHz,-180,83deg,-6.63092460480222
272.5GHz,-180,84deg,-6.63902540188029
272.5GHz,-180,85deg,-6.67512905522249
272.5GHz,-180,86deg,-6.73703820641379
272.5GHz,-180,87deg,-6.82405745946812
272.5GHz,-180,88deg,-6.93625216377846
272.5GHz,-180,89deg,-7.07388762235705
272.5GHz,-180,90deg,-7.23706207277994
