Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.98537124231263
272.5GHz,-180,1deg,1.71670772619283
272.5GHz,-180,2deg,1.41118085417057
272.5GHz,-180,3deg,1.06793771321513
272.5GHz,-180,4deg,0.652243849604932
272.5GHz,-180,5deg,0.118690262641922
272.5GHz,-180,6deg,-0.554060999422423
272.5GHz,-180,7deg,-1.33088493831516
272.5GHz,-180,8deg,-2.11238592755178
272.5GHz,-180,9deg,-2.77626152840235
272.5GHz,-180,10deg,-3.24920354895486
272.5GHz,-180,11deg,-3.53054881524818
272.5GHz,-180,12deg,-3.65462655686659
272.5GHz,-180,13deg,-3.67892023144698
272.5GHz,-180,14deg,-3.71079751768588
272.5GHz,-180,15deg,-3.90006321519135
272.5GHz,-180,16deg,-4.39083947062375
272.5GHz,-180,17deg,-5.28378454240583
272.5GHz,-180,18deg,-6.61753522452252
272.5GHz,-180,19deg,-8.325458059506
272.5GHz,-180,20deg,-10.0997651575205
272.5GHz,-180,21deg,-11.2538101173903
272.5GHz,-180,22deg,-11.2408835287879
272.5GHz,-180,23deg,-10.4270411446591
272.5GHz,-180,24deg,-9.43797587377477
272.5GHz,-180,25deg,-8.56528527546902
272.5GHz,-180,26deg,-7.91397352312777
272.5GHz,-180,27deg,-7.57302029390573
272.5GHz,-180,28deg,-7.65159427953219
272.5GHz,-180,29deg,-8.25633468690468
272.5GHz,-180,30deg,-9.44660942275398
272.5GHz,-180,31deg,-11.1094588179894
272.5GHz,-180,32deg,-12.6401961197293
272.5GHz,-180,33deg,-13.0243916978402
272.5GHz,-180,34deg,-12.4034993826023
272.5GHz,-180,35deg,-11.9110485003325
272.5GHz,-180,36deg,-12.2454935953268
272.5GHz,-180,37deg,-13.8095199657797
272.5GHz,-180,38deg,-17.2574096241419
272.5GHz,-180,39deg,-24.102642526716
272.5GHz,-180,40deg,-22.8979363319927
272.5GHz,-180,41deg,-16.7532047765355
272.5GHz,-180,42deg,-13.7659184137077
272.5GHz,-180,43deg,-12.4811017595033
272.5GHz,-180,44deg,-12.2582060539706
272.5GHz,-180,45deg,-12.5561414370352
272.5GHz,-180,46deg,-12.5483249912677
272.5GHz,-180,47deg,-11.5726790189125
272.5GHz,-180,48deg,-10.0160355219915
272.5GHz,-180,49deg,-8.59413909495245
272.5GHz,-180,50deg,-7.63779225497779
272.5GHz,-180,51deg,-7.22288221935966
272.5GHz,-180,52deg,-7.34884002619949
272.5GHz,-180,53deg,-8.0087441130172
272.5GHz,-180,54deg,-9.21265435355675
272.5GHz,-180,55deg,-10.9946267749291
272.5GHz,-180,56deg,-13.3956315893721
272.5GHz,-180,57deg,-16.324623199553
272.5GHz,-180,58deg,-18.9540932984361
272.5GHz,-180,59deg,-19.4853480900781
272.5GHz,-180,60deg,-18.3708569059775
272.5GHz,-180,61deg,-17.3703805300325
272.5GHz,-180,62deg,-17.0535172505317
272.5GHz,-180,63deg,-17.4550646426014
272.5GHz,-180,64deg,-18.4153634496172
272.5GHz,-180,65deg,-19.3391161625683
272.5GHz,-180,66deg,-19.0071119410026
272.5GHz,-180,67deg,-17.148836772026
272.5GHz,-180,68deg,-14.8877184379966
272.5GHz,-180,69deg,-12.9071128247389
272.5GHz,-180,70deg,-11.339436212191
272.5GHz,-180,71deg,-10.1507692100171
272.5GHz,-180,72deg,-9.27982355125942
272.5GHz,-180,73deg,-8.66934334245391
272.5GHz,-180,74deg,-8.27057752890704
272.5GHz,-180,75deg,-8.04215422084498
272.5GHz,-180,76deg,-7.94832221577915
272.5GHz,-180,77deg,-7.95762014840552
272.5GHz,-180,78deg,-8.04212894127432
272.5GHz,-180,79deg,-8.17725647937712
272.5GHz,-180,80deg,-8.34193462359976
272.5GHz,-180,81deg,-8.51904898304511
272.5GHz,-180,82deg,-8.69586898525392
272.5GHz,-180,83deg,-8.86423930656835
272.5GHz,-180,84deg,-9.02036605693797
272.5GHz,-180,85deg,-9.16416993351126
272.5GHz,-180,86deg,-9.2983242759201
272.5GHz,-180,87deg,-9.42718147373013
272.5GHz,-180,88deg,-9.55578878320345
272.5GHz,-180,89deg,-9.68912740346033
272.5GHz,-180,90deg,-9.83162354180814
272.5GHz,-180,91deg,-9.98691429047209
272.5GHz,-180,92deg,-10.1578175704102
272.5GHz,-180,93deg,-10.3464486216641
272.5GHz,-180,94deg,-10.5544329760091
272.5GHz,-180,95deg,-10.7831762667
272.5GHz,-180,96deg,-11.0341576530124
272.5GHz,-180,97deg,-11.3092132567708
272.5GHz,-180,98deg,-11.6107689873155
272.5GHz,-180,99deg,-11.9419703317479
272.5GHz,-180,100deg,-12.3066424066607
272.5GHz,-180,101deg,-12.7089984527882
272.5GHz,-180,102deg,-13.1530001047588
272.5GHz,-180,103deg,-13.641262409969
272.5GHz,-180,104deg,-14.1734091447813
272.5GHz,-180,105deg,-14.7438744079855
272.5GHz,-180,106deg,-15.3394334183059
272.5GHz,-180,107deg,-15.9373920647311
272.5GHz,-180,108deg,-16.5063564027279
272.5GHz,-180,109deg,-17.0120598737475
272.5GHz,-180,110deg,-17.4289511454271
272.5GHz,-180,111deg,-17.7531587259701
272.5GHz,-180,112deg,-18.0082037837893
272.5GHz,-180,113deg,-18.2382821515135
272.5GHz,-180,114deg,-18.4930152531974
272.5GHz,-180,115deg,-18.8117397191665
272.5GHz,-180,116deg,-19.2117684807745
272.5GHz,-180,117deg,-19.6808508642947
272.5GHz,-180,118deg,-20.1750921036559
272.5GHz,-180,119deg,-20.6289891886232
272.5GHz,-180,120deg,-20.9850653937082
272.5GHz,-180,121deg,-21.233637241597
272.5GHz,-180,122deg,-21.4303781309535
272.5GHz,-180,123deg,-21.6729195487094
272.5GHz,-180,124deg,-22.0570371075914
272.5GHz,-180,125deg,-22.6354884672919
272.5GHz,-180,126deg,-23.3715148667342
272.5GHz,-180,127deg,-24.0730685546968
272.5GHz,-180,128deg,-24.3903629493887
272.5GHz,-180,129deg,-24.0904057472221
272.5GHz,-180,130deg,-23.3800862328898
272.5GHz,-180,131deg,-22.6997940795978
272.5GHz,-180,132deg,-22.3903876377897
272.5GHz,-180,133deg,-22.6523004743669
272.5GHz,-180,134deg,-23.6002924565667
272.5GHz,-180,135deg,-25.1947250547841
272.5GHz,-180,136deg,-26.7559566669844
272.5GHz,-180,137deg,-26.6360688954876
272.5GHz,-180,138deg,-24.9536980369982
272.5GHz,-180,139deg,-23.382837231063
272.5GHz,-180,140deg,-22.5558381639406
272.5GHz,-180,141deg,-22.4590701158737
272.5GHz,-180,142deg,-22.8197681209385
272.5GHz,-180,143deg,-23.1775823234725
272.5GHz,-180,144deg,-23.2141863069803
272.5GHz,-180,145deg,-23.178670466228
272.5GHz,-180,146deg,-23.629979011778
272.5GHz,-180,147deg,-25.0490603558425
272.5GHz,-180,148deg,-27.8643859312545
272.5GHz,-180,149deg,-32.3896980922144
272.5GHz,-180,150deg,-35.1551973517114
272.5GHz,-180,151deg,-31.7350689340544
272.5GHz,-180,152deg,-28.4421202072948
272.5GHz,-180,153deg,-25.9231017238555
272.5GHz,-180,154deg,-24.0131273699387
272.5GHz,-180,155deg,-22.8680747596084
272.5GHz,-180,156deg,-22.6248355435972
272.5GHz,-180,157deg,-23.2475169923998
272.5GHz,-180,158deg,-24.3750578782822
272.5GHz,-180,159deg,-25.2753007511091
272.5GHz,-180,160deg,-25.6386214276861
272.5GHz,-180,161deg,-25.8715338429847
272.5GHz,-180,162deg,-25.5661822799892
272.5GHz,-180,163deg,-23.8497449874593
272.5GHz,-180,164deg,-21.7774870809363
272.5GHz,-180,165deg,-20.6305083787478
272.5GHz,-180,166deg,-20.8671811465498
272.5GHz,-180,167deg,-22.5416382744323
272.5GHz,-180,168deg,-24.3895763071817
272.5GHz,-180,169deg,-23.1111291536642
272.5GHz,-180,170deg,-20.6761719920998
272.5GHz,-180,171deg,-19.4261379106653
272.5GHz,-180,172deg,-19.5092383051301
272.5GHz,-180,173deg,-20.6202429907863
272.5GHz,-180,174deg,-22.1323172167485
272.5GHz,-180,175deg,-23.1131179036855
272.5GHz,-180,176deg,-23.0656000349582
272.5GHz,-180,177deg,-22.1301012977784
272.5GHz,-180,178deg,-20.7194072857644
272.5GHz,-180,179deg,-19.4681203774569
272.5GHz,-180,180deg,-18.8317698286693
272.5GHz,-179,0deg,1.98537124231263
272.5GHz,-179,1deg,1.70032394354285
272.5GHz,-179,2deg,1.37585545577016
272.5GHz,-179,3deg,1.00883652824182
272.5GHz,-179,4deg,0.563832765670815
272.5GHz,-179,5deg,-0.00359564880780165
272.5GHz,-179,6deg,-0.713183068457768
272.5GHz,-179,7deg,-1.52813048777579
272.5GHz,-179,8deg,-2.34576676145058
272.5GHz,-179,9deg,-3.0362774855187
272.5GHz,-179,10deg,-3.51646043837045
272.5GHz,-179,11deg,-3.78200963176956
272.5GHz,-179,12deg,-3.87579200172984
272.5GHz,-179,13deg,-3.87033164468537
272.5GHz,-179,14deg,-3.88160153159983
272.5GHz,-179,15deg,-4.05528385651329
272.5GHz,-179,16deg,-4.5228588836891
272.5GHz,-179,17deg,-5.36852200198637
272.5GHz,-179,18deg,-6.6116314166234
272.5GHz,-179,19deg,-8.17228504316436
272.5GHz,-179,20deg,-9.78764816411982
272.5GHz,-179,21deg,-10.9623012207477
272.5GHz,-179,22deg,-11.2849023568631
272.5GHz,-179,23deg,-10.8946983881193
272.5GHz,-179,24deg,-10.2085145698313
272.5GHz,-179,25deg,-9.50045874146221
272.5GHz,-179,26deg,-8.9170944806231
272.5GHz,-179,27deg,-8.58425262310602
272.5GHz,-179,28deg,-8.6283647297469
272.5GHz,-179,29deg,-9.15076924895875
272.5GHz,-179,30deg,-10.1844018707989
272.5GHz,-179,31deg,-11.5921086648369
272.5GHz,-179,32deg,-12.8785931710768
272.5GHz,-179,33deg,-13.3523784170444
272.5GHz,-179,34deg,-13.0870506583845
272.5GHz,-179,35deg,-12.8775098984015
272.5GHz,-179,36deg,-13.3349482629921
272.5GHz,-179,37deg,-14.8446183002588
272.5GHz,-179,38deg,-17.9122048033153
272.5GHz,-179,39deg,-23.4728103366696
272.5GHz,-179,40deg,-25.436057521384
272.5GHz,-179,41deg,-19.7131166165557
272.5GHz,-179,42deg,-16.4152348977889
272.5GHz,-179,43deg,-14.7109768655331
272.5GHz,-179,44deg,-13.7866529880783
272.5GHz,-179,45deg,-13.0257794791754
272.5GHz,-179,46deg,-12.0241424717898
272.5GHz,-179,47deg,-10.8048060594422
272.5GHz,-179,48deg,-9.66393896905343
272.5GHz,-179,49deg,-8.8524423118721
272.5GHz,-179,50deg,-8.49448942701581
272.5GHz,-179,51deg,-8.63851116589076
272.5GHz,-179,52deg,-9.30416346701847
272.5GHz,-179,53deg,-10.5006607862305
272.5GHz,-179,54deg,-12.2118924244767
272.5GHz,-179,55deg,-14.3082154884327
272.5GHz,-179,56deg,-16.305049553733
272.5GHz,-179,57deg,-17.287938501909
272.5GHz,-179,58deg,-17.022113797088
272.5GHz,-179,59deg,-16.3666116620298
272.5GHz,-179,60deg,-15.9914484045605
272.5GHz,-179,61deg,-16.1196871875078
272.5GHz,-179,62deg,-16.7864912046348
272.5GHz,-179,63deg,-17.9073219350037
272.5GHz,-179,64deg,-19.0921054645523
272.5GHz,-179,65deg,-19.3724459326519
272.5GHz,-179,66deg,-18.1086007986815
272.5GHz,-179,67deg,-16.0860643470638
272.5GHz,-179,68deg,-14.1341106694264
272.5GHz,-179,69deg,-12.5123512852891
272.5GHz,-179,70deg,-11.2335767037581
272.5GHz,-179,71deg,-10.2518415478881
272.5GHz,-179,72deg,-9.51553774775164
272.5GHz,-179,73deg,-8.97898100113651
272.5GHz,-179,74deg,-8.60378333936362
272.5GHz,-179,75deg,-8.35812648307044
272.5GHz,-179,76deg,-8.21584920570203
272.5GHz,-179,77deg,-8.15568352903349
272.5GHz,-179,78deg,-8.16060587411936
272.5GHz,-179,79deg,-8.21722675637923
272.5GHz,-179,80deg,-8.31518298745997
272.5GHz,-179,81deg,-8.44654198590026
272.5GHz,-179,82deg,-8.60525206182868
272.5GHz,-179,83deg,-8.7866720552922
272.5GHz,-179,84deg,-8.98719745709402
272.5GHz,-179,85deg,-9.20398052699749
272.5GHz,-179,86deg,-9.43472815714692
272.5GHz,-179,87deg,-9.67755681406305
272.5GHz,-179,88deg,-9.9308876101824
272.5GHz,-179,89deg,-10.193372888237
272.5GHz,-179,90deg,-10.4638549645952
272.5GHz,-179,91deg,-10.7413651088714
272.5GHz,-179,92deg,-11.0251747229057
272.5GHz,-179,93deg,-11.3149099902013
272.5GHz,-179,94deg,-11.6107353132462
272.5GHz,-179,95deg,-11.9135993772269
272.5GHz,-179,96deg,-12.2255213515402
272.5GHz,-179,97deg,-12.5498757529545
272.5GHz,-179,98deg,-12.8916163869979
272.5GHz,-179,99deg,-13.2573658464853
272.5GHz,-179,100deg,-13.655287344909
272.5GHz,-179,101deg,-14.0946441026475
272.5GHz,-179,102deg,-14.5849253832334
272.5GHz,-179,103deg,-15.1343635200059
272.5GHz,-179,104deg,-15.747584452106
272.5GHz,-179,105deg,-16.4220877672504
272.5GHz,-179,106deg,-17.1434686533551
272.5GHz,-179,107deg,-17.88032009369
272.5GHz,-179,108deg,-18.582307140563
272.5GHz,-179,109deg,-19.1882222402918
272.5GHz,-179,110deg,-19.6491938465922
272.5GHz,-179,111deg,-19.9582569357663
272.5GHz,-179,112deg,-20.1622948572713
272.5GHz,-179,113deg,-20.3438969753263
272.5GHz,-179,114deg,-20.5895467796843
272.5GHz,-179,115deg,-20.9657089985677
272.5GHz,-179,116deg,-21.5068455907879
272.5GHz,-179,117deg,-22.2077821318382
272.5GHz,-179,118deg,-23.015291990417
272.5GHz,-179,119deg,-23.8262332073777
272.5GHz,-179,120deg,-24.5153248514094
272.5GHz,-179,121deg,-25.0029491328769
272.5GHz,-179,122deg,-25.306671100862
272.5GHz,-179,123deg,-25.5029153935064
272.5GHz,-179,124deg,-25.6322944875407
272.5GHz,-179,125deg,-25.6423755658571
272.5GHz,-179,126deg,-25.422777278783
272.5GHz,-179,127deg,-24.9243394664906
272.5GHz,-179,128deg,-24.2432158818628
272.5GHz,-179,129deg,-23.5663827694375
272.5GHz,-179,130deg,-23.0710123279238
272.5GHz,-179,131deg,-22.8871627755553
272.5GHz,-179,132deg,-23.1120091129953
272.5GHz,-179,133deg,-23.8303764769369
272.5GHz,-179,134deg,-25.1040359023663
272.5GHz,-179,135deg,-26.8330985321917
272.5GHz,-179,136deg,-28.2521855036665
272.5GHz,-179,137deg,-27.9261777840297
272.5GHz,-179,138deg,-26.2530382102112
272.5GHz,-179,139deg,-24.7025273527277
272.5GHz,-179,140deg,-23.8066686563322
272.5GHz,-179,141deg,-23.5572497835865
272.5GHz,-179,142deg,-23.7325713396077
272.5GHz,-179,143deg,-23.9856775105939
