Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,5.08382658573529
272.5GHz,-180,1deg,4.97425376840444
272.5GHz,-180,2deg,4.630490093391
272.5GHz,-180,3deg,4.05776825157066
272.5GHz,-180,4deg,3.26097656965444
272.5GHz,-180,5deg,2.24025336832189
272.5GHz,-180,6deg,0.985309915798116
272.5GHz,-180,7deg,-0.53150963923235
272.5GHz,-180,8deg,-2.36425409128259
272.5GHz,-180,9deg,-4.608131442391
272.5GHz,-180,10deg,-7.43272762434723
272.5GHz,-180,11deg,-11.1792746345651
272.5GHz,-180,12deg,-16.7338216371491
272.5GHz,-180,13deg,-27.418343922719
272.5GHz,-180,14deg,-23.2435548542465
272.5GHz,-180,15deg,-17.2072312759939
272.5GHz,-180,16deg,-14.3826243722376
272.5GHz,-180,17deg,-12.9077797085899
272.5GHz,-180,18deg,-12.2517588951862
272.5GHz,-180,19deg,-12.2107159688514
272.5GHz,-180,20deg,-12.6868951987597
272.5GHz,-180,21deg,-13.6149059427432
272.5GHz,-180,22deg,-14.9239288461918
272.5GHz,-180,23deg,-16.5022274276304
272.5GHz,-180,24deg,-18.1583155111045
272.5GHz,-180,25deg,-19.6161518109936
272.5GHz,-180,26deg,-20.5996941102422
272.5GHz,-180,27deg,-20.9320120339624
272.5GHz,-180,28deg,-20.5544236446476
272.5GHz,-180,29deg,-19.6062209312042
272.5GHz,-180,30deg,-18.4416192939632
272.5GHz,-180,31deg,-17.4217466827166
272.5GHz,-180,32deg,-16.7728356733057
272.5GHz,-180,33deg,-16.6079091483867
272.5GHz,-180,34deg,-16.9892061297596
272.5GHz,-180,35deg,-17.9727921630861
272.5GHz,-180,36deg,-19.6321999858803
272.5GHz,-180,37deg,-22.0501608822685
272.5GHz,-180,38deg,-25.165292343593
272.5GHz,-180,39deg,-28.009918162371
272.5GHz,-180,40deg,-28.4045128088443
272.5GHz,-180,41deg,-26.9493609704212
272.5GHz,-180,42deg,-25.1931454930051
272.5GHz,-180,43deg,-23.2566571479504
272.5GHz,-180,44deg,-21.1712206613441
272.5GHz,-180,45deg,-19.2142634424206
272.5GHz,-180,46deg,-17.6160790037754
272.5GHz,-180,47deg,-16.462071464321
272.5GHz,-180,48deg,-15.7503464271605
272.5GHz,-180,49deg,-15.4482203721216
272.5GHz,-180,50deg,-15.5245030818521
272.5GHz,-180,51deg,-15.9694004222366
272.5GHz,-180,52deg,-16.8093051709135
272.5GHz,-180,53deg,-18.1197498440554
272.5GHz,-180,54deg,-20.0421656584191
272.5GHz,-180,55deg,-22.8109185743761
272.5GHz,-180,56deg,-26.7104936595868
272.5GHz,-180,57deg,-30.725055361039
272.5GHz,-180,58deg,-29.8092829821361
272.5GHz,-180,59deg,-27.056582639804
272.5GHz,-180,60deg,-25.5488419973732
272.5GHz,-180,61deg,-25.2745198892203
272.5GHz,-180,62deg,-26.0193429874659
272.5GHz,-180,63deg,-27.3492392613679
272.5GHz,-180,64deg,-27.759602295607
272.5GHz,-180,65deg,-25.8326443912154
272.5GHz,-180,66deg,-23.0532773524026
272.5GHz,-180,67deg,-20.6456146065899
272.5GHz,-180,68deg,-18.7862899468643
272.5GHz,-180,69deg,-17.3961337387147
272.5GHz,-180,70deg,-16.3782895856859
272.5GHz,-180,71deg,-15.6543692669444
272.5GHz,-180,72deg,-15.1645621799238
272.5GHz,-180,73deg,-14.8633259073212
272.5GHz,-180,74deg,-14.7156205049217
272.5GHz,-180,75deg,-14.6940617888951
272.5GHz,-180,76deg,-14.7767493143391
272.5GHz,-180,77deg,-14.9455784197142
272.5GHz,-180,78deg,-15.1849572249169
272.5GHz,-180,79deg,-15.4809118952907
272.5GHz,-180,80deg,-15.8205739660266
272.5GHz,-180,81deg,-16.1920191338408
272.5GHz,-180,82deg,-16.5843854860218
272.5GHz,-180,83deg,-16.9881573034778
272.5GHz,-180,84deg,-17.3954754990245
272.5GHz,-180,85deg,-17.8003426098771
272.5GHz,-180,86deg,-18.1986342510975
272.5GHz,-180,87deg,-18.5878983942228
272.5GHz,-180,88deg,-18.9669932199938
272.5GHz,-180,89deg,-19.3356577470293
272.5GHz,-180,90deg,-19.6941150751124
272.5GHz,-180,91deg,-20.0427821229914
272.5GHz,-180,92deg,-20.3821192339355
272.5GHz,-180,93deg,-20.7126149441857
272.5GHz,-180,94deg,-21.0348757334444
272.5GHz,-180,95deg,-21.3497803181487
272.5GHz,-180,96deg,-21.6586605378212
272.5GHz,-180,97deg,-21.9634812026178
272.5GHz,-180,98deg,-22.2670036805326
272.5GHz,-180,99deg,-22.5729269300378
272.5GHz,-180,100deg,-22.8860006032428
272.5GHz,-180,101deg,-23.2120950976007
272.5GHz,-180,102deg,-23.5581924141769
272.5GHz,-180,103deg,-23.9322297341154
272.5GHz,-180,104deg,-24.342683563598
272.5GHz,-180,105deg,-24.7977207923076
272.5GHz,-180,106deg,-25.3036561377022
272.5GHz,-180,107deg,-25.8623498306711
272.5GHz,-180,108deg,-26.4671367935653
272.5GHz,-180,109deg,-27.0972081259311
272.5GHz,-180,110deg,-27.711823841514
272.5GHz,-180,111deg,-28.2492306765941
272.5GHz,-180,112deg,-28.6390847199907
272.5GHz,-180,113deg,-28.8328172303833
272.5GHz,-180,114deg,-28.8361987178423
272.5GHz,-180,115deg,-28.7144298742484
272.5GHz,-180,116deg,-28.5642460331153
272.5GHz,-180,117deg,-28.4796731521965
272.5GHz,-180,118deg,-28.5327564791566
272.5GHz,-180,119deg,-28.7677871424684
272.5GHz,-180,120deg,-29.1981648045812
272.5GHz,-180,121deg,-29.7976711321403
272.5GHz,-180,122deg,-30.4859495953032
272.5GHz,-180,123deg,-31.1264801263615
272.5GHz,-180,124deg,-31.5789640504242
272.5GHz,-180,125deg,-31.8103064772703
272.5GHz,-180,126deg,-31.9509266636899
272.5GHz,-180,127deg,-32.2198128495924
272.5GHz,-180,128deg,-32.8222210446965
272.5GHz,-180,129deg,-33.8938205704471
272.5GHz,-180,130deg,-35.392314488324
272.5GHz,-180,131deg,-36.6887112581472
272.5GHz,-180,132deg,-36.4063294221759
272.5GHz,-180,133deg,-34.6000832703795
272.5GHz,-180,134deg,-32.6887905443419
272.5GHz,-180,135deg,-31.3316532624921
272.5GHz,-180,136deg,-30.6414418436966
272.5GHz,-180,137deg,-30.587755076968
272.5GHz,-180,138deg,-31.0763986750861
272.5GHz,-180,139deg,-31.9026319256693
272.5GHz,-180,140deg,-32.7117953569788
272.5GHz,-180,141deg,-33.199753220607
272.5GHz,-180,142deg,-33.4845168005271
272.5GHz,-180,143deg,-34.0075721418026
272.5GHz,-180,144deg,-35.1357589194956
272.5GHz,-180,145deg,-36.922356538918
272.5GHz,-180,146deg,-38.5237365610169
272.5GHz,-180,147deg,-37.8513825363317
272.5GHz,-180,148deg,-35.2600788896806
272.5GHz,-180,149deg,-32.6456751910037
272.5GHz,-180,150deg,-30.6307707700637
272.5GHz,-180,151deg,-29.3466866039572
272.5GHz,-180,152deg,-28.8591926092329
272.5GHz,-180,153deg,-29.2187861258227
272.5GHz,-180,154deg,-30.425000385858
272.5GHz,-180,155deg,-32.3038162469543
272.5GHz,-180,156deg,-34.3364194166451
272.5GHz,-180,157deg,-35.9945194947277
272.5GHz,-180,158deg,-37.1874525474923
272.5GHz,-180,159deg,-36.3783798766657
272.5GHz,-180,160deg,-33.0134340936469
272.5GHz,-180,161deg,-29.8754445266521
272.5GHz,-180,162deg,-27.9663443446564
272.5GHz,-180,163deg,-27.3272529033392
272.5GHz,-180,164deg,-27.9376308352113
272.5GHz,-180,165deg,-29.89765974611
272.5GHz,-180,166deg,-33.5997674805043
272.5GHz,-180,167deg,-40.3988519474293
272.5GHz,-180,168deg,-44.8568359815706
272.5GHz,-180,169deg,-36.8495839298258
272.5GHz,-180,170deg,-32.2893450031803
272.5GHz,-180,171deg,-29.010703250052
272.5GHz,-180,172deg,-26.1574208732305
272.5GHz,-180,173deg,-23.4860608210041
272.5GHz,-180,174deg,-21.0681478521352
272.5GHz,-180,175deg,-19.0575512737211
272.5GHz,-180,176deg,-17.5473509687873
272.5GHz,-180,177deg,-16.5502523981774
272.5GHz,-180,178deg,-16.0230572789124
272.5GHz,-180,179deg,-15.8897078911231
272.5GHz,-180,180deg,-16.05806554673
272.5GHz,-179,0deg,5.08382658573529
272.5GHz,-179,1deg,4.95339102538781
272.5GHz,-179,2deg,4.59010496106858
272.5GHz,-179,3deg,3.99943780948019
272.5GHz,-179,4deg,3.18639081605866
272.5GHz,-179,5deg,2.1508309291368
272.5GHz,-179,6deg,0.881545663773857
272.5GHz,-179,7deg,-0.650896963488407
272.5GHz,-179,8deg,-2.50340839905203
272.5GHz,-179,9deg,-4.77598273112737
272.5GHz,-179,10deg,-7.64808020785825
272.5GHz,-179,11deg,-11.4880138204424
272.5GHz,-179,12deg,-17.2898170239011
272.5GHz,-179,13deg,-28.9128177521192
272.5GHz,-179,14deg,-22.3770578007064
272.5GHz,-179,15deg,-16.7036606209837
272.5GHz,-179,16deg,-13.9932230873059
272.5GHz,-179,17deg,-12.5598376343056
272.5GHz,-179,18deg,-11.9136280988945
272.5GHz,-179,19deg,-11.8636708875078
272.5GHz,-179,20deg,-12.3164904751238
272.5GHz,-179,21deg,-13.2057660502329
272.5GHz,-179,22deg,-14.4535281038758
272.5GHz,-179,23deg,-15.9339193522881
272.5GHz,-179,24deg,-17.4450653777887
272.5GHz,-179,25deg,-18.7470444441703
272.5GHz,-179,26deg,-19.7045458254824
272.5GHz,-179,27deg,-20.3600015490386
272.5GHz,-179,28deg,-20.7802519211165
272.5GHz,-179,29deg,-20.9201626722032
272.5GHz,-179,30deg,-20.7410433284938
272.5GHz,-179,31deg,-20.3943484202099
272.5GHz,-179,32deg,-20.1587318696144
272.5GHz,-179,33deg,-20.2667894457293
272.5GHz,-179,34deg,-20.8486173060203
272.5GHz,-179,35deg,-21.9513160065883
272.5GHz,-179,36deg,-23.5396422587285
272.5GHz,-179,37deg,-25.4249500346541
272.5GHz,-179,38deg,-27.1404006539063
272.5GHz,-179,39deg,-28.0692054572217
272.5GHz,-179,40deg,-27.9685051530582
272.5GHz,-179,41deg,-26.9003791997329
272.5GHz,-179,42deg,-24.9916150033061
272.5GHz,-179,43deg,-22.7007697545819
272.5GHz,-179,44deg,-20.5646690477352
272.5GHz,-179,45deg,-18.8777650051132
272.5GHz,-179,46deg,-17.7374962813247
272.5GHz,-179,47deg,-17.1552298211199
272.5GHz,-179,48deg,-17.1124621328855
272.5GHz,-179,49deg,-17.5795974289172
272.5GHz,-179,50deg,-18.518232600847
272.5GHz,-179,51deg,-19.8759485784868
272.5GHz,-179,52deg,-21.5740605031814
272.5GHz,-179,53deg,-23.471938622632
272.5GHz,-179,54deg,-25.2585839174318
272.5GHz,-179,55deg,-26.3198448639078
272.5GHz,-179,56deg,-26.1579474194419
272.5GHz,-179,57deg,-25.1852458469339
272.5GHz,-179,58deg,-24.1805375759412
272.5GHz,-179,59deg,-23.5904002841669
272.5GHz,-179,60deg,-23.595261777134
272.5GHz,-179,61deg,-24.2694084963334
272.5GHz,-179,62deg,-25.5812950684756
272.5GHz,-179,63deg,-27.0625596394369
272.5GHz,-179,64deg,-27.2123818633916
272.5GHz,-179,65deg,-25.3297423840718
272.5GHz,-179,66deg,-22.921685464992
272.5GHz,-179,67deg,-20.8903784507931
272.5GHz,-179,68deg,-19.3559710123868
272.5GHz,-179,69deg,-18.2487649927541
272.5GHz,-179,70deg,-17.4810390921592
272.5GHz,-179,71deg,-16.9766756045927
272.5GHz,-179,72deg,-16.673251040262
272.5GHz,-179,73deg,-16.5204389896184
272.5GHz,-179,74deg,-16.4787466465182
272.5GHz,-179,75deg,-16.5186296181981
272.5GHz,-179,76deg,-16.6194053616736
272.5GHz,-179,77deg,-16.7676277639295
272.5GHz,-179,78deg,-16.9550264965941
272.5GHz,-179,79deg,-17.1764130587538
272.5GHz,-179,80deg,-17.427974251085
272.5GHz,-179,81deg,-17.7061863353325
272.5GHz,-179,82deg,-18.0073514886489
272.5GHz,-179,83deg,-18.3275981873357
272.5GHz,-179,84deg,-18.6631282893657
272.5GHz,-179,85deg,-19.0105127405486
