Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.09803931024427
272.5GHz,-180,1deg,1.72079718089232
272.5GHz,-180,2deg,1.31217954095443
272.5GHz,-180,3deg,0.943461699788947
272.5GHz,-180,4deg,0.60806368538663
272.5GHz,-180,5deg,0.224608532709514
272.5GHz,-180,6deg,-0.312868133489112
272.5GHz,-180,7deg,-1.0638726401448
272.5GHz,-180,8deg,-1.97467827135908
272.5GHz,-180,9deg,-2.8460448395325
272.5GHz,-180,10deg,-3.41556360027407
272.5GHz,-180,11deg,-3.56088497620792
272.5GHz,-180,12deg,-3.37592421123197
272.5GHz,-180,13deg,-3.04957383065729
272.5GHz,-180,14deg,-2.78875950635878
272.5GHz,-180,15deg,-2.8088154561615
272.5GHz,-180,16deg,-3.31052338014759
272.5GHz,-180,17deg,-4.46335071315688
272.5GHz,-180,18deg,-6.41533771126595
272.5GHz,-180,19deg,-9.29973835842095
272.5GHz,-180,20deg,-13.070886840047
272.5GHz,-180,21deg,-16.3727338229512
272.5GHz,-180,22deg,-16.4159591831545
272.5GHz,-180,23deg,-14.9438348812169
272.5GHz,-180,24deg,-13.7397366112446
272.5GHz,-180,25deg,-12.6483492365819
272.5GHz,-180,26deg,-11.3448445413854
272.5GHz,-180,27deg,-9.98996691870019
272.5GHz,-180,28deg,-9.02148100448022
272.5GHz,-180,29deg,-8.80363583025364
272.5GHz,-180,30deg,-9.61501326788795
272.5GHz,-180,31deg,-11.770492041149
272.5GHz,-180,32deg,-15.4178009256836
272.5GHz,-180,33deg,-16.930220769495
272.5GHz,-180,34deg,-13.3571153223715
272.5GHz,-180,35deg,-10.5493546624811
272.5GHz,-180,36deg,-9.27288806574991
272.5GHz,-180,37deg,-9.26138662019672
272.5GHz,-180,38deg,-10.3403986478992
272.5GHz,-180,39deg,-12.1015650926535
272.5GHz,-180,40deg,-12.8220884314114
272.5GHz,-180,41deg,-10.9987986612147
272.5GHz,-180,42deg,-8.56855677765641
272.5GHz,-180,43deg,-6.79210153637154
272.5GHz,-180,44deg,-5.80004872811082
272.5GHz,-180,45deg,-5.49524185197518
272.5GHz,-180,46deg,-5.73329102849793
