Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.34052251008795
272.5GHz,-180,1deg,2.77534513306194
272.5GHz,-180,2deg,1.73797486212338
272.5GHz,-180,3deg,0.277678878156575
272.5GHz,-180,4deg,-1.4987549609362
272.5GHz,-180,5deg,-3.32576491071325
272.5GHz,-180,6deg,-4.69857650940238
272.5GHz,-180,7deg,-5.15778254940409
272.5GHz,-180,8deg,-4.82102223483105
272.5GHz,-180,9deg,-4.19434969511873
272.5GHz,-180,10deg,-3.70567424413769
272.5GHz,-180,11deg,-3.63682551604972
272.5GHz,-180,12deg,-4.19334345744964
272.5GHz,-180,13deg,-5.55344001004522
272.5GHz,-180,14deg,-7.88361400446085
272.5GHz,-180,15deg,-11.1339990562172
272.5GHz,-180,16deg,-13.5665075677616
272.5GHz,-180,17deg,-12.2844006895575
272.5GHz,-180,18deg,-9.88427795307487
272.5GHz,-180,19deg,-8.07545318072225
272.5GHz,-180,20deg,-6.87573633869152
272.5GHz,-180,21deg,-6.16675698486867
272.5GHz,-180,22deg,-5.90971458930439
272.5GHz,-180,23deg,-6.11969729721308
272.5GHz,-180,24deg,-6.83332339242276
272.5GHz,-180,25deg,-8.077364870935
272.5GHz,-180,26deg,-9.77753685232016
272.5GHz,-180,27deg,-11.4973828784342
272.5GHz,-180,28deg,-12.305887672628
272.5GHz,-180,29deg,-11.9764676110938
272.5GHz,-180,30deg,-11.5098444219661
272.5GHz,-180,31deg,-11.7117732152917
272.5GHz,-180,32deg,-12.9454534681151
272.5GHz,-180,33deg,-15.3835000188825
272.5GHz,-180,34deg,-18.2706048059831
272.5GHz,-180,35deg,-17.9570476987649
272.5GHz,-180,36deg,-15.435580572026
272.5GHz,-180,37deg,-13.906473571248
272.5GHz,-180,38deg,-13.8590596905798
272.5GHz,-180,39deg,-15.4398870575416
272.5GHz,-180,40deg,-18.8088344273113
272.5GHz,-180,41deg,-20.10864555291
272.5GHz,-180,42deg,-15.5551292413064
272.5GHz,-180,43deg,-11.8597762322438
272.5GHz,-180,44deg,-9.59856228395112
272.5GHz,-180,45deg,-8.31965527917009
272.5GHz,-180,46deg,-7.70790155087888
272.5GHz,-180,47deg,-7.52148968458889
272.5GHz,-180,48deg,-7.54320014010983
272.5GHz,-180,49deg,-7.59308197337081
272.5GHz,-180,50deg,-7.5833998083489
272.5GHz,-180,51deg,-7.54700663110897
272.5GHz,-180,52deg,-7.59457908323174
272.5GHz,-180,53deg,-7.84934411366487
272.5GHz,-180,54deg,-8.41537479377877
272.5GHz,-180,55deg,-9.37788480087895
272.5GHz,-180,56deg,-10.8087352164539
272.5GHz,-180,57deg,-12.7403102003754
272.5GHz,-180,58deg,-15.0029607041078
272.5GHz,-180,59deg,-16.7479310130972
272.5GHz,-180,60deg,-16.7133514761195
272.5GHz,-180,61deg,-15.4345352282378
272.5GHz,-180,62deg,-14.191929514461
272.5GHz,-180,63deg,-13.4498730198718
272.5GHz,-180,64deg,-13.2637634155311
272.5GHz,-180,65deg,-13.5968822253041
272.5GHz,-180,66deg,-14.3809940531361
272.5GHz,-180,67deg,-15.4685380249296
272.5GHz,-180,68deg,-16.5014375824049
272.5GHz,-180,69deg,-16.865712658977
272.5GHz,-180,70deg,-16.2136357588408
272.5GHz,-180,71deg,-14.932942463237
272.5GHz,-180,72deg,-13.5602358119868
272.5GHz,-180,73deg,-12.3517638911811
272.5GHz,-180,74deg,-11.3675935756354
272.5GHz,-180,75deg,-10.5935285265342
272.5GHz,-180,76deg,-9.99482141221984
272.5GHz,-180,77deg,-9.5345731419578
272.5GHz,-180,78deg,-9.17960113320677
272.5GHz,-180,79deg,-8.90230665127359
272.5GHz,-180,80deg,-8.68124495070509
272.5GHz,-180,81deg,-8.50111258913356
272.5GHz,-180,82deg,-8.35227581530797
272.5GHz,-180,83deg,-8.22988499847843
272.5GHz,-180,84deg,-8.1327009706804
272.5GHz,-180,85deg,-8.06183121534617
272.5GHz,-180,86deg,-8.01957164490658
272.5GHz,-180,87deg,-8.00848335932841
272.5GHz,-180,88deg,-8.03074790464498
272.5GHz,-180,89deg,-8.08777787723255
272.5GHz,-180,90deg,-8.18002735141507
272.5GHz,-180,91deg,-8.30694429656735
272.5GHz,-180,92deg,-8.46702299998235
272.5GHz,-180,93deg,-8.6579372239468
