Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.45912575409244
272.5GHz,-180,1deg,2.60549125429531
272.5GHz,-180,2deg,2.6326613809654
272.5GHz,-180,3deg,2.50468758790229
272.5GHz,-180,4deg,2.19207614125369
272.5GHz,-180,5deg,1.67472554373598
272.5GHz,-180,6deg,0.943526796547938
272.5GHz,-180,7deg,0.00109286767233842
272.5GHz,-180,8deg,-1.13784899908119
272.5GHz,-180,9deg,-2.44626149661001
272.5GHz,-180,10deg,-3.88642655540878
272.5GHz,-180,11deg,-5.41672939228143
272.5GHz,-180,12deg,-7.00215601273118
272.5GHz,-180,13deg,-8.6111071597872
272.5GHz,-180,14deg,-10.1709693624573
272.5GHz,-180,15deg,-11.4959039758279
272.5GHz,-180,16deg,-12.3227527103198
272.5GHz,-180,17deg,-12.5716202315487
272.5GHz,-180,18deg,-12.4776904217331
272.5GHz,-180,19deg,-12.3410286060194
272.5GHz,-180,20deg,-12.3250840646496
272.5GHz,-180,21deg,-12.4645748782535
272.5GHz,-180,22deg,-12.7182957501015
272.5GHz,-180,23deg,-12.9962783755261
272.5GHz,-180,24deg,-13.1945021651867
272.5GHz,-180,25deg,-13.2690295118612
272.5GHz,-180,26deg,-13.2889456994613
272.5GHz,-180,27deg,-13.3942455528105
272.5GHz,-180,28deg,-13.7181235686286
272.5GHz,-180,29deg,-14.3596289635562
272.5GHz,-180,30deg,-15.3851222007771
272.5GHz,-180,31deg,-16.7335342256818
272.5GHz,-180,32deg,-17.7968177437431
272.5GHz,-180,33deg,-17.2678060470056
272.5GHz,-180,34deg,-15.2570959881886
272.5GHz,-180,35deg,-13.1611053780422
272.5GHz,-180,36deg,-11.6106868505815
272.5GHz,-180,37deg,-10.685986072868
272.5GHz,-180,38deg,-10.3221217623087
272.5GHz,-180,39deg,-10.421789249528
272.5GHz,-180,40deg,-10.8747592930113
272.5GHz,-180,41deg,-11.5562099116724
272.5GHz,-180,42deg,-12.3188310144669
272.5GHz,-180,43deg,-12.9917743885006
272.5GHz,-180,44deg,-13.423957894331
272.5GHz,-180,45deg,-13.5839710121147
272.5GHz,-180,46deg,-13.6085508310201
272.5GHz,-180,47deg,-13.71522487191
272.5GHz,-180,48deg,-14.0873447804433
272.5GHz,-180,49deg,-14.8255980360226
272.5GHz,-180,50deg,-15.9299147236705
272.5GHz,-180,51deg,-17.2468791396438
272.5GHz,-180,52deg,-18.3860145446192
272.5GHz,-180,53deg,-18.8487766500313
272.5GHz,-180,54deg,-18.5508366195625
272.5GHz,-180,55deg,-17.9001133688774
272.5GHz,-180,56deg,-17.2808468275033
272.5GHz,-180,57deg,-16.8667822845796
272.5GHz,-180,58deg,-16.7137602810782
272.5GHz,-180,59deg,-16.8413650384013
272.5GHz,-180,60deg,-17.2604844636979
272.5GHz,-180,61deg,-17.9646620381972
272.5GHz,-180,62deg,-18.8856864115416
272.5GHz,-180,63deg,-19.7973426297048
272.5GHz,-180,64deg,-20.2360467618909
272.5GHz,-180,65deg,-19.7787053029005
272.5GHz,-180,66deg,-18.5729234887131
272.5GHz,-180,67deg,-17.1157649326569
272.5GHz,-180,68deg,-15.7439202335946
272.5GHz,-180,69deg,-14.5810677113759
272.5GHz,-180,70deg,-13.6478426919615
272.5GHz,-180,71deg,-12.9293368884147
272.5GHz,-180,72deg,-12.401546520708
272.5GHz,-180,73deg,-12.040044492088
272.5GHz,-180,74deg,-11.8221980394698
272.5GHz,-180,75deg,-11.7272132077109
272.5GHz,-180,76deg,-11.7355554924102
272.5GHz,-180,77deg,-11.8283266211948
272.5GHz,-180,78deg,-11.9868436047028
272.5GHz,-180,79deg,-12.1925516132797
272.5GHz,-180,80deg,-12.4273464250368
272.5GHz,-180,81deg,-12.6743127247525
272.5GHz,-180,82deg,-12.9187732209785
272.5GHz,-180,83deg,-13.1494088848258
272.5GHz,-180,84deg,-13.3591190323661
272.5GHz,-180,85deg,-13.5453196214655
272.5GHz,-180,86deg,-13.7095496908582
272.5GHz,-180,87deg,-13.8564928221241
272.5GHz,-180,88deg,-13.9926958581311
272.5GHz,-180,89deg,-14.1253011213145
272.5GHz,-180,90deg,-14.2610189878393
272.5GHz,-180,91deg,-14.405434064134
272.5GHz,-180,92deg,-14.5626321769183
272.5GHz,-180,93deg,-14.7350855065801
272.5GHz,-180,94deg,-14.9237314509378
272.5GHz,-180,95deg,-15.1282045853543
272.5GHz,-180,96deg,-15.3472084542974
272.5GHz,-180,97deg,-15.5790284217628
272.5GHz,-180,98deg,-15.8221775935625
272.5GHz,-180,99deg,-16.0761311202243
272.5GHz,-180,100deg,-16.3420471539727
272.5GHz,-180,101deg,-16.6233155167816
272.5GHz,-180,102deg,-16.9257440798729
272.5GHz,-180,103deg,-17.2572032749979
272.5GHz,-180,104deg,-17.6265891749555
