Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.12632292045702
272.5GHz,-180,1deg,1.26175869358891
272.5GHz,-180,2deg,1.37943092382422
272.5GHz,-180,3deg,1.45085296109552
272.5GHz,-180,4deg,1.43362092057445
272.5GHz,-180,5deg,1.27365454687425
272.5GHz,-180,6deg,0.913839130076789
272.5GHz,-180,7deg,0.304087157564364
272.5GHz,-180,8deg,-0.590687829064482
272.5GHz,-180,9deg,-1.78382498119511
272.5GHz,-180,10deg,-3.25733863794612
272.5GHz,-180,11deg,-4.94475918775473
272.5GHz,-180,12deg,-6.70765893948232
272.5GHz,-180,13deg,-8.33129751113934
272.5GHz,-180,14deg,-9.59422479759614
272.5GHz,-180,15deg,-10.4002569005119
272.5GHz,-180,16deg,-10.8189553815701
272.5GHz,-180,17deg,-10.9904754232778
272.5GHz,-180,18deg,-11.0411673294569
272.5GHz,-180,19deg,-11.0581563810847
272.5GHz,-180,20deg,-11.0810922511185
272.5GHz,-180,21deg,-11.1112088223518
272.5GHz,-180,22deg,-11.1511625236697
272.5GHz,-180,23deg,-11.2441845860814
272.5GHz,-180,24deg,-11.464181312087
272.5GHz,-180,25deg,-11.8636317347776
272.5GHz,-180,26deg,-12.4299464640833
272.5GHz,-180,27deg,-13.0874145299659
272.5GHz,-180,28deg,-13.7539666098718
272.5GHz,-180,29deg,-14.4145196426497
272.5GHz,-180,30deg,-15.1337093514307
272.5GHz,-180,31deg,-15.9907802569733
272.5GHz,-180,32deg,-16.9731887572567
272.5GHz,-180,33deg,-17.8024155678839
272.5GHz,-180,34deg,-17.8346303700474
272.5GHz,-180,35deg,-16.7498313138079
272.5GHz,-180,36deg,-15.1799648298876
272.5GHz,-180,37deg,-13.8403457619004
272.5GHz,-180,38deg,-13.0408209616045
272.5GHz,-180,39deg,-12.8453783280815
272.5GHz,-180,40deg,-13.1911937182178
272.5GHz,-180,41deg,-13.8781231607293
272.5GHz,-180,42deg,-14.5208646643861
272.5GHz,-180,43deg,-14.7010405164281
272.5GHz,-180,44deg,-14.3768163558064
272.5GHz,-180,45deg,-13.8861287703101
272.5GHz,-180,46deg,-13.5370859455879
272.5GHz,-180,47deg,-13.4588790123151
272.5GHz,-180,48deg,-13.6724922789782
272.5GHz,-180,49deg,-14.1623884688557
272.5GHz,-180,50deg,-14.8967807007046
272.5GHz,-180,51deg,-15.7910553700108
272.5GHz,-180,52deg,-16.6174660192559
272.5GHz,-180,53deg,-16.9683584386066
272.5GHz,-180,54deg,-16.5521697113736
272.5GHz,-180,55deg,-15.5725072305519
272.5GHz,-180,56deg,-14.4698498441674
272.5GHz,-180,57deg,-13.5354842483796
272.5GHz,-180,58deg,-12.884492482586
272.5GHz,-180,59deg,-12.5447627881502
272.5GHz,-180,60deg,-12.5133506283012
272.5GHz,-180,61deg,-12.7791194166219
272.5GHz,-180,62deg,-13.3276219764661
272.5GHz,-180,63deg,-14.1340408466251
272.5GHz,-180,64deg,-15.1408375238151
272.5GHz,-180,65deg,-16.2123463318015
272.5GHz,-180,66deg,-17.0828294114737
272.5GHz,-180,67deg,-17.4134300407879
272.5GHz,-180,68deg,-17.0661529439084
272.5GHz,-180,69deg,-16.25444472626
272.5GHz,-180,70deg,-15.2972053249515
272.5GHz,-180,71deg,-14.399373066807
