Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.04949614717654
272.5GHz,-180,1deg,1.94466895701291
272.5GHz,-180,2deg,1.36729741236883
272.5GHz,-180,3deg,0.375862868912938
272.5GHz,-180,4deg,-0.905090486693301
272.5GHz,-180,5deg,-2.22877239182662
272.5GHz,-180,6deg,-3.22275329509763
272.5GHz,-180,7deg,-3.60258331562898
272.5GHz,-180,8deg,-3.43745819245496
272.5GHz,-180,9deg,-3.00893341712198
272.5GHz,-180,10deg,-2.53213394011864
272.5GHz,-180,11deg,-2.1162283429912
272.5GHz,-180,12deg,-1.83134336883941
272.5GHz,-180,13deg,-1.73682648081828
272.5GHz,-180,14deg,-1.86842129998483
272.5GHz,-180,15deg,-2.2267800915028
272.5GHz,-180,16deg,-2.79333787478912
272.5GHz,-180,17deg,-3.57190597435704
272.5GHz,-180,18deg,-4.62926794086495
272.5GHz,-180,19deg,-6.10848822476824
272.5GHz,-180,20deg,-8.2287361860212
272.5GHz,-180,21deg,-11.3107820686255
272.5GHz,-180,22deg,-15.6657888547108
272.5GHz,-180,23deg,-18.6476075425272
272.5GHz,-180,24deg,-15.443387364966
272.5GHz,-180,25deg,-12.1930851572896
272.5GHz,-180,26deg,-10.2497725715886
272.5GHz,-180,27deg,-9.31796625331164
272.5GHz,-180,28deg,-9.21371450702562
272.5GHz,-180,29deg,-9.87183104270202
272.5GHz,-180,30deg,-11.315997027668
272.5GHz,-180,31deg,-13.6810497612552
272.5GHz,-180,32deg,-17.2696921793962
272.5GHz,-180,33deg,-21.9079362272127
272.5GHz,-180,34deg,-21.7244741384369
272.5GHz,-180,35deg,-17.7139173529279
272.5GHz,-180,36deg,-14.9766321357778
272.5GHz,-180,37deg,-13.460205504544
272.5GHz,-180,38deg,-12.8417461574959
272.5GHz,-180,39deg,-12.9301734168117
272.5GHz,-180,40deg,-13.6105766229121
272.5GHz,-180,41deg,-14.8136250231915
272.5GHz,-180,42deg,-16.4273384905414
272.5GHz,-180,43deg,-17.8012748015729
272.5GHz,-180,44deg,-17.159134442675
272.5GHz,-180,45deg,-14.4787082604189
272.5GHz,-180,46deg,-11.6653225335737
272.5GHz,-180,47deg,-9.46778445764851
272.5GHz,-180,48deg,-7.96364832178703
272.5GHz,-180,49deg,-7.1117042695008
272.5GHz,-180,50deg,-6.87277946187127
272.5GHz,-180,51deg,-7.22735019067264
272.5GHz,-180,52deg,-8.17204423557405
272.5GHz,-180,53deg,-9.6978209021398
272.5GHz,-180,54deg,-11.7051521997904
272.5GHz,-180,55deg,-13.7408323736948
272.5GHz,-180,56deg,-14.7688506762561
272.5GHz,-180,57deg,-14.3374155073973
272.5GHz,-180,58deg,-13.3681298238109
272.5GHz,-180,59deg,-12.5960457198939
272.5GHz,-180,60deg,-12.1862572157528
272.5GHz,-180,61deg,-12.0673406511477
272.5GHz,-180,62deg,-12.0834380728749
272.5GHz,-180,63deg,-12.0450858894532
272.5GHz,-180,64deg,-11.7865455213545
272.5GHz,-180,65deg,-11.2399503993225
272.5GHz,-180,66deg,-10.4580416886905
272.5GHz,-180,67deg,-9.55708937235838
