Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.61321367396797
272.5GHz,-180,1deg,1.71633814575518
272.5GHz,-180,2deg,1.91267518900825
272.5GHz,-180,3deg,2.14733648888251
272.5GHz,-180,4deg,2.33240079304463
272.5GHz,-180,5deg,2.37701635441959
272.5GHz,-180,6deg,2.21196793061495
272.5GHz,-180,7deg,1.80479696813324
272.5GHz,-180,8deg,1.16909622912631
272.5GHz,-180,9deg,0.368732500868033
272.5GHz,-180,10deg,-0.490569359772615
272.5GHz,-180,11deg,-1.29558141461757
272.5GHz,-180,12deg,-1.98467230621294
272.5GHz,-180,13deg,-2.59414757081334
272.5GHz,-180,14deg,-3.2498019874665
272.5GHz,-180,15deg,-4.11487742243096
272.5GHz,-180,16deg,-5.33762887805695
272.5GHz,-180,17deg,-7.01395720088953
272.5GHz,-180,18deg,-9.14479978328089
272.5GHz,-180,19deg,-11.5652321655317
272.5GHz,-180,20deg,-13.9141698848895
272.5GHz,-180,21deg,-15.8833735925587
272.5GHz,-180,22deg,-17.5872425430647
272.5GHz,-180,23deg,-19.3779864783813
272.5GHz,-180,24deg,-21.3731816420149
272.5GHz,-180,25deg,-22.7907742443132
272.5GHz,-180,26deg,-21.8558436888798
272.5GHz,-180,27deg,-19.3970079970816
272.5GHz,-180,28deg,-17.3048836358141
272.5GHz,-180,29deg,-16.0545126628463
272.5GHz,-180,30deg,-15.4815792631382
272.5GHz,-180,31deg,-15.1378707051349
272.5GHz,-180,32deg,-14.5382276336516
272.5GHz,-180,33deg,-13.6567927933357
272.5GHz,-180,34deg,-12.9159175743245
272.5GHz,-180,35deg,-12.7111054581434
272.5GHz,-180,36deg,-13.2819647056181
272.5GHz,-180,37deg,-14.8321429117541
272.5GHz,-180,38deg,-17.583450224644
272.5GHz,-180,39deg,-20.5960406556131
272.5GHz,-180,40deg,-18.7207747387923
272.5GHz,-180,41deg,-14.6319937523989
272.5GHz,-180,42deg,-11.6126939015879
272.5GHz,-180,43deg,-9.62740941369179
272.5GHz,-180,44deg,-8.42885747690825
272.5GHz,-180,45deg,-7.84527060353641
272.5GHz,-180,46deg,-7.73683948229699
272.5GHz,-180,47deg,-7.95406482204828
272.5GHz,-180,48deg,-8.32212316050844
272.5GHz,-180,49deg,-8.67378131779754
272.5GHz,-180,50deg,-8.92697375544696
272.5GHz,-180,51deg,-9.12673924534292
272.5GHz,-180,52deg,-9.39189878112517
272.5GHz,-180,53deg,-9.83235347129968
272.5GHz,-180,54deg,-10.5102397949906
272.5GHz,-180,55deg,-11.439977232705
272.5GHz,-180,56deg,-12.5982292793888
272.5GHz,-180,57deg,-13.9282675216972
272.5GHz,-180,58deg,-15.3312798473511
272.5GHz,-180,59deg,-16.6367500335726
272.5GHz,-180,60deg,-17.5638408042435
272.5GHz,-180,61deg,-17.7779037327631
272.5GHz,-180,62deg,-17.1535016033782
272.5GHz,-180,63deg,-15.929827800977
272.5GHz,-180,64deg,-14.4685787342477
272.5GHz,-180,65deg,-13.0200755203219
272.5GHz,-180,66deg,-11.7066258213324
272.5GHz,-180,67deg,-10.5762032055097
272.5GHz,-180,68deg,-9.64147492197737
272.5GHz,-180,69deg,-8.89915926337948
272.5GHz,-180,70deg,-8.3387119709351
272.5GHz,-180,71deg,-7.94616562251453
272.5GHz,-180,72deg,-7.70581812140629
272.5GHz,-180,73deg,-7.60092063032379
272.5GHz,-180,74deg,-7.6138543072751
272.5GHz,-180,75deg,-7.72602137632695
272.5GHz,-180,76deg,-7.91759219773845
272.5GHz,-180,77deg,-8.1672594829347
272.5GHz,-180,78deg,-8.45221193903643
272.5GHz,-180,79deg,-8.74860609179591
272.5GHz,-180,80deg,-9.03280648250968
272.5GHz,-180,81deg,-9.28347653476162
272.5GHz,-180,82deg,-9.48419395358049
272.5GHz,-180,83deg,-9.62579472641331
272.5GHz,-180,84deg,-9.70748506320961
272.5GHz,-180,85deg,-9.73617531292715
272.5GHz,-180,86deg,-9.72429200516034
272.5GHz,-180,87deg,-9.68694536733915
272.5GHz,-180,88deg,-9.63938182139907
272.5GHz,-180,89deg,-9.59525309074725
272.5GHz,-180,90deg,-9.56576618486001
272.5GHz,-180,91deg,-9.55949756743707
272.5GHz,-180,92deg,-9.58258496630045
272.5GHz,-180,93deg,-9.63906062821238
272.5GHz,-180,94deg,-9.73117290545948
272.5GHz,-180,95deg,-9.8596151168624
272.5GHz,-180,96deg,-10.0236325496763
272.5GHz,-180,97deg,-10.2210174277393
272.5GHz,-180,98deg,-10.4480387669479
272.5GHz,-180,99deg,-10.6993974396205
272.5GHz,-180,100deg,-10.9683455942647
272.5GHz,-180,101deg,-11.2471458843752
272.5GHz,-180,102deg,-11.5280288485131
272.5GHz,-180,103deg,-11.8046831895141
272.5GHz,-180,104deg,-12.0740634678058
272.5GHz,-180,105deg,-12.3380019783123
