Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,-0.0160088559912061
272.5GHz,-180,1deg,0.0183774893720428
272.5GHz,-180,2deg,-0.096152005336872
272.5GHz,-180,3deg,-0.364598526310154
272.5GHz,-180,4deg,-0.806289615417795
272.5GHz,-180,5deg,-1.45625702038406
272.5GHz,-180,6deg,-2.36376932722648
272.5GHz,-180,7deg,-3.58784474001534
272.5GHz,-180,8deg,-5.19121178609361
272.5GHz,-180,9deg,-7.23803772023617
272.5GHz,-180,10deg,-9.81068756576805
272.5GHz,-180,11deg,-13.0891017643104
272.5GHz,-180,12deg,-17.5997308652906
272.5GHz,-180,13deg,-24.1152798277421
272.5GHz,-180,14deg,-21.9199118391828
272.5GHz,-180,15deg,-15.9905706565427
272.5GHz,-180,16deg,-12.2690016621399
272.5GHz,-180,17deg,-9.79371226697624
272.5GHz,-180,18deg,-8.09183445010094
272.5GHz,-180,19deg,-6.92885865754915
272.5GHz,-180,20deg,-6.17296381834876
272.5GHz,-180,21deg,-5.74811919433761
272.5GHz,-180,22deg,-5.61407435205346
272.5GHz,-180,23deg,-5.75790973633194
272.5GHz,-180,24deg,-6.19331545451128
272.5GHz,-180,25deg,-6.96150260623759
272.5GHz,-180,26deg,-8.12302512075878
272.5GHz,-180,27deg,-9.72449132652584
272.5GHz,-180,28deg,-11.7042085458981
272.5GHz,-180,29deg,-13.6881229119021
272.5GHz,-180,30deg,-14.9466040362648
272.5GHz,-180,31deg,-15.2498571198428
272.5GHz,-180,32deg,-15.2654368706079
272.5GHz,-180,33deg,-15.5635279612832
272.5GHz,-180,34deg,-16.3111001635094
272.5GHz,-180,35deg,-17.5166752235924
272.5GHz,-180,36deg,-19.1756858322975
272.5GHz,-180,37deg,-21.0945426573635
272.5GHz,-180,38deg,-22.2675346241314
272.5GHz,-180,39deg,-21.6723486287439
272.5GHz,-180,40deg,-20.4880058110542
272.5GHz,-180,41deg,-19.9306113480719
272.5GHz,-180,42deg,-20.0015341084592
272.5GHz,-180,43deg,-19.5314851406029
272.5GHz,-180,44deg,-17.4388923287806
272.5GHz,-180,45deg,-14.7709613426601
272.5GHz,-180,46deg,-12.5794430467699
272.5GHz,-180,47deg,-11.0865011427113
272.5GHz,-180,48deg,-10.2333675371273
272.5GHz,-180,49deg,-9.90514238352052
272.5GHz,-180,50deg,-9.96613110123175
272.5GHz,-180,51deg,-10.2461015382325
272.5GHz,-180,52deg,-10.5230372261478
272.5GHz,-180,53deg,-10.5508526761224
272.5GHz,-180,54deg,-10.1740765138906
272.5GHz,-180,55deg,-9.43713723734905
272.5GHz,-180,56deg,-8.5310453028451
272.5GHz,-180,57deg,-7.65244223060703
272.5GHz,-180,58deg,-6.93360580694209
272.5GHz,-180,59deg,-6.44614604727674
272.5GHz,-180,60deg,-6.22384886517111
272.5GHz,-180,61deg,-6.28064357627502
272.5GHz,-180,62deg,-6.62130094627773
272.5GHz,-180,63deg,-7.24719671417479
272.5GHz,-180,64deg,-8.15869744534193
272.5GHz,-180,65deg,-9.35365951163506
272.5GHz,-180,66deg,-10.8177247051847
272.5GHz,-180,67deg,-12.4938256784227
272.5GHz,-180,68deg,-14.2071504644232
272.5GHz,-180,69deg,-15.5614789097498
272.5GHz,-180,70deg,-16.0596708074582
272.5GHz,-180,71deg,-15.6426703159017
272.5GHz,-180,72deg,-14.7634707159138
272.5GHz,-180,73deg,-13.8405905030464
272.5GHz,-180,74deg,-13.0629253894805
272.5GHz,-180,75deg,-12.4833189637422
272.5GHz,-180,76deg,-12.1024811125863
272.5GHz,-180,77deg,-11.9052653291375
272.5GHz,-180,78deg,-11.8733336170084
272.5GHz,-180,79deg,-11.9889570131429
272.5GHz,-180,80deg,-12.2357649261064
272.5GHz,-180,81deg,-12.5985038668132
272.5GHz,-180,82deg,-13.062507884023
272.5GHz,-180,83deg,-13.6131139537531
272.5GHz,-180,84deg,-14.2351080270129
272.5GHz,-180,85deg,-14.9122618020976
272.5GHz,-180,86deg,-15.6270437443335
272.5GHz,-180,87deg,-16.360623519292
272.5GHz,-180,88deg,-17.093299712327
272.5GHz,-180,89deg,-17.8054209897807
272.5GHz,-180,90deg,-18.47870958456
272.5GHz,-180,91deg,-19.0976682231452
272.5GHz,-180,92deg,-19.6505943693856
272.5GHz,-180,93deg,-20.1298159507062
272.5GHz,-180,94deg,-20.5311486720133
272.5GHz,-180,95deg,-20.8530568903012
272.5GHz,-180,96deg,-21.0962347589945
272.5GHz,-180,97deg,-21.2640881930405
272.5GHz,-180,98deg,-21.3639734321581
272.5GHz,-180,99deg,-21.4084099430275
272.5GHz,-180,100deg,-21.4152871255914
272.5GHz,-180,101deg,-21.4064981766172
272.5GHz,-180,102deg,-21.4051391396368
272.5GHz,-180,103deg,-21.431857159365
272.5GHz,-180,104deg,-21.5008723531393
272.5GHz,-180,105deg,-21.615896429156
272.5GHz,-180,106deg,-21.7661885303653
272.5GHz,-180,107deg,-21.9239034336669
272.5GHz,-180,108deg,-22.0458532132714
272.5GHz,-180,109deg,-22.0842205501505
272.5GHz,-180,110deg,-22.0071834821856
272.5GHz,-180,111deg,-21.8198832956715
272.5GHz,-180,112deg,-21.5698996527647
272.5GHz,-180,113deg,-21.3330542242532
272.5GHz,-180,114deg,-21.1926246010785
272.5GHz,-180,115deg,-21.2259931253808
272.5GHz,-180,116deg,-21.5019016176437
272.5GHz,-180,117deg,-22.0845720101549
272.5GHz,-180,118deg,-23.0408292080613
272.5GHz,-180,119deg,-24.4478178676648
272.5GHz,-180,120deg,-26.3952006028818
272.5GHz,-180,121deg,-28.9417586698116
272.5GHz,-180,122deg,-31.7894785807144
272.5GHz,-180,123deg,-33.2194809443248
272.5GHz,-180,124deg,-31.7632765086874
272.5GHz,-180,125deg,-29.3947923186237
272.5GHz,-180,126deg,-27.3375313610685
272.5GHz,-180,127deg,-25.7348033230546
272.5GHz,-180,128deg,-24.5695742012748
272.5GHz,-180,129deg,-23.8552784131918
272.5GHz,-180,130deg,-23.635950812671
272.5GHz,-180,131deg,-23.9561188327316
272.5GHz,-180,132deg,-24.7956925032584
272.5GHz,-180,133deg,-25.8854314608439
272.5GHz,-180,134deg,-26.443384127625
272.5GHz,-180,135deg,-25.8004673700135
272.5GHz,-180,136deg,-24.5618984967074
272.5GHz,-180,137deg,-23.6056523578356
272.5GHz,-180,138deg,-23.2679829694916
272.5GHz,-180,139deg,-23.5216043621327
272.5GHz,-180,140deg,-24.0828739673918
272.5GHz,-180,141deg,-24.4880352787694
272.5GHz,-180,142deg,-24.5292429362132
272.5GHz,-180,143deg,-24.5871222632902
272.5GHz,-180,144deg,-25.2269637433069
272.5GHz,-180,145deg,-26.876891874674
272.5GHz,-180,146deg,-29.86837014214
272.5GHz,-180,147deg,-34.1326768445442
272.5GHz,-180,148deg,-36.299699094414
272.5GHz,-180,149deg,-33.9242010383449
272.5GHz,-180,150deg,-31.0410920517565
272.5GHz,-180,151deg,-28.3835653982997
272.5GHz,-180,152deg,-26.2612058791984
272.5GHz,-180,153deg,-25.0264759191247
272.5GHz,-180,154deg,-24.7977439593491
272.5GHz,-180,155deg,-25.3772800318399
272.5GHz,-180,156deg,-25.9292880308558
272.5GHz,-180,157deg,-25.3528315278781
272.5GHz,-180,158deg,-24.1310412417641
272.5GHz,-180,159deg,-23.4067578930392
272.5GHz,-180,160deg,-23.6052505552892
272.5GHz,-180,161deg,-24.6144330288113
272.5GHz,-180,162deg,-25.8375263381013
272.5GHz,-180,163deg,-26.5159959794795
272.5GHz,-180,164deg,-26.8734974916235
272.5GHz,-180,165deg,-27.7494195946934
272.5GHz,-180,166deg,-29.2755768440358
272.5GHz,-180,167deg,-30.2525099926236
272.5GHz,-180,168deg,-29.8024592183853
272.5GHz,-180,169deg,-29.3615963286147
272.5GHz,-180,170deg,-29.9299809842421
272.5GHz,-180,171deg,-31.3254030808797
272.5GHz,-180,172deg,-32.1753030009576
272.5GHz,-180,173deg,-30.5765499048728
272.5GHz,-180,174deg,-27.2825857715306
272.5GHz,-180,175deg,-24.1412989627257
272.5GHz,-180,176deg,-21.9063594449077
272.5GHz,-180,177deg,-20.712215588922
272.5GHz,-180,178deg,-20.4447406479813
272.5GHz,-180,179deg,-20.7673501791515
272.5GHz,-180,180deg,-21.140322605885
272.5GHz,-179,0deg,-0.0160088559912061
272.5GHz,-179,1deg,-0.00544106335653919
272.5GHz,-179,2deg,-0.139075594111806
272.5GHz,-179,3deg,-0.419660151753008
272.5GHz,-179,4deg,-0.865488955453531
272.5GHz,-179,5deg,-1.51320694708697
272.5GHz,-179,6deg,-2.41652215589748
272.5GHz,-179,7deg,-3.64047204592538
272.5GHz,-179,8deg,-5.25351124780519
272.5GHz,-179,9deg,-7.32346401012968
272.5GHz,-179,10deg,-9.93209079200905
272.5GHz,-179,11deg,-13.247449933302
272.5GHz,-179,12deg,-17.7144928023858
272.5GHz,-179,13deg,-23.2144068213433
272.5GHz,-179,14deg,-20.589663564817
272.5GHz,-179,15deg,-15.3654902232905
272.5GHz,-179,16deg,-11.8712093259932
272.5GHz,-179,17deg,-9.5006921586125
272.5GHz,-179,18deg,-7.87575382902356
272.5GHz,-179,19deg,-6.79352384771786
272.5GHz,-179,20deg,-6.12841828712038
272.5GHz,-179,21deg,-5.79072908717508
272.5GHz,-179,22deg,-5.70939198966264
272.5GHz,-179,23deg,-5.83097948567737
272.5GHz,-179,24deg,-6.13098758247458
272.5GHz,-179,25deg,-6.62492873269926
272.5GHz,-179,26deg,-7.36304249056074
272.5GHz,-179,27deg,-8.4048652622975
272.5GHz,-179,28deg,-9.78259610942976
272.5GHz,-179,29deg,-11.4586224022854
272.5GHz,-179,30deg,-13.2795457905036
272.5GHz,-179,31deg,-14.9658476362002
272.5GHz,-179,32deg,-16.2411473263777
272.5GHz,-179,33deg,-17.0817930805963
272.5GHz,-179,34deg,-17.7850063905669
272.5GHz,-179,35deg,-18.7983047264749
272.5GHz,-179,36deg,-20.5817763554917
272.5GHz,-179,37deg,-23.413005595443
272.5GHz,-179,38deg,-25.5962090748158
272.5GHz,-179,39deg,-23.4084579520216
272.5GHz,-179,40deg,-20.4910260250532
272.5GHz,-179,41deg,-18.7792983381624
272.5GHz,-179,42deg,-18.0679857502564
272.5GHz,-179,43deg,-17.8217752045237
272.5GHz,-179,44deg,-17.3795367260797
272.5GHz,-179,45deg,-16.4504808748935
272.5GHz,-179,46deg,-15.3953865546845
272.5GHz,-179,47deg,-14.6721263004112
272.5GHz,-179,48deg,-14.4963332509308
272.5GHz,-179,49deg,-14.8838175186426
272.5GHz,-179,50deg,-15.6527290144266
272.5GHz,-179,51deg,-16.2653657548314
272.5GHz,-179,52deg,-15.9084902513441
272.5GHz,-179,53deg,-14.4529673570562
272.5GHz,-179,54deg,-12.5956940346208
272.5GHz,-179,55deg,-10.8653320574942
272.5GHz,-179,56deg,-9.4411456898236
272.5GHz,-179,57deg,-8.35779708546947
272.5GHz,-179,58deg,-7.61381580027681
272.5GHz,-179,59deg,-7.20425215954196
272.5GHz,-179,60deg,-7.12839030418934
272.5GHz,-179,61deg,-7.39162422592182
272.5GHz,-179,62deg,-8.00690967989978
272.5GHz,-179,63deg,-8.99677813055108
272.5GHz,-179,64deg,-10.3943891912834
272.5GHz,-179,65deg,-12.2349852093175
272.5GHz,-179,66deg,-14.4975012121672
272.5GHz,-179,67deg,-16.8441998394514
272.5GHz,-179,68deg,-18.0956884141394
272.5GHz,-179,69deg,-17.302269471067
272.5GHz,-179,70deg,-15.5709612256122
272.5GHz,-179,71deg,-13.9504777269332
272.5GHz,-179,72deg,-12.6913571507438
272.5GHz,-179,73deg,-11.7794841069417
272.5GHz,-179,74deg,-11.1588093042691
272.5GHz,-179,75deg,-10.7789700715533
272.5GHz,-179,76deg,-10.6013453930934
272.5GHz,-179,77deg,-10.5971486577185
272.5GHz,-179,78deg,-10.744652339891
272.5GHz,-179,79deg,-11.0268594548213
272.5GHz,-179,80deg,-11.4297188319967
272.5GHz,-179,81deg,-11.9407565718173
272.5GHz,-179,82deg,-12.547986853613
272.5GHz,-179,83deg,-13.2390028824671
272.5GHz,-179,84deg,-14.000202837374
272.5GHz,-179,85deg,-14.8161769943576
272.5GHz,-179,86deg,-15.6693720103972
272.5GHz,-179,87deg,-16.5402383575111
272.5GHz,-179,88deg,-17.4080983413098
272.5GHz,-179,89deg,-18.2528442153212
272.5GHz,-179,90deg,-19.0572095596137
272.5GHz,-179,91deg,-19.8088378721102
272.5GHz,-179,92deg,-20.5010396756226
272.5GHz,-179,93deg,-21.1313814622412
272.5GHz,-179,94deg,-21.6981287035873
272.5GHz,-179,95deg,-22.1956559551984
272.5GHz,-179,96deg,-22.6108077629689
272.5GHz,-179,97deg,-22.9226650418303
272.5GHz,-179,98deg,-23.1077781085177
272.5GHz,-179,99deg,-23.1505446182167
272.5GHz,-179,100deg,-23.0540750377382
272.5GHz,-179,101deg,-22.8444844666607
272.5GHz,-179,102deg,-22.5654712851064
272.5GHz,-179,103deg,-22.2672046816357
272.5GHz,-179,104deg,-21.9961426184186
272.5GHz,-179,105deg,-21.7891505462699
272.5GHz,-179,106deg,-21.6712562025908
272.5GHz,-179,107deg,-21.6547725270877
272.5GHz,-179,108deg,-21.7378806216836
272.5GHz,-179,109deg,-21.9019800221273
272.5GHz,-179,110deg,-22.1091382106815
272.5GHz,-179,111deg,-22.3041703129412
272.5GHz,-179,112deg,-22.4282701793631
272.5GHz,-179,113deg,-22.4457789539973
272.5GHz,-179,114deg,-22.369595114169
272.5GHz,-179,115deg,-22.2630161405503
272.5GHz,-179,116deg,-22.2160579156353
272.5GHz,-179,117deg,-22.3171597278164
272.5GHz,-179,118deg,-22.6362098613477
272.5GHz,-179,119deg,-23.2169413939755
272.5GHz,-179,120deg,-24.0663620596373
272.5GHz,-179,121deg,-25.1228808309533
272.5GHz,-179,122deg,-26.1829597581271
272.5GHz,-179,123deg,-26.8346796662659
272.5GHz,-179,124deg,-26.6674968871745
272.5GHz,-179,125deg,-25.7555473622567
272.5GHz,-179,126deg,-24.5724074981833
272.5GHz,-179,127deg,-23.5180533472806
272.5GHz,-179,128deg,-22.8045305750268
272.5GHz,-179,129deg,-22.5409601128205
272.5GHz,-179,130deg,-22.7980370883757
272.5GHz,-179,131deg,-23.6248848571375
272.5GHz,-179,132deg,-25.0012901470693
272.5GHz,-179,133deg,-26.6186649851266
272.5GHz,-179,134deg,-27.4956158933302
272.5GHz,-179,135deg,-26.8179418712782
272.5GHz,-179,136deg,-25.4347912795785
272.5GHz,-179,137deg,-24.3297787402502
272.5GHz,-179,138deg,-23.8085325114843
272.5GHz,-179,139deg,-23.8688215642694
272.5GHz,-179,140deg,-24.3825814555876
272.5GHz,-179,141deg,-25.1172627667418
272.5GHz,-179,142deg,-25.8063117969573
272.5GHz,-179,143deg,-26.3687981688515
272.5GHz,-179,144deg,-27.0148793786023
272.5GHz,-179,145deg,-28.0151979654257
272.5GHz,-179,146deg,-29.3690208759164
272.5GHz,-179,147deg,-30.436089746034
272.5GHz,-179,148deg,-30.1181296179229
272.5GHz,-179,149deg,-28.4955544958243
272.5GHz,-179,150deg,-26.5660157981527
272.5GHz,-179,151deg,-24.924563343811
272.5GHz,-179,152deg,-23.8610807025915
272.5GHz,-179,153deg,-23.5830710661887
272.5GHz,-179,154deg,-24.2539684674579
272.5GHz,-179,155deg,-25.8549331448148
272.5GHz,-179,156deg,-27.3876440567286
272.5GHz,-179,157deg,-26.6750642007468
272.5GHz,-179,158deg,-24.7527724363849
272.5GHz,-179,159deg,-23.5886428264618
272.5GHz,-179,160deg,-23.6065272416196
272.5GHz,-179,161deg,-24.6817425924142
272.5GHz,-179,162deg,-26.2303503834493
272.5GHz,-179,163deg,-27.1053909291426
272.5GHz,-179,164deg,-27.1197678932423
272.5GHz,-179,165deg,-27.3963372284351
272.5GHz,-179,166deg,-28.4664561920951
272.5GHz,-179,167deg,-29.7412377068803
272.5GHz,-179,168deg,-30.0799353899622
272.5GHz,-179,169deg,-29.8352881372376
272.5GHz,-179,170deg,-30.0998297270582
272.5GHz,-179,171deg,-31.0218441634567
272.5GHz,-179,172deg,-31.6448472707978
272.5GHz,-179,173deg,-30.2674567720144
272.5GHz,-179,174deg,-27.1427303390121
272.5GHz,-179,175deg,-24.0558659343509
272.5GHz,-179,176deg,-21.8414312431571
272.5GHz,-179,177deg,-20.6552206250281
272.5GHz,-179,178deg,-20.3950736515323
272.5GHz,-179,179deg,-20.7372448289189
272.5GHz,-179,180deg,-21.140322605885
272.5GHz,-178,0deg,-0.0160088559912041
272.5GHz,-178,1deg,-0.0293429411712674
272.5GHz,-178,2deg,-0.18224395882928
272.5GHz,-178,3deg,-0.475148556656428
272.5GHz,-178,4deg,-0.925268145036427
272.5GHz,-178,5deg,-1.5708117022823
272.5GHz,-178,6deg,-2.46981669946098
272.5GHz,-178,7deg,-3.69317925044081
272.5GHz,-178,8deg,-5.31517690631211
272.5GHz,-178,9deg,-7.40831208323784
272.5GHz,-178,10deg,-10.0562373321283
272.5GHz,-178,11deg,-13.416989158044
272.5GHz,-178,12deg,-17.835542265127
272.5GHz,-178,13deg,-22.344867922723
272.5GHz,-178,14deg,-19.4368661898444
272.5GHz,-178,15deg,-14.7729377372729
272.5GHz,-178,16deg,-11.5043014587422
272.5GHz,-178,17deg,-9.24529380861929
272.5GHz,-178,18deg,-7.69675511330849
272.5GHz,-178,19deg,-6.684775035177
272.5GHz,-178,20deg,-6.09040422656359
272.5GHz,-178,21deg,-5.81202060141075
272.5GHz,-178,22deg,-5.74849717163686
272.5GHz,-178,23deg,-5.80467232836909
272.5GHz,-178,24deg,-5.91888856608587
272.5GHz,-178,25deg,-6.08980521372769
272.5GHz,-178,26deg,-6.37001316664557
272.5GHz,-178,27deg,-6.82729260309523
272.5GHz,-178,28deg,-7.50497279732403
272.5GHz,-178,29deg,-8.40056400682396
272.5GHz,-178,30deg,-9.46075224410225
272.5GHz,-178,31deg,-10.5911106088642
272.5GHz,-178,32deg,-11.6924730129506
272.5GHz,-178,33deg,-12.733601621093
272.5GHz,-178,34deg,-13.8245002175693
272.5GHz,-178,35deg,-15.2313352977509
272.5GHz,-178,36deg,-17.3639992525755
272.5GHz,-178,37deg,-20.861211482276
272.5GHz,-178,38deg,-26.4327896730918
272.5GHz,-178,39deg,-26.4913906434801
272.5GHz,-178,40deg,-21.4266186402512
272.5GHz,-178,41deg,-18.5258154356843
272.5GHz,-178,42deg,-17.1107557648297
272.5GHz,-178,43deg,-16.6260279890059
272.5GHz,-178,44deg,-16.736140492408
272.5GHz,-178,45deg,-17.2254330041395
272.5GHz,-178,46deg,-18.0166632658283
272.5GHz,-178,47deg,-19.1692071961578
272.5GHz,-178,48deg,-20.6607385204429
272.5GHz,-178,49deg,-21.6161065675358
272.5GHz,-178,50deg,-20.2517197730684
272.5GHz,-178,51deg,-17.3532309647809
272.5GHz,-178,52deg,-14.5986940418528
272.5GHz,-178,53deg,-12.3959389382597
272.5GHz,-178,54deg,-10.7010919280205
272.5GHz,-178,55deg,-9.41816061197385
272.5GHz,-178,56deg,-8.47374795993313
272.5GHz,-178,57deg,-7.82423098127543
272.5GHz,-178,58deg,-7.45016343624922
272.5GHz,-178,59deg,-7.34824623589877
272.5GHz,-178,60deg,-7.52347891613037
272.5GHz,-178,61deg,-7.98157513069572
272.5GHz,-178,62deg,-8.71897050425612
272.5GHz,-178,63deg,-9.70353840062068
272.5GHz,-178,64deg,-10.8341897059616
272.5GHz,-178,65deg,-11.8785884178798
272.5GHz,-178,66deg,-12.4743003549843
272.5GHz,-178,67deg,-12.3718844988174
272.5GHz,-178,68deg,-11.709326732312
272.5GHz,-178,69deg,-10.8326038111007
272.5GHz,-178,70deg,-9.99541993248153
272.5GHz,-178,71deg,-9.30948714177805
272.5GHz,-178,72deg,-8.80514089776198
272.5GHz,-178,73deg,-8.47902021074671
272.5GHz,-178,74deg,-8.31674531285878
272.5GHz,-178,75deg,-8.30198016694983
272.5GHz,-178,76deg,-8.41957273724983
272.5GHz,-178,77deg,-8.65627229337426
272.5GHz,-178,78deg,-9.00047701392563
272.5GHz,-178,79deg,-9.4416108802704
272.5GHz,-178,80deg,-9.96938210857515
272.5GHz,-178,81deg,-10.5730366253954
272.5GHz,-178,82deg,-11.2406753547029
272.5GHz,-178,83deg,-11.9587131515223
272.5GHz,-178,84deg,-12.7116027589845
272.5GHz,-178,85deg,-13.4820067604655
272.5GHz,-178,86deg,-14.251626449606
272.5GHz,-178,87deg,-15.0028116947666
272.5GHz,-178,88deg,-15.720813911626
272.5GHz,-178,89deg,-16.396146513045
272.5GHz,-178,90deg,-17.0262063519315
272.5GHz,-178,91deg,-17.6153780921756
272.5GHz,-178,92deg,-18.1733505406691
272.5GHz,-178,93deg,-18.7119905048909
272.5GHz,-178,94deg,-19.2414106052111
272.5GHz,-178,95deg,-19.7657321712897
272.5GHz,-178,96deg,-20.2788233066058
272.5GHz,-178,97deg,-20.7605420379262
272.5GHz,-178,98deg,-21.1751980563656
272.5GHz,-178,99deg,-21.4757596261362
272.5GHz,-178,100deg,-21.6173378726553
272.5GHz,-178,101deg,-21.5776506632965
272.5GHz,-178,102deg,-21.3724619081557
272.5GHz,-178,103deg,-21.0536377141753
272.5GHz,-178,104deg,-20.6919988313395
272.5GHz,-178,105deg,-20.3587872149027
272.5GHz,-178,106deg,-20.1153478738782
272.5GHz,-178,107deg,-20.0108018603085
272.5GHz,-178,108deg,-20.0829853950816
272.5GHz,-178,109deg,-20.3579208796032
272.5GHz,-178,110deg,-20.843113133298
272.5GHz,-178,111deg,-21.508034294394
272.5GHz,-178,112deg,-22.2452516438358
272.5GHz,-178,113deg,-22.8310581624147
272.5GHz,-178,114deg,-22.9865518694614
272.5GHz,-178,115deg,-22.6159338718539
272.5GHz,-178,116deg,-21.9327969805791
272.5GHz,-178,117deg,-21.2546176800845
272.5GHz,-178,118deg,-20.8079299827986
272.5GHz,-178,119deg,-20.7125511592686
272.5GHz,-178,120deg,-21.0230148662593
272.5GHz,-178,121deg,-21.7457637545822
272.5GHz,-178,122deg,-22.801849710547
272.5GHz,-178,123deg,-23.9030438967531
272.5GHz,-178,124deg,-24.4516841328743
272.5GHz,-178,125deg,-24.0073196257664
272.5GHz,-178,126deg,-22.9395991423728
272.5GHz,-178,127deg,-21.8910802657884
272.5GHz,-178,128deg,-21.218901217073
272.5GHz,-178,129deg,-21.0632770245305
272.5GHz,-178,130deg,-21.4896365571822
272.5GHz,-178,131deg,-22.5452269500796
272.5GHz,-178,132deg,-24.2431183286411
272.5GHz,-178,133deg,-26.4026503910313
272.5GHz,-178,134deg,-28.1788250044065
272.5GHz,-178,135deg,-28.2786436553229
272.5GHz,-178,136deg,-27.1452505864237
272.5GHz,-178,137deg,-26.0266711509923
272.5GHz,-178,138deg,-25.3866024912007
272.5GHz,-178,139deg,-25.2924389283987
272.5GHz,-178,140deg,-25.7111282299314
272.5GHz,-178,141deg,-26.4733663481094
272.5GHz,-178,142deg,-27.0928468946561
272.5GHz,-178,143deg,-26.9628456737176
272.5GHz,-178,144deg,-26.2228281578779
272.5GHz,-178,145deg,-25.5837588037613
272.5GHz,-178,146deg,-25.4367715351452
272.5GHz,-178,147deg,-25.6237918229329
272.5GHz,-178,148deg,-25.4575967932756
272.5GHz,-178,149deg,-24.4090688766175
272.5GHz,-178,150deg,-22.9632042456157
272.5GHz,-178,151deg,-21.8451843767846
272.5GHz,-178,152deg,-21.4106581146198
272.5GHz,-178,153deg,-21.8127119203099
272.5GHz,-178,154deg,-23.171916618722
272.5GHz,-178,155deg,-25.5102527624904
272.5GHz,-178,156deg,-27.80119598981
272.5GHz,-178,157deg,-27.1962758532831
272.5GHz,-178,158deg,-25.060073604557
272.5GHz,-178,159deg,-23.8020177604835
272.5GHz,-178,160deg,-23.822584651921
272.5GHz,-178,161deg,-25.0345296020247
272.5GHz,-178,162deg,-26.9176263546585
272.5GHz,-178,163deg,-27.9432422314433
272.5GHz,-178,164deg,-27.489015752827
272.5GHz,-178,165deg,-27.1603838336422
272.5GHz,-178,166deg,-27.8331840699458
272.5GHz,-178,167deg,-29.2645363521819
272.5GHz,-178,168deg,-30.3302107474694
272.5GHz,-178,169deg,-30.3668882556402
272.5GHz,-178,170deg,-30.3056726505671
272.5GHz,-178,171deg,-30.7578877246216
272.5GHz,-178,172deg,-31.1786274044029
272.5GHz,-178,173deg,-29.9986765293331
272.5GHz,-178,174deg,-27.0318272990138
272.5GHz,-178,175deg,-23.9885828412067
272.5GHz,-178,176deg,-21.7867025576616
272.5GHz,-178,177deg,-20.6038039405361
272.5GHz,-178,178deg,-20.3482040729853
272.5GHz,-178,179deg,-20.7079930814231
272.5GHz,-178,180deg,-21.140322605885
272.5GHz,-177,0deg,-0.0160088559912041
272.5GHz,-177,1deg,-0.0533223550309549
272.5GHz,-177,2deg,-0.225652305308788
272.5GHz,-177,3deg,-0.531072990314333
272.5GHz,-177,4deg,-0.985668595201065
272.5GHz,-177,5deg,-1.62915982164669
272.5GHz,-177,6deg,-2.52378612354154
272.5GHz,-177,7deg,-3.7461066590057
272.5GHz,-177,8deg,-5.37626569955795
272.5GHz,-177,9deg,-7.49244663729342
272.5GHz,-177,10deg,-10.1829998282785
272.5GHz,-177,11deg,-13.5991184048677
272.5GHz,-177,12deg,-17.9698044641624
272.5GHz,-177,13deg,-21.5516825767697
272.5GHz,-177,14deg,-18.4463027225513
272.5GHz,-177,15deg,-14.2255566433534
272.5GHz,-177,16deg,-11.1732546638449
272.5GHz,-177,17deg,-9.02933785156979
272.5GHz,-177,18deg,-7.55565652397712
272.5GHz,-177,19deg,-6.60200892175591
272.5GHz,-177,20deg,-6.05395761572492
272.5GHz,-177,21deg,-5.79869980824169
272.5GHz,-177,22deg,-5.71006296400881
272.5GHz,-177,23deg,-5.66264208356888
272.5GHz,-177,24deg,-5.5767476812213
272.5GHz,-177,25deg,-5.45633820534218
272.5GHz,-177,26deg,-5.37293179976171
272.5GHz,-177,27deg,-5.41062569005189
272.5GHz,-177,28deg,-5.62364438066128
272.5GHz,-177,29deg,-6.02469492616587
272.5GHz,-177,30deg,-6.59335104260772
