Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.48814957032178
272.5GHz,-180,1deg,1.09625127880714
272.5GHz,-180,2deg,0.29288806816374
272.5GHz,-180,3deg,-0.938093036640542
272.5GHz,-180,4deg,-2.66215028104904
272.5GHz,-180,5deg,-5.01034665352436
272.5GHz,-180,6deg,-8.12669697295121
272.5GHz,-180,7deg,-11.4235185187857
272.5GHz,-180,8deg,-11.5197518526693
272.5GHz,-180,9deg,-8.76817803801929
272.5GHz,-180,10deg,-6.46806335906088
272.5GHz,-180,11deg,-5.14204260824537
272.5GHz,-180,12deg,-4.68867639304387
272.5GHz,-180,13deg,-4.9952871172773
272.5GHz,-180,14deg,-5.95514345662683
272.5GHz,-180,15deg,-7.42021132930119
272.5GHz,-180,16deg,-9.15118479781176
272.5GHz,-180,17deg,-10.804878634465
272.5GHz,-180,18deg,-12.0081429773865
272.5GHz,-180,19deg,-12.5297812167498
272.5GHz,-180,20deg,-12.4852534914372
272.5GHz,-180,21deg,-12.2844873942904
272.5GHz,-180,22deg,-12.2923061180608
272.5GHz,-180,23deg,-12.6067049333663
272.5GHz,-180,24deg,-12.9956247858452
272.5GHz,-180,25deg,-12.9638188192629
272.5GHz,-180,26deg,-12.225477791077
272.5GHz,-180,27deg,-11.117272522879
272.5GHz,-180,28deg,-10.1994170753067
272.5GHz,-180,29deg,-9.88819132641589
272.5GHz,-180,30deg,-10.5212219942863
272.5GHz,-180,31deg,-12.5774975125648
272.5GHz,-180,32deg,-17.027174172467
272.5GHz,-180,33deg,-20.419028273029
272.5GHz,-180,34deg,-13.7652942439393
272.5GHz,-180,35deg,-9.36766963080993
272.5GHz,-180,36deg,-6.89257540059598
272.5GHz,-180,37deg,-5.61155477387326
272.5GHz,-180,38deg,-5.19493342084332
272.5GHz,-180,39deg,-5.46449114010813
272.5GHz,-180,40deg,-6.28651931025588
272.5GHz,-180,41deg,-7.48356939355905
272.5GHz,-180,42deg,-8.71247810018626
272.5GHz,-180,43deg,-9.43588953035984
272.5GHz,-180,44deg,-9.35279232097099
272.5GHz,-180,45deg,-8.79850270014279
272.5GHz,-180,46deg,-8.28541926380595
272.5GHz,-180,47deg,-8.09542371738863
272.5GHz,-180,48deg,-8.30667374421886
272.5GHz,-180,49deg,-8.87175183449716
272.5GHz,-180,50deg,-9.62110489693331
272.5GHz,-180,51deg,-10.2436854472876
272.5GHz,-180,52deg,-10.4000816957426
272.5GHz,-180,53deg,-10.0092557315184
272.5GHz,-180,54deg,-9.30245098181597
272.5GHz,-180,55deg,-8.55028116984159
272.5GHz,-180,56deg,-7.9035212306276
272.5GHz,-180,57deg,-7.41519421164017
272.5GHz,-180,58deg,-7.09396316655003
272.5GHz,-180,59deg,-6.93471638157712
272.5GHz,-180,60deg,-6.92956742032296
272.5GHz,-180,61deg,-7.06865669500727
272.5GHz,-180,62deg,-7.33629945386861
272.5GHz,-180,63deg,-7.70501629129714
272.5GHz,-180,64deg,-8.12916445390804
272.5GHz,-180,65deg,-8.54170443522227
272.5GHz,-180,66deg,-8.8612159615105
272.5GHz,-180,67deg,-9.01550874382331
272.5GHz,-180,68deg,-8.97386563687605
272.5GHz,-180,69deg,-8.76204019797717
272.5GHz,-180,70deg,-8.44481599672734
272.5GHz,-180,71deg,-8.09358098824476
272.5GHz,-180,72deg,-7.76399120291649
272.5GHz,-180,73deg,-7.48994225235245
272.5GHz,-180,74deg,-7.28688403964013
272.5GHz,-180,75deg,-7.15751121396133
272.5GHz,-180,76deg,-7.09671806821266
272.5GHz,-180,77deg,-7.09518134221401
272.5GHz,-180,78deg,-7.14180435901675
272.5GHz,-180,79deg,-7.22537472082102
272.5GHz,-180,80deg,-7.33568704695049
272.5GHz,-180,81deg,-7.46426673617644
272.5GHz,-180,82deg,-7.60475747175177
272.5GHz,-180,83deg,-7.75300896848879
272.5GHz,-180,84deg,-7.90690860309637
272.5GHz,-180,85deg,-8.06602088296185
272.5GHz,-180,86deg,-8.23111369287905
272.5GHz,-180,87deg,-8.4036497326049
272.5GHz,-180,88deg,-8.58530581927753
272.5GHz,-180,89deg,-8.77755945620521
272.5GHz,-180,90deg,-8.98136080008705
272.5GHz,-180,91deg,-9.19689594075177
272.5GHz,-180,92deg,-9.42344712253779
272.5GHz,-180,93deg,-9.65936601920123
272.5GHz,-180,94deg,-9.90219247790282
272.5GHz,-180,95deg,-10.1489641545006
272.5GHz,-180,96deg,-10.3967588183241
272.5GHz,-180,97deg,-10.6434762555941
272.5GHz,-180,98deg,-10.8887937743949
272.5GHz,-180,99deg,-11.1351318834946
272.5GHz,-180,100deg,-11.3883841972974
272.5GHz,-180,101deg,-11.6581459414607
272.5GHz,-180,102deg,-11.9572355251358
272.5GHz,-180,103deg,-12.3003986552804
272.5GHz,-180,104deg,-12.702124081533
272.5GHz,-180,105deg,-13.1734143681305
272.5GHz,-180,106deg,-13.7171850475636
272.5GHz,-180,107deg,-14.3219995767042
272.5GHz,-180,108deg,-14.9548707468453
272.5GHz,-180,109deg,-15.5571858046134
272.5GHz,-180,110deg,-16.0531737367609
272.5GHz,-180,111deg,-16.3796544997718
272.5GHz,-180,112deg,-16.525734849554
272.5GHz,-180,113deg,-16.547272886237
272.5GHz,-180,114deg,-16.5397899431345
272.5GHz,-180,115deg,-16.5974075425697
272.5GHz,-180,116deg,-16.7883301173395
272.5GHz,-180,117deg,-17.1504423532127
272.5GHz,-180,118deg,-17.6980213169392
272.5GHz,-180,119deg,-18.4342376551757
