Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.96184321959339
272.5GHz,-180,1deg,4.77536204271765
272.5GHz,-180,2deg,4.24239099629833
272.5GHz,-180,3deg,3.39925702279086
272.5GHz,-180,4deg,2.29395410428664
272.5GHz,-180,5deg,0.98013480283972
272.5GHz,-180,6deg,-0.495846771335402
272.5GHz,-180,7deg,-2.10785236807752
272.5GHz,-180,8deg,-3.83569110752994
272.5GHz,-180,9deg,-5.58295702619926
272.5GHz,-180,10deg,-7.04715462104255
272.5GHz,-180,11deg,-7.82587158524587
272.5GHz,-180,12deg,-7.95343154785945
272.5GHz,-180,13deg,-7.94022674367744
272.5GHz,-180,14deg,-8.20397177377716
272.5GHz,-180,15deg,-8.86982132655811
272.5GHz,-180,16deg,-9.8450158810657
272.5GHz,-180,17deg,-10.9019889230028
272.5GHz,-180,18deg,-11.7846290664974
272.5GHz,-180,19deg,-12.3201984926018
272.5GHz,-180,20deg,-12.4277424069376
272.5GHz,-180,21deg,-12.0965006604592
272.5GHz,-180,22deg,-11.4448790500344
272.5GHz,-180,23deg,-10.7154026847042
272.5GHz,-180,24deg,-10.1648618124357
272.5GHz,-180,25deg,-9.99601007847717
272.5GHz,-180,26deg,-10.3646674883512
272.5GHz,-180,27deg,-11.4141339115823
272.5GHz,-180,28deg,-13.3116904184624
272.5GHz,-180,29deg,-16.2520679717676
272.5GHz,-180,30deg,-20.0340100834566
272.5GHz,-180,31deg,-21.7134298077346
272.5GHz,-180,32deg,-19.7757763235068
272.5GHz,-180,33deg,-18.1250516452759
272.5GHz,-180,34deg,-17.7802139360812
272.5GHz,-180,35deg,-18.8108368530415
272.5GHz,-180,36deg,-21.4406491015738
272.5GHz,-180,37deg,-25.8334203510894
272.5GHz,-180,38deg,-27.1018484806965
272.5GHz,-180,39deg,-23.375609935107
272.5GHz,-180,40deg,-21.165117048845
272.5GHz,-180,41deg,-20.6081855421673
272.5GHz,-180,42deg,-20.7570023433409
272.5GHz,-180,43deg,-19.726293820875
