Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.65530409042031
272.5GHz,-180,1deg,1.8721665426559
272.5GHz,-180,2deg,1.67571426601193
272.5GHz,-180,3deg,1.03189949677041
272.5GHz,-180,4deg,-0.0795372225881109
272.5GHz,-180,5deg,-1.67230957376614
272.5GHz,-180,6deg,-3.75289512049769
272.5GHz,-180,7deg,-6.26330996334901
272.5GHz,-180,8deg,-8.7695512246564
272.5GHz,-180,9deg,-9.84100050850198
272.5GHz,-180,10deg,-8.60237732025444
272.5GHz,-180,11deg,-6.51100764804033
272.5GHz,-180,12deg,-4.63360323752998
272.5GHz,-180,13deg,-3.23137729864014
272.5GHz,-180,14deg,-2.35263516752044
272.5GHz,-180,15deg,-2.00829582138559
272.5GHz,-180,16deg,-2.19707262340782
272.5GHz,-180,17deg,-2.90556668229891
272.5GHz,-180,18deg,-4.10673112696016
272.5GHz,-180,19deg,-5.75978015959626
272.5GHz,-180,20deg,-7.80945009792846
272.5GHz,-180,21deg,-10.1728964568413
272.5GHz,-180,22deg,-12.6878214615707
272.5GHz,-180,23deg,-14.9993296381017
272.5GHz,-180,24deg,-16.4600320971812
272.5GHz,-180,25deg,-16.4476535939964
272.5GHz,-180,26deg,-15.2174254242289
272.5GHz,-180,27deg,-13.7044634286406
272.5GHz,-180,28deg,-12.5867936645511
272.5GHz,-180,29deg,-12.1401201631172
272.5GHz,-180,30deg,-12.4051343211996
272.5GHz,-180,31deg,-13.2217827339062
272.5GHz,-180,32deg,-14.1410476169635
272.5GHz,-180,33deg,-14.5864326039255
272.5GHz,-180,34deg,-14.5520833886141
272.5GHz,-180,35deg,-14.6318739964103
272.5GHz,-180,36deg,-15.3369920360789
272.5GHz,-180,37deg,-16.9010208188376
272.5GHz,-180,38deg,-18.9555063552206
272.5GHz,-180,39deg,-18.9333807171537
272.5GHz,-180,40deg,-15.7634542153029
272.5GHz,-180,41deg,-12.4726822787285
272.5GHz,-180,42deg,-10.0089111220836
272.5GHz,-180,43deg,-8.34005380138754
272.5GHz,-180,44deg,-7.34332990242357
272.5GHz,-180,45deg,-6.89452391943897
272.5GHz,-180,46deg,-6.84047950924102
272.5GHz,-180,47deg,-6.97212511890178
272.5GHz,-180,48deg,-7.05895658985536
272.5GHz,-180,49deg,-6.97859242735305
272.5GHz,-180,50deg,-6.81072550376688
272.5GHz,-180,51deg,-6.75146245100392
272.5GHz,-180,52deg,-6.97368234459083
272.5GHz,-180,53deg,-7.57351145720393
272.5GHz,-180,54deg,-8.57092285246218
272.5GHz,-180,55deg,-9.89888278444666
272.5GHz,-180,56deg,-11.3559942017364
272.5GHz,-180,57deg,-12.5822039167977
272.5GHz,-180,58deg,-13.2516728762618
272.5GHz,-180,59deg,-13.4027190880791
272.5GHz,-180,60deg,-13.3403813405304
272.5GHz,-180,61deg,-13.2769320449229
272.5GHz,-180,62deg,-13.2134702689325
272.5GHz,-180,63deg,-13.0044210422452
272.5GHz,-180,64deg,-12.491196285363
272.5GHz,-180,65deg,-11.6446610422031
272.5GHz,-180,66deg,-10.5846214090335
272.5GHz,-180,67deg,-9.47330415237685
272.5GHz,-180,68deg,-8.4300341122301
272.5GHz,-180,69deg,-7.51835894689635
272.5GHz,-180,70deg,-6.76393672069935
272.5GHz,-180,71deg,-6.17200040288751
272.5GHz,-180,72deg,-5.73776999742806
272.5GHz,-180,73deg,-5.45160275888738
272.5GHz,-180,74deg,-5.30125640171162
272.5GHz,-180,75deg,-5.27274019612729
272.5GHz,-180,76deg,-5.35052408249007
272.5GHz,-180,77deg,-5.51750793481925
272.5GHz,-180,78deg,-5.75500145570397
272.5GHz,-180,79deg,-6.04292118347541
272.5GHz,-180,80deg,-6.36039372981326
272.5GHz,-180,81deg,-6.68689281694716
272.5GHz,-180,82deg,-7.00387793909735
272.5GHz,-180,83deg,-7.29665056713751
272.5GHz,-180,84deg,-7.55591124567526
272.5GHz,-180,85deg,-7.77846922017688
272.5GHz,-180,86deg,-7.96682383200078
272.5GHz,-180,87deg,-8.12778007886349
272.5GHz,-180,88deg,-8.27060340046523
272.5GHz,-180,89deg,-8.40527319011449
272.5GHz,-180,90deg,-8.54120134387625
272.5GHz,-180,91deg,-8.68651829417416
272.5GHz,-180,92deg,-8.8478378541077
272.5GHz,-180,93deg,-9.03033249581559
272.5GHz,-180,94deg,-9.23795033007973
272.5GHz,-180,95deg,-9.47363782144288
272.5GHz,-180,96deg,-9.73946754199077
272.5GHz,-180,97deg,-10.0365967436844
272.5GHz,-180,98deg,-10.3650025268784
272.5GHz,-180,99deg,-10.7229645103557
272.5GHz,-180,100deg,-11.1063168559173
272.5GHz,-180,101deg,-11.5075985010274
272.5GHz,-180,102deg,-11.915423174575
272.5GHz,-180,103deg,-12.3146557473221
272.5GHz,-180,104deg,-12.6881717930285
272.5GHz,-180,105deg,-13.0207429600851
272.5GHz,-180,106deg,-13.3045740904105
272.5GHz,-180,107deg,-13.5444919854071
272.5GHz,-180,108deg,-13.7600614088249
272.5GHz,-180,109deg,-13.9831882429161
272.5GHz,-180,110deg,-14.2522570779452
272.5GHz,-180,111deg,-14.6052447391756
272.5GHz,-180,112deg,-15.0735386863487
272.5GHz,-180,113deg,-15.676472318657
272.5GHz,-180,114deg,-16.4153477811805
272.5GHz,-180,115deg,-17.2657655716038
272.5GHz,-180,116deg,-18.1693263545146
272.5GHz,-180,117deg,-19.0315560043966
272.5GHz,-180,118deg,-19.739561529434
272.5GHz,-180,119deg,-20.2053370255492
272.5GHz,-180,120deg,-20.4085818447062
272.5GHz,-180,121deg,-20.3995180930306
272.5GHz,-180,122deg,-20.2663565158637
272.5GHz,-180,123deg,-20.1044195228835
272.5GHz,-180,124deg,-19.9995500227669
272.5GHz,-180,125deg,-20.0137839627278
272.5GHz,-180,126deg,-20.1629084997475
272.5GHz,-180,127deg,-20.3862668662678
272.5GHz,-180,128deg,-20.5336721707599
272.5GHz,-180,129deg,-20.4365520158773
272.5GHz,-180,130deg,-20.0740394900588
272.5GHz,-180,131deg,-19.6406178496683
272.5GHz,-180,132deg,-19.4146849097091
272.5GHz,-180,133deg,-19.6265997186236
272.5GHz,-180,134deg,-20.4222369953555
272.5GHz,-180,135deg,-21.8178604255313
272.5GHz,-180,136deg,-23.4770516900687
272.5GHz,-180,137deg,-24.4383864850333
272.5GHz,-180,138deg,-24.2171271663061
272.5GHz,-180,139deg,-23.8515582032573
272.5GHz,-180,140deg,-24.3191811532439
272.5GHz,-180,141deg,-25.9586158508912
272.5GHz,-180,142deg,-28.1571168763111
272.5GHz,-180,143deg,-28.2830030068768
272.5GHz,-180,144deg,-26.5467507896517
272.5GHz,-180,145deg,-25.5669732183767
272.5GHz,-180,146deg,-25.7448701714392
272.5GHz,-180,147deg,-26.0115144454089
272.5GHz,-180,148deg,-24.8947605540043
272.5GHz,-180,149deg,-23.2710973426266
272.5GHz,-180,150deg,-22.5846449063519
272.5GHz,-180,151deg,-23.3858476243515
272.5GHz,-180,152deg,-25.9195970491579
272.5GHz,-180,153deg,-29.5737712698819
272.5GHz,-180,154deg,-30.3284119859127
272.5GHz,-180,155deg,-29.5418950051209
272.5GHz,-180,156deg,-31.541774899492
272.5GHz,-180,157deg,-35.6575317990534
272.5GHz,-180,158deg,-29.7667767380025
272.5GHz,-180,159deg,-25.5437237824552
272.5GHz,-180,160deg,-24.3544138925091
272.5GHz,-180,161deg,-25.3190533710642
272.5GHz,-180,162deg,-26.036308929288
272.5GHz,-180,163deg,-23.3359540992635
272.5GHz,-180,164deg,-20.5984058086249
272.5GHz,-180,165deg,-19.4237914033747
272.5GHz,-180,166deg,-19.6220258616906
272.5GHz,-180,167deg,-20.4579827158175
272.5GHz,-180,168deg,-20.821882482053
272.5GHz,-180,169deg,-20.8142440258415
272.5GHz,-180,170deg,-21.8066814890107
272.5GHz,-180,171deg,-24.8978099448689
272.5GHz,-180,172deg,-27.4624821740878
272.5GHz,-180,173deg,-23.0969433082042
272.5GHz,-180,174deg,-19.8262022300735
272.5GHz,-180,175deg,-18.6445392000832
272.5GHz,-180,176deg,-18.9547999790091
272.5GHz,-180,177deg,-20.1868711987639
272.5GHz,-180,178deg,-21.6121314045887
272.5GHz,-180,179deg,-22.437760211325
272.5GHz,-180,180deg,-21.9645215195657
272.5GHz,-179,0deg,1.65530409042031
272.5GHz,-179,1deg,1.8433741951413
272.5GHz,-179,2deg,1.62143887202453
272.5GHz,-179,3deg,0.957272976805159
272.5GHz,-179,4deg,-0.167891912806629
272.5GHz,-179,5deg,-1.7656470546867
272.5GHz,-179,6deg,-3.83735739153169
272.5GHz,-179,7deg,-6.31271959119428
272.5GHz,-179,8deg,-8.7475072552196
272.5GHz,-179,9deg,-9.78982296248466
272.5GHz,-179,10deg,-8.64803717412985
272.5GHz,-179,11deg,-6.65501494125454
272.5GHz,-179,12deg,-4.8293567577355
272.5GHz,-179,13deg,-3.44176588932802
272.5GHz,-179,14deg,-2.54900854625374
272.5GHz,-179,15deg,-2.16629027265982
