Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.03177082017487
272.5GHz,-180,1deg,2.85768347596846
272.5GHz,-180,2deg,2.53907425124997
272.5GHz,-180,3deg,2.09370829214389
272.5GHz,-180,4deg,1.54082132654433
272.5GHz,-180,5deg,0.900747351876856
272.5GHz,-180,6deg,0.193615138069749
272.5GHz,-180,7deg,-0.566197933823419
272.5GHz,-180,8deg,-1.37971473909059
272.5GHz,-180,9deg,-2.27040762849091
272.5GHz,-180,10deg,-3.28133612137835
272.5GHz,-180,11deg,-4.46200763191966
272.5GHz,-180,12deg,-5.84574837874718
272.5GHz,-180,13deg,-7.40359629673475
272.5GHz,-180,14deg,-8.94805578813204
272.5GHz,-180,15deg,-10.058000681839
272.5GHz,-180,16deg,-10.377192195315
272.5GHz,-180,17deg,-10.1330270209013
272.5GHz,-180,18deg,-9.86895024173734
272.5GHz,-180,19deg,-9.93943565330267
272.5GHz,-180,20deg,-10.4702611501546
272.5GHz,-180,21deg,-11.4550792941518
272.5GHz,-180,22deg,-12.7638752698792
272.5GHz,-180,23deg,-14.0098326487422
272.5GHz,-180,24deg,-14.4558248335552
272.5GHz,-180,25deg,-13.7111308332378
272.5GHz,-180,26deg,-12.3761786324581
272.5GHz,-180,27deg,-11.1605429865013
272.5GHz,-180,28deg,-10.3853877624018
272.5GHz,-180,29deg,-10.1577219418606
272.5GHz,-180,30deg,-10.5249685494321
272.5GHz,-180,31deg,-11.5241063207232
272.5GHz,-180,32deg,-13.1312691573292
272.5GHz,-180,33deg,-14.9425293716507
272.5GHz,-180,34deg,-15.5725754575788
272.5GHz,-180,35deg,-14.2229855535573
272.5GHz,-180,36deg,-12.3269633871501
272.5GHz,-180,37deg,-10.878319532647
272.5GHz,-180,38deg,-10.0642178150725
272.5GHz,-180,39deg,-9.86464483847289
272.5GHz,-180,40deg,-10.2496561173255
272.5GHz,-180,41deg,-11.2245889229614
272.5GHz,-180,42deg,-12.839421876829
272.5GHz,-180,43deg,-15.1360007249419
272.5GHz,-180,44deg,-17.7113145911442
272.5GHz,-180,45deg,-18.4638800952775
272.5GHz,-180,46deg,-16.427886793322
272.5GHz,-180,47deg,-14.0613126009436
272.5GHz,-180,48deg,-12.3784706697033
272.5GHz,-180,49deg,-11.4353646963153
272.5GHz,-180,50deg,-11.1724700263427
272.5GHz,-180,51deg,-11.5574948949031
272.5GHz,-180,52deg,-12.5848170363417
272.5GHz,-180,53deg,-14.2074637389023
272.5GHz,-180,54deg,-16.0566295854906
272.5GHz,-180,55deg,-16.9004028444676
272.5GHz,-180,56deg,-15.8233282349256
272.5GHz,-180,57deg,-14.0028797361878
272.5GHz,-180,58deg,-12.4685087985394
272.5GHz,-180,59deg,-11.449619248764
272.5GHz,-180,60deg,-10.9212525212121
272.5GHz,-180,61deg,-10.8154805167339
272.5GHz,-180,62deg,-11.0610521104971
272.5GHz,-180,63deg,-11.5803078741923
272.5GHz,-180,64deg,-12.2741046856638
272.5GHz,-180,65deg,-13.0053628264026
272.5GHz,-180,66deg,-13.601327772858
272.5GHz,-180,67deg,-13.9051646615826
272.5GHz,-180,68deg,-13.8628337787661
272.5GHz,-180,69deg,-13.5510916689206
272.5GHz,-180,70deg,-13.1078583915899
272.5GHz,-180,71deg,-12.6528958745228
272.5GHz,-180,72deg,-12.260597147763
272.5GHz,-180,73deg,-11.9676442987539
272.5GHz,-180,74deg,-11.7873973123654
272.5GHz,-180,75deg,-11.7204099814397
272.5GHz,-180,76deg,-11.7604332022694
272.5GHz,-180,77deg,-11.8975105152631
272.5GHz,-180,78deg,-12.1195254192545
272.5GHz,-180,79deg,-12.4130140462383
272.5GHz,-180,80deg,-12.7636791073538
272.5GHz,-180,81deg,-13.156827502406
272.5GHz,-180,82deg,-13.5778349634609
272.5GHz,-180,83deg,-14.0126664337737
272.5GHz,-180,84deg,-14.4484263503448
272.5GHz,-180,85deg,-14.8738738555693
272.5GHz,-180,86deg,-15.2798206110056
272.5GHz,-180,87deg,-15.6593408640247
272.5GHz,-180,88deg,-16.0077638541565
272.5GHz,-180,89deg,-16.3224743533288
272.5GHz,-180,90deg,-16.602597530537
272.5GHz,-180,91deg,-16.8486716681553
272.5GHz,-180,92deg,-17.06240923742
272.5GHz,-180,93deg,-17.2466168368356
272.5GHz,-180,94deg,-17.4052967250515
272.5GHz,-180,95deg,-17.543898043594
272.5GHz,-180,96deg,-17.669636035107
272.5GHz,-180,97deg,-17.7917649206199
272.5GHz,-180,98deg,-17.9216838384041
272.5GHz,-180,99deg,-18.0727742913375
272.5GHz,-180,100deg,-18.2598951364694
272.5GHz,-180,101deg,-18.4984675181558
272.5GHz,-180,102deg,-18.8030358442779
272.5GHz,-180,103deg,-19.1850756106512
272.5GHz,-180,104deg,-19.649664002846
272.5GHz,-180,105deg,-20.1905951326515
272.5GHz,-180,106deg,-20.7841055148781
272.5GHz,-180,107deg,-21.3836199904516
272.5GHz,-180,108deg,-21.9225253279197
272.5GHz,-180,109deg,-22.3348612331625
272.5GHz,-180,110deg,-22.5927533525909
272.5GHz,-180,111deg,-22.7341527426044
272.5GHz,-180,112deg,-22.8529339586917
272.5GHz,-180,113deg,-23.0619001316066
272.5GHz,-180,114deg,-23.4607224237443
272.5GHz,-180,115deg,-24.119986088677
272.5GHz,-180,116deg,-25.0682833422224
272.5GHz,-180,117deg,-26.2597325915045
272.5GHz,-180,118deg,-27.5042093660969
272.5GHz,-180,119deg,-28.4209070994116
272.5GHz,-180,120deg,-28.6544877201852
272.5GHz,-180,121deg,-28.2686502393331
272.5GHz,-180,122deg,-27.6115886520627
272.5GHz,-180,123deg,-26.9085695689007
272.5GHz,-180,124deg,-26.1951551036619
272.5GHz,-180,125deg,-25.451511720231
272.5GHz,-180,126deg,-24.71560544329
272.5GHz,-180,127deg,-24.0958866978695
272.5GHz,-180,128deg,-23.7142839175414
272.5GHz,-180,129deg,-23.650508075336
272.5GHz,-180,130deg,-23.9041107468836
272.5GHz,-180,131deg,-24.3521606546041
272.5GHz,-180,132deg,-24.7282783702759
272.5GHz,-180,133deg,-24.7638839877472
272.5GHz,-180,134deg,-24.4809311512608
272.5GHz,-180,135deg,-24.1926971446532
272.5GHz,-180,136deg,-24.2012851961509
272.5GHz,-180,137deg,-24.6202262251725
272.5GHz,-180,138deg,-25.3164779500043
272.5GHz,-180,139deg,-25.8884542934823
272.5GHz,-180,140deg,-25.9575701893843
272.5GHz,-180,141deg,-25.6931850833472
272.5GHz,-180,142deg,-25.6272737210837
272.5GHz,-180,143deg,-26.157091696883
272.5GHz,-180,144deg,-27.4481572755328
272.5GHz,-180,145deg,-29.3437243646303
272.5GHz,-180,146deg,-30.7223787940188
272.5GHz,-180,147deg,-29.8451571821327
272.5GHz,-180,148deg,-27.6738875119491
272.5GHz,-180,149deg,-25.7819366468166
272.5GHz,-180,150deg,-24.6246247664286
272.5GHz,-180,151deg,-24.3108392120932
272.5GHz,-180,152deg,-24.9163802949775
272.5GHz,-180,153deg,-26.4798962020027
272.5GHz,-180,154deg,-28.7082253324311
272.5GHz,-180,155deg,-30.1896927983137
272.5GHz,-180,156deg,-29.6797846423061
272.5GHz,-180,157deg,-28.5398333475593
272.5GHz,-180,158deg,-27.6109953336098
272.5GHz,-180,159deg,-26.7234602255054
272.5GHz,-180,160deg,-25.8774786575374
272.5GHz,-180,161deg,-25.4490421753801
272.5GHz,-180,162deg,-25.7341085872417
272.5GHz,-180,163deg,-26.6542655095238
272.5GHz,-180,164deg,-27.6204287140323
272.5GHz,-180,165deg,-28.0159364503818
272.5GHz,-180,166deg,-28.1087370445664
272.5GHz,-180,167deg,-28.10438515258
272.5GHz,-180,168deg,-27.1699939369444
272.5GHz,-180,169deg,-25.2397602203448
272.5GHz,-180,170deg,-23.5134713038813
272.5GHz,-180,171deg,-22.5977675170639
272.5GHz,-180,172deg,-22.4141027286554
272.5GHz,-180,173deg,-22.5105788967486
272.5GHz,-180,174deg,-22.3656880727262
272.5GHz,-180,175deg,-21.8340265639597
272.5GHz,-180,176deg,-21.0091967752903
272.5GHz,-180,177deg,-19.8759221866829
272.5GHz,-180,178deg,-18.5513471119716
272.5GHz,-180,179deg,-17.3990228332961
272.5GHz,-180,180deg,-16.7270596576359
272.5GHz,-179,0deg,3.03177082017487
272.5GHz,-179,1deg,2.83893247240555
272.5GHz,-179,2deg,2.50014523772761
272.5GHz,-179,3deg,2.03251014372965
272.5GHz,-179,4deg,1.45489948891858
272.5GHz,-179,5deg,0.787422327339548
272.5GHz,-179,6deg,0.0498599784479594
272.5GHz,-179,7deg,-0.743798047611837
272.5GHz,-179,8deg,-1.59417074377424
272.5GHz,-179,9deg,-2.52240485489902
272.5GHz,-179,10deg,-3.56704017669813
272.5GHz,-179,11deg,-4.7718333726264
272.5GHz,-179,12deg,-6.16426712846966
272.5GHz,-179,13deg,-7.7098073521011
272.5GHz,-179,14deg,-9.21828482005988
272.5GHz,-179,15deg,-10.2822117163139
272.5GHz,-179,16deg,-10.5792164359516
272.5GHz,-179,17deg,-10.3456345845671
272.5GHz,-179,18deg,-10.1038518208903
272.5GHz,-179,19deg,-10.1938233301543
272.5GHz,-179,20deg,-10.7340949708302
272.5GHz,-179,21deg,-11.7007025836241
272.5GHz,-179,22deg,-12.9153197376067
272.5GHz,-179,23deg,-13.9392467273188
272.5GHz,-179,24deg,-14.173659244976
272.5GHz,-179,25deg,-13.526696755036
272.5GHz,-179,26deg,-12.5543002760551
272.5GHz,-179,27deg,-11.7640093865708
272.5GHz,-179,28deg,-11.3901815773396
272.5GHz,-179,29deg,-11.5314266451635
272.5GHz,-179,30deg,-12.266149909467
272.5GHz,-179,31deg,-13.7164156362515
272.5GHz,-179,32deg,-16.0801678387561
272.5GHz,-179,33deg,-19.4236538041483
272.5GHz,-179,34deg,-21.5422370701564
272.5GHz,-179,35deg,-19.0129037524102
272.5GHz,-179,36deg,-15.9326162705604
272.5GHz,-179,37deg,-13.887391217557
272.5GHz,-179,38deg,-12.7373279012743
272.5GHz,-179,39deg,-12.2897903634417
272.5GHz,-179,40deg,-12.4287231529722
272.5GHz,-179,41deg,-13.0906904454028
272.5GHz,-179,42deg,-14.2206643307556
272.5GHz,-179,43deg,-15.6682743226998
272.5GHz,-179,44deg,-16.9671376393889
272.5GHz,-179,45deg,-17.3257251853941
272.5GHz,-179,46deg,-16.5855115520029
272.5GHz,-179,47deg,-15.50442644657
272.5GHz,-179,48deg,-14.6940454240335
272.5GHz,-179,49deg,-14.3789576751079
