Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,-0.435056194650845
272.5GHz,-180,1deg,-0.422345240632548
272.5GHz,-180,2deg,-0.387926774346294
272.5GHz,-180,3deg,-0.283006366912746
272.5GHz,-180,4deg,-0.106976261686235
272.5GHz,-180,5deg,0.0647482623450037
272.5GHz,-180,6deg,0.112307118386509
272.5GHz,-180,7deg,-0.0792137118152887
272.5GHz,-180,8deg,-0.593137437258364
272.5GHz,-180,9deg,-1.47603921965511
272.5GHz,-180,10deg,-2.73890801711749
272.5GHz,-180,11deg,-4.3587891968246
272.5GHz,-180,12deg,-6.28751046991451
272.5GHz,-180,13deg,-8.47968830801818
272.5GHz,-180,14deg,-10.9345426157292
272.5GHz,-180,15deg,-13.6991074638973
272.5GHz,-180,16deg,-16.7218013231734
272.5GHz,-180,17deg,-19.3533136502272
272.5GHz,-180,18deg,-20.0990862778715
272.5GHz,-180,19deg,-18.9202681225241
272.5GHz,-180,20deg,-17.2206727877367
272.5GHz,-180,21deg,-15.6559978569688
272.5GHz,-180,22deg,-14.3793554168985
272.5GHz,-180,23deg,-13.4372955225372
272.5GHz,-180,24deg,-12.8628350091316
272.5GHz,-180,25deg,-12.6881270203922
272.5GHz,-180,26deg,-12.9275746247648
272.5GHz,-180,27deg,-13.5220067111515
272.5GHz,-180,28deg,-14.2255863855493
272.5GHz,-180,29deg,-14.5341930760392
272.5GHz,-180,30deg,-14.0466463382325
272.5GHz,-180,31deg,-12.9864707172772
272.5GHz,-180,32deg,-11.8405326198477
272.5GHz,-180,33deg,-10.8628190944923
272.5GHz,-180,34deg,-10.0747038741386
272.5GHz,-180,35deg,-9.39358794351748
272.5GHz,-180,36deg,-8.73187579354599
272.5GHz,-180,37deg,-8.06476814008746
272.5GHz,-180,38deg,-7.44517124898467
272.5GHz,-180,39deg,-6.96394108153841
272.5GHz,-180,40deg,-6.70009625470687
272.5GHz,-180,41deg,-6.69416899377497
272.5GHz,-180,42deg,-6.94174180604806
272.5GHz,-180,43deg,-7.39513779116614
272.5GHz,-180,44deg,-7.97169864184397
272.5GHz,-180,45deg,-8.57684322083915
272.5GHz,-180,46deg,-9.14409359651699
272.5GHz,-180,47deg,-9.66975232004686
272.5GHz,-180,48deg,-10.2119751860547
272.5GHz,-180,49deg,-10.858560991009
272.5GHz,-180,50deg,-11.693811712314
272.5GHz,-180,51deg,-12.7749198321835
272.5GHz,-180,52deg,-14.0952738821465
272.5GHz,-180,53deg,-15.4920480967532
272.5GHz,-180,54deg,-16.5194226120342
272.5GHz,-180,55deg,-16.6560412971221
272.5GHz,-180,56deg,-15.9905819921397
272.5GHz,-180,57deg,-15.1160377839321
272.5GHz,-180,58deg,-14.4669516488702
272.5GHz,-180,59deg,-14.2188873856051
272.5GHz,-180,60deg,-14.4289044407477
272.5GHz,-180,61deg,-15.1239730384307
272.5GHz,-180,62deg,-16.3383484881037
272.5GHz,-180,63deg,-18.1267257950793
272.5GHz,-180,64deg,-20.5337498522472
272.5GHz,-180,65deg,-23.319136371125
272.5GHz,-180,66deg,-24.9272045666775
272.5GHz,-180,67deg,-23.6454239537257
272.5GHz,-180,68deg,-21.3099720013106
272.5GHz,-180,69deg,-19.3114161784769
272.5GHz,-180,70deg,-17.8062340265398
272.5GHz,-180,71deg,-16.7045215218407
272.5GHz,-180,72deg,-15.9123046955433
272.5GHz,-180,73deg,-15.3587527505974
272.5GHz,-180,74deg,-14.9918675945729
272.5GHz,-180,75deg,-14.7721907035991
272.5GHz,-180,76deg,-14.6682889210976
272.5GHz,-180,77deg,-14.653952767554
272.5GHz,-180,78deg,-14.7066333768682
272.5GHz,-180,79deg,-14.8067154925378
272.5GHz,-180,80deg,-14.9373145211529
272.5GHz,-180,81deg,-15.0843462897425
272.5GHz,-180,82deg,-15.2366649207575
272.5GHz,-180,83deg,-15.3861155572159
272.5GHz,-180,84deg,-15.5274110026687
272.5GHz,-180,85deg,-15.6578074933698
272.5GHz,-180,86deg,-15.7766104503741
272.5GHz,-180,87deg,-15.8845746750762
272.5GHz,-180,88deg,-15.983273000298
272.5GHz,-180,89deg,-16.0744998752427
272.5GHz,-180,90deg,-16.1597625393218
