Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.36964584774406
272.5GHz,-180,1deg,1.34688546884529
272.5GHz,-180,2deg,1.08413663837275
272.5GHz,-180,3deg,0.649357588673973
272.5GHz,-180,4deg,0.121344952385332
272.5GHz,-180,5deg,-0.447365660882228
272.5GHz,-180,6deg,-1.06628858115039
272.5GHz,-180,7deg,-1.80705043843676
272.5GHz,-180,8deg,-2.7632251573169
272.5GHz,-180,9deg,-3.99591860913556
272.5GHz,-180,10deg,-5.47249353024115
272.5GHz,-180,11deg,-6.9814821541611
272.5GHz,-180,12deg,-8.08876545255659
272.5GHz,-180,13deg,-8.40209462329518
272.5GHz,-180,14deg,-8.00324165987789
272.5GHz,-180,15deg,-7.28063509861881
272.5GHz,-180,16deg,-6.53026977943014
272.5GHz,-180,17deg,-5.89947753762752
272.5GHz,-180,18deg,-5.46072990829149
272.5GHz,-180,19deg,-5.25260598279647
272.5GHz,-180,20deg,-5.292962030786
272.5GHz,-180,21deg,-5.58460483002237
272.5GHz,-180,22deg,-6.11888941600913
272.5GHz,-180,23deg,-6.87878682541341
272.5GHz,-180,24deg,-7.84713871036275
272.5GHz,-180,25deg,-9.0280777328292
272.5GHz,-180,26deg,-10.4799553537017
272.5GHz,-180,27deg,-12.3393203766395
272.5GHz,-180,28deg,-14.7973026415694
272.5GHz,-180,29deg,-17.8624652200988
272.5GHz,-180,30deg,-20.1873119502639
272.5GHz,-180,31deg,-19.4224721242318
272.5GHz,-180,32deg,-17.5388761173666
272.5GHz,-180,33deg,-16.3240312772691
272.5GHz,-180,34deg,-15.9092565808169
272.5GHz,-180,35deg,-16.0743627872162
272.5GHz,-180,36deg,-16.5271515669296
272.5GHz,-180,37deg,-16.9523140960758
272.5GHz,-180,38deg,-17.0897848515214
272.5GHz,-180,39deg,-16.8310591853827
272.5GHz,-180,40deg,-16.2603758619765
272.5GHz,-180,41deg,-15.6010347473934
272.5GHz,-180,42deg,-15.0994670549222
272.5GHz,-180,43deg,-14.9414344634401
272.5GHz,-180,44deg,-15.2355220524607
272.5GHz,-180,45deg,-16.0222349691621
272.5GHz,-180,46deg,-17.2586065069648
272.5GHz,-180,47deg,-18.7323916168781
272.5GHz,-180,48deg,-19.9158241885316
272.5GHz,-180,49deg,-20.1281497105799
272.5GHz,-180,50deg,-19.2696098104281
272.5GHz,-180,51deg,-17.808570841222
272.5GHz,-180,52deg,-16.1144458432855
272.5GHz,-180,53deg,-14.3711668383266
272.5GHz,-180,54deg,-12.70484708827
272.5GHz,-180,55deg,-11.21453483868
272.5GHz,-180,56deg,-9.96413524906525
272.5GHz,-180,57deg,-8.98425802553283
272.5GHz,-180,58deg,-8.28221628343596
272.5GHz,-180,59deg,-7.85130967938065
272.5GHz,-180,60deg,-7.67637802337354
272.5GHz,-180,61deg,-7.73582531090771
272.5GHz,-180,62deg,-8.00081461730184
272.5GHz,-180,63deg,-8.43208727793264
272.5GHz,-180,64deg,-8.97505566515227
272.5GHz,-180,65deg,-9.55545207706163
272.5GHz,-180,66deg,-10.0814308179238
272.5GHz,-180,67deg,-10.4605492418448
272.5GHz,-180,68deg,-10.6319208107562
272.5GHz,-180,69deg,-10.5930562023952
272.5GHz,-180,70deg,-10.3958011718308
272.5GHz,-180,71deg,-10.1155464315877
272.5GHz,-180,72deg,-9.82143070111812
272.5GHz,-180,73deg,-9.56322091345414
272.5GHz,-180,74deg,-9.37132870209391
272.5GHz,-180,75deg,-9.26167980151865
272.5GHz,-180,76deg,-9.24064773250559
272.5GHz,-180,77deg,-9.30863082920481
272.5GHz,-180,78deg,-9.46231509935506
272.5GHz,-180,79deg,-9.69601227263435
272.5GHz,-180,80deg,-10.0024233859885
272.5GHz,-180,81deg,-10.3730689027375
272.5GHz,-180,82deg,-10.7985377877031
272.5GHz,-180,83deg,-11.2686516659716
272.5GHz,-180,84deg,-11.7726074611576
272.5GHz,-180,85deg,-12.2991420468769
272.5GHz,-180,86deg,-12.8367470213781
272.5GHz,-180,87deg,-13.3739455612754
272.5GHz,-180,88deg,-13.8996255312427
272.5GHz,-180,89deg,-14.4034079124824
272.5GHz,-180,90deg,-14.8760255375258
272.5GHz,-180,91deg,-15.309701376224
272.5GHz,-180,92deg,-15.6985458036047
272.5GHz,-180,93deg,-16.0390197797596
272.5GHz,-180,94deg,-16.3305052643825
272.5GHz,-180,95deg,-16.5759632262304
272.5GHz,-180,96deg,-16.7825557842612
272.5GHz,-180,97deg,-16.962018284646
272.5GHz,-180,98deg,-17.1305572253213
272.5GHz,-180,99deg,-17.3081399894311
272.5GHz,-180,100deg,-17.5171670173449
272.5GHz,-180,101deg,-17.7805586559663
272.5GHz,-180,102deg,-18.11915058497
272.5GHz,-180,103deg,-18.5479480566914
272.5GHz,-180,104deg,-19.0703307207055
272.5GHz,-180,105deg,-19.6691600323231
272.5GHz,-180,106deg,-20.2954168828012
272.5GHz,-180,107deg,-20.861685043422
272.5GHz,-180,108deg,-21.2594865803799
272.5GHz,-180,109deg,-21.4154782319382
272.5GHz,-180,110deg,-21.3525239954931
272.5GHz,-180,111deg,-21.1876408882727
272.5GHz,-180,112deg,-21.0703987641207
272.5GHz,-180,113deg,-21.1307776373556
272.5GHz,-180,114deg,-21.4663140788802
272.5GHz,-180,115deg,-22.1522370030023
272.5GHz,-180,116deg,-23.2568739276404
272.5GHz,-180,117deg,-24.8567323605682
272.5GHz,-180,118deg,-27.0522783328118
272.5GHz,-180,119deg,-29.9827992230781
272.5GHz,-180,120deg,-33.7845740790913
272.5GHz,-180,121deg,-37.9317818909695
272.5GHz,-180,122deg,-38.9522581717562
272.5GHz,-180,123deg,-36.4866569019785
272.5GHz,-180,124deg,-33.8721179696646
272.5GHz,-180,125deg,-31.6260310357873
272.5GHz,-180,126deg,-29.6975203474258
272.5GHz,-180,127deg,-28.122424087826
272.5GHz,-180,128deg,-26.9810286326677
272.5GHz,-180,129deg,-26.3537758721059
272.5GHz,-180,130deg,-26.317793835205
272.5GHz,-180,131deg,-26.9453868552188
272.5GHz,-180,132deg,-28.2461686454509
272.5GHz,-180,133deg,-29.8761409781324
272.5GHz,-180,134deg,-30.5707422475721
272.5GHz,-180,135deg,-29.4836410920459
272.5GHz,-180,136deg,-27.9414827547087
272.5GHz,-180,137deg,-27.0055091776287
272.5GHz,-180,138deg,-26.9321524333334
272.5GHz,-180,139deg,-27.7398649097531
272.5GHz,-180,140deg,-29.3661967132203
272.5GHz,-180,141deg,-31.474640385716
272.5GHz,-180,142deg,-32.8502074789144
272.5GHz,-180,143deg,-32.2465815766585
272.5GHz,-180,144deg,-30.819248878353
272.5GHz,-180,145deg,-29.9411125522626
272.5GHz,-180,146deg,-30.1542310233844
272.5GHz,-180,147deg,-31.778651603908
272.5GHz,-180,148deg,-34.4233714268715
272.5GHz,-180,149deg,-33.4434014157892
272.5GHz,-180,150deg,-29.4122000422227
272.5GHz,-180,151deg,-26.5800520578358
272.5GHz,-180,152deg,-25.1818881047071
272.5GHz,-180,153deg,-24.9950938221094
272.5GHz,-180,154deg,-25.8444226476519
272.5GHz,-180,155deg,-27.2970113421296
272.5GHz,-180,156deg,-27.928891842685
272.5GHz,-180,157deg,-26.6394790523025
272.5GHz,-180,158deg,-24.9057269726069
272.5GHz,-180,159deg,-23.9194404868236
272.5GHz,-180,160deg,-23.9276892125243
272.5GHz,-180,161deg,-24.7701471076194
272.5GHz,-180,162deg,-25.6992396979175
272.5GHz,-180,163deg,-25.5494569564324
272.5GHz,-180,164deg,-24.6393061712309
272.5GHz,-180,165deg,-24.2448648645707
272.5GHz,-180,166deg,-24.9803906909438
272.5GHz,-180,167deg,-26.679660117968
272.5GHz,-180,168deg,-27.4068002664095
272.5GHz,-180,169deg,-25.6718840787347
272.5GHz,-180,170deg,-24.0495212286064
272.5GHz,-180,171deg,-24.0051768598319
272.5GHz,-180,172deg,-26.0110159084381
272.5GHz,-180,173deg,-28.9079277729546
272.5GHz,-180,174deg,-25.6845074651458
272.5GHz,-180,175deg,-21.5005109159002
272.5GHz,-180,176deg,-19.2841613625616
272.5GHz,-180,177deg,-18.6698401334791
272.5GHz,-180,178deg,-19.2733657274444
272.5GHz,-180,179deg,-20.4420121950787
272.5GHz,-180,180deg,-20.8917426727728
272.5GHz,-179,0deg,1.36964584774406
272.5GHz,-179,1deg,1.31733727745523
272.5GHz,-179,2deg,1.03058798168709
272.5GHz,-179,3deg,0.581501448419774
272.5GHz,-179,4deg,0.0501729746648833
272.5GHz,-179,5deg,-0.516357713643395
272.5GHz,-179,6deg,-1.13913799615228
272.5GHz,-179,7deg,-1.90046396232135
272.5GHz,-179,8deg,-2.89774662367573
272.5GHz,-179,9deg,-4.18822468617345
272.5GHz,-179,10deg,-5.72753125548629
272.5GHz,-179,11deg,-7.27993562985799
272.5GHz,-179,12deg,-8.37456508634279
272.5GHz,-179,13deg,-8.60686790965436
272.5GHz,-179,14deg,-8.09675181642612
272.5GHz,-179,15deg,-7.26983432843744
272.5GHz,-179,16deg,-6.43853008353206
272.5GHz,-179,17deg,-5.75906910992641
272.5GHz,-179,18deg,-5.30770098012687
272.5GHz,-179,19deg,-5.11970655385902
272.5GHz,-179,20deg,-5.2004716934975
272.5GHz,-179,21deg,-5.52835495355676
272.5GHz,-179,22deg,-6.05788986212024
272.5GHz,-179,23deg,-6.73098631438683
272.5GHz,-179,24deg,-7.50333087850939
272.5GHz,-179,25deg,-8.37925704803068
272.5GHz,-179,26deg,-9.42848437691728
272.5GHz,-179,27deg,-10.7654627250875
272.5GHz,-179,28deg,-12.498562118904
272.5GHz,-179,29deg,-14.6384657437125
272.5GHz,-179,30deg,-16.8771802397338
272.5GHz,-179,31deg,-18.332198401999
272.5GHz,-179,32deg,-18.3878519498314
272.5GHz,-179,33deg,-17.7534375018701
272.5GHz,-179,34deg,-17.2140687395401
272.5GHz,-179,35deg,-17.0094173731713
272.5GHz,-179,36deg,-17.1290198187666
272.5GHz,-179,37deg,-17.4941162582725
272.5GHz,-179,38deg,-18.000405915317
272.5GHz,-179,39deg,-18.5193899114659
272.5GHz,-179,40deg,-18.8997061639148
272.5GHz,-179,41deg,-18.9930754251305
272.5GHz,-179,42deg,-18.7352123161226
272.5GHz,-179,43deg,-18.2377222711967
272.5GHz,-179,44deg,-17.7577896388423
272.5GHz,-179,45deg,-17.5709416027319
272.5GHz,-179,46deg,-17.8987765419819
272.5GHz,-179,47deg,-18.9155423889685
272.5GHz,-179,48deg,-20.7475275431248
272.5GHz,-179,49deg,-23.189386372579
272.5GHz,-179,50deg,-24.3565352682516
272.5GHz,-179,51deg,-22.2692725334663
272.5GHz,-179,52deg,-19.3180369048463
272.5GHz,-179,53deg,-16.8244439051193
272.5GHz,-179,54deg,-14.81256510796
272.5GHz,-179,55deg,-13.1689655217088
272.5GHz,-179,56deg,-11.8389565789734
272.5GHz,-179,57deg,-10.816049551396
272.5GHz,-179,58deg,-10.1121945632812
272.5GHz,-179,59deg,-9.74005343135408
272.5GHz,-179,60deg,-9.70661843966819
272.5GHz,-179,61deg,-10.0110504695119
272.5GHz,-179,62deg,-10.6398835411017
272.5GHz,-179,63deg,-11.5517144004258
272.5GHz,-179,64deg,-12.6397459994794
272.5GHz,-179,65deg,-13.6694352665977
272.5GHz,-179,66deg,-14.2692901932043
272.5GHz,-179,67deg,-14.1610527085002
272.5GHz,-179,68deg,-13.4558760107607
272.5GHz,-179,69deg,-12.4986964196649
272.5GHz,-179,70deg,-11.5530566620491
272.5GHz,-179,71deg,-10.7383176832967
272.5GHz,-179,72deg,-10.0899153053667
272.5GHz,-179,73deg,-9.60879792767758
272.5GHz,-179,74deg,-9.28476726506066
272.5GHz,-179,75deg,-9.10546061832298
272.5GHz,-179,76deg,-9.05921064795216
272.5GHz,-179,77deg,-9.13556273844701
272.5GHz,-179,78deg,-9.32500374441429
272.5GHz,-179,79deg,-9.61850597587461
272.5GHz,-179,80deg,-10.007099979673
272.5GHz,-179,81deg,-10.4815349133792
272.5GHz,-179,82deg,-11.0320310759984
272.5GHz,-179,83deg,-11.6481180129293
272.5GHz,-179,84deg,-12.3185575099538
272.5GHz,-179,85deg,-13.0313603137103
272.5GHz,-179,86deg,-13.7739096858699
272.5GHz,-179,87deg,-14.5331966944534
272.5GHz,-179,88deg,-15.2961470895432
272.5GHz,-179,89deg,-16.0499809961555
272.5GHz,-179,90deg,-16.7825113387168
272.5GHz,-179,91deg,-17.4822859171082
272.5GHz,-179,92deg,-18.1385444154174
272.5GHz,-179,93deg,-18.7411038979511
272.5GHz,-179,94deg,-19.2804580027764
272.5GHz,-179,95deg,-19.748460877412
272.5GHz,-179,96deg,-20.1398175863982
272.5GHz,-179,97deg,-20.4541498621935
272.5GHz,-179,98deg,-20.6978243933091
272.5GHz,-179,99deg,-20.8844519133429
272.5GHz,-179,100deg,-21.0333377757047
272.5GHz,-179,101deg,-21.1660113552406
272.5GHz,-179,102deg,-21.3016727002061
272.5GHz,-179,103deg,-21.4525913675442
272.5GHz,-179,104deg,-21.620433049575
272.5GHz,-179,105deg,-21.7947277306185
272.5GHz,-179,106deg,-21.9553184479999
272.5GHz,-179,107deg,-22.0805710135651
272.5GHz,-179,108deg,-22.1604661724416
272.5GHz,-179,109deg,-22.2086561898294
272.5GHz,-179,110deg,-22.2654819524085
272.5GHz,-179,111deg,-22.3895153869027
272.5GHz,-179,112deg,-22.6429474033174
272.5GHz,-179,113deg,-23.0768474106182
272.5GHz,-179,114deg,-23.7162629465602
272.5GHz,-179,115deg,-24.5394297394545
272.5GHz,-179,116deg,-25.4484676083055
272.5GHz,-179,117deg,-26.2576074531294
272.5GHz,-179,118deg,-26.7747208584176
272.5GHz,-179,119deg,-26.9779087593332
272.5GHz,-179,120deg,-27.0617988769079
272.5GHz,-179,121deg,-27.2672556275516
272.5GHz,-179,122deg,-27.7126777079833
272.5GHz,-179,123deg,-28.2932625188428
272.5GHz,-179,124deg,-28.6167127518117
272.5GHz,-179,125deg,-28.2455469565549
272.5GHz,-179,126deg,-27.2739204058354
272.5GHz,-179,127deg,-26.2199519058878
272.5GHz,-179,128deg,-25.4786542139082
272.5GHz,-179,129deg,-25.2209448965651
272.5GHz,-179,130deg,-25.5014987338638
272.5GHz,-179,131deg,-26.3241446810555
272.5GHz,-179,132deg,-27.6373747424161
272.5GHz,-179,133deg,-29.2268313440892
272.5GHz,-179,134deg,-30.4613678039019
272.5GHz,-179,135deg,-30.4530928193322
272.5GHz,-179,136deg,-29.327645399442
272.5GHz,-179,137deg,-28.0556222632269
272.5GHz,-179,138deg,-27.2631574552494
272.5GHz,-179,139deg,-27.2133921548637
272.5GHz,-179,140deg,-28.0295827375501
272.5GHz,-179,141deg,-29.6359559320568
272.5GHz,-179,142deg,-31.1330639396047
272.5GHz,-179,143deg,-30.7828496205116
272.5GHz,-179,144deg,-29.3325893448295
272.5GHz,-179,145deg,-28.5294895922952
272.5GHz,-179,146deg,-28.9107578384282
272.5GHz,-179,147deg,-30.3061793014405
272.5GHz,-179,148deg,-31.2157767410357
272.5GHz,-179,149deg,-29.670717266719
272.5GHz,-179,150deg,-27.3497861913003
272.5GHz,-179,151deg,-25.7422991006591
272.5GHz,-179,152deg,-25.0202051326267
272.5GHz,-179,153deg,-25.1333274897601
272.5GHz,-179,154deg,-26.1043874246208
272.5GHz,-179,155deg,-27.8712011315897
272.5GHz,-179,156deg,-29.1418057830524
272.5GHz,-179,157deg,-27.5210504888506
272.5GHz,-179,158deg,-24.9330158928143
272.5GHz,-179,159deg,-23.3370836122548
272.5GHz,-179,160deg,-23.0069377287155
272.5GHz,-179,161deg,-23.7832159878791
272.5GHz,-179,162deg,-24.9738270277116
272.5GHz,-179,163deg,-25.1300922960428
272.5GHz,-179,164deg,-24.1977420537982
272.5GHz,-179,165deg,-23.6627276608838
272.5GHz,-179,166deg,-24.2675917778961
272.5GHz,-179,167deg,-25.8955225797824
272.5GHz,-179,168deg,-26.9133614826406
272.5GHz,-179,169deg,-25.6432887465984
272.5GHz,-179,170deg,-24.2033162556502
272.5GHz,-179,171deg,-24.208486996389
272.5GHz,-179,172deg,-26.1764055472687
272.5GHz,-179,173deg,-28.7902829738926
272.5GHz,-179,174deg,-25.5469732280845
272.5GHz,-179,175deg,-21.4623582146242
272.5GHz,-179,176deg,-19.2645001805439
272.5GHz,-179,177deg,-18.6415193964238
272.5GHz,-179,178deg,-19.235305671286
272.5GHz,-179,179deg,-20.4132332329571
272.5GHz,-179,180deg,-20.8917426727728
272.5GHz,-178,0deg,1.36964584774406
272.5GHz,-178,1deg,1.28773322318337
272.5GHz,-178,2deg,0.976903491230767
272.5GHz,-178,3deg,0.513436067287934
272.5GHz,-178,4deg,-0.0213695238721803
272.5GHz,-178,5deg,-0.586123229484076
272.5GHz,-178,6deg,-1.21325937416501
272.5GHz,-178,7deg,-1.99525991757551
272.5GHz,-178,8deg,-3.03299422347333
272.5GHz,-178,9deg,-4.37953596830962
272.5GHz,-178,10deg,-5.9777240546321
272.5GHz,-178,11deg,-7.56526753914685
272.5GHz,-178,12deg,-8.63540411552694
272.5GHz,-178,13deg,-8.78248753746558
272.5GHz,-178,14deg,-8.17147765168353
272.5GHz,-178,15deg,-7.25655082909129
272.5GHz,-178,16deg,-6.35613249337779
272.5GHz,-178,17deg,-5.62957342480573
272.5GHz,-178,18deg,-5.15578156456894
272.5GHz,-178,19deg,-4.96936843772443
272.5GHz,-178,20deg,-5.06810773945116
272.5GHz,-178,21deg,-5.41138797864646
272.5GHz,-178,22deg,-5.92225814372319
272.5GHz,-178,23deg,-6.50886597369734
272.5GHz,-178,24deg,-7.11265390669169
272.5GHz,-178,25deg,-7.75311911778143
272.5GHz,-178,26deg,-8.52109495296933
272.5GHz,-178,27deg,-9.52563622153977
272.5GHz,-178,28deg,-10.8413735016764
272.5GHz,-178,29deg,-12.4718336374992
272.5GHz,-178,30deg,-14.304612790827
272.5GHz,-178,31deg,-16.0460393000798
272.5GHz,-178,32deg,-17.2548766773988
272.5GHz,-178,33deg,-17.7015432048678
272.5GHz,-178,34deg,-17.6588357579828
272.5GHz,-178,35deg,-17.5717218862215
272.5GHz,-178,36deg,-17.7095555989952
272.5GHz,-178,37deg,-18.12439540687
272.5GHz,-178,38deg,-18.6812374863908
272.5GHz,-178,39deg,-19.0993811084149
272.5GHz,-178,40deg,-19.1127547726815
272.5GHz,-178,41deg,-18.6956974526389
272.5GHz,-178,42deg,-18.0572926933278
272.5GHz,-178,43deg,-17.4581014659648
272.5GHz,-178,44deg,-17.1230733886003
272.5GHz,-178,45deg,-17.2516433675607
272.5GHz,-178,46deg,-18.0500463274344
272.5GHz,-178,47deg,-19.7719493710907
272.5GHz,-178,48deg,-22.6805958149687
272.5GHz,-178,49deg,-25.6815271328689
272.5GHz,-178,50deg,-23.7952831429499
272.5GHz,-178,51deg,-20.0580707198307
272.5GHz,-178,52deg,-17.3661218876409
272.5GHz,-178,53deg,-15.5828871074304
272.5GHz,-178,54deg,-14.3800983295678
272.5GHz,-178,55deg,-13.5151535057164
272.5GHz,-178,56deg,-12.8370314199645
272.5GHz,-178,57deg,-12.2904483357493
272.5GHz,-178,58deg,-11.8982975086928
272.5GHz,-178,59deg,-11.719462104448
272.5GHz,-178,60deg,-11.8074162721954
272.5GHz,-178,61deg,-12.1810572891232
272.5GHz,-178,62deg,-12.7933313954828
272.5GHz,-178,63deg,-13.478413760141
272.5GHz,-178,64deg,-13.9111192135374
272.5GHz,-178,65deg,-13.747760060295
272.5GHz,-178,66deg,-12.9648324335794
272.5GHz,-178,67deg,-11.8705802926043
272.5GHz,-178,68deg,-10.7703485314438
272.5GHz,-178,69deg,-9.81899450326835
272.5GHz,-178,70deg,-9.06380475011375
272.5GHz,-178,71deg,-8.5033786573807
272.5GHz,-178,72deg,-8.11936027943993
272.5GHz,-178,73deg,-7.89000049469807
272.5GHz,-178,74deg,-7.79532413566751
272.5GHz,-178,75deg,-7.81868889722896
272.5GHz,-178,76deg,-7.94676151529057
272.5GHz,-178,77deg,-8.16879326031792
272.5GHz,-178,78deg,-8.47563324761721
272.5GHz,-178,79deg,-8.85872936504817
272.5GHz,-178,80deg,-9.30926596876228
272.5GHz,-178,81deg,-9.81752691461092
272.5GHz,-178,82deg,-10.3725417080658
272.5GHz,-178,83deg,-10.9620633319915
272.5GHz,-178,84deg,-11.5729208937073
272.5GHz,-178,85deg,-12.1917628753003
272.5GHz,-178,86deg,-12.8061352240943
272.5GHz,-178,87deg,-13.4057241072032
272.5GHz,-178,88deg,-13.9834782576164
272.5GHz,-178,89deg,-14.5362843968118
272.5GHz,-178,90deg,-15.0649563677534
272.5GHz,-178,91deg,-15.5734921433097
272.5GHz,-178,92deg,-16.0677518926061
272.5GHz,-178,93deg,-16.5538094520506
272.5GHz,-178,94deg,-17.0362007257377
272.5GHz,-178,95deg,-17.5161984908046
272.5GHz,-178,96deg,-17.9901897594113
272.5GHz,-178,97deg,-18.4483179768826
272.5GHz,-178,98deg,-18.8738340658361
272.5GHz,-178,99deg,-19.2440164309921
272.5GHz,-178,100deg,-19.5337333456797
272.5GHz,-178,101deg,-19.7220625609765
272.5GHz,-178,102deg,-19.8004425644596
272.5GHz,-178,103deg,-19.7787189315868
272.5GHz,-178,104deg,-19.6856838454477
272.5GHz,-178,105deg,-19.5640238625808
272.5GHz,-178,106deg,-19.4629487251407
272.5GHz,-178,107deg,-19.4320518550255
272.5GHz,-178,108deg,-19.5177495106177
272.5GHz,-178,109deg,-19.7613569048623
272.5GHz,-178,110deg,-20.1963551330246
272.5GHz,-178,111deg,-20.8406760661263
272.5GHz,-178,112deg,-21.676417340731
272.5GHz,-178,113deg,-22.6065579486719
272.5GHz,-178,114deg,-23.3998663464084
272.5GHz,-178,115deg,-23.7349925938623
272.5GHz,-178,116deg,-23.476710916445
272.5GHz,-178,117deg,-22.8617185523967
272.5GHz,-178,118deg,-22.2592973915496
272.5GHz,-178,119deg,-21.9310342279135
