Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,0.0582149001202235
272.5GHz,-180,1deg,-0.351337919786359
272.5GHz,-180,2deg,-0.963437259537104
272.5GHz,-180,3deg,-1.73335703190967
272.5GHz,-180,4deg,-2.63041905480506
272.5GHz,-180,5deg,-3.64517576416373
272.5GHz,-180,6deg,-4.78427620872542
272.5GHz,-180,7deg,-6.06070749923786
272.5GHz,-180,8deg,-7.49073351736443
272.5GHz,-180,9deg,-9.10108322184545
272.5GHz,-180,10deg,-10.9438763603736
272.5GHz,-180,11deg,-13.1096567341334
272.5GHz,-180,12deg,-15.6406421800865
272.5GHz,-180,13deg,-17.7729976643373
272.5GHz,-180,14deg,-16.9809016978344
272.5GHz,-180,15deg,-13.9671279817846
272.5GHz,-180,16deg,-11.1756550795162
272.5GHz,-180,17deg,-9.10894641870349
272.5GHz,-180,18deg,-7.68172915693813
272.5GHz,-180,19deg,-6.74711676357706
272.5GHz,-180,20deg,-6.16987284972929
272.5GHz,-180,21deg,-5.84215376734112
272.5GHz,-180,22deg,-5.69576219223904
272.5GHz,-180,23deg,-5.70436429344023
272.5GHz,-180,24deg,-5.86888383143936
272.5GHz,-180,25deg,-6.1945759314461
272.5GHz,-180,26deg,-6.67343427513369
272.5GHz,-180,27deg,-7.27687499419181
272.5GHz,-180,28deg,-7.95534302651901
272.5GHz,-180,29deg,-8.64362287310376
272.5GHz,-180,30deg,-9.28127298759773
272.5GHz,-180,31deg,-9.85576158955119
272.5GHz,-180,32deg,-10.4415523679181
272.5GHz,-180,33deg,-11.1906359781747
272.5GHz,-180,34deg,-12.2831233836978
272.5GHz,-180,35deg,-13.8883009297606
272.5GHz,-180,36deg,-16.1584447136834
272.5GHz,-180,37deg,-19.2483752967674
272.5GHz,-180,38deg,-23.3380840349661
272.5GHz,-180,39deg,-28.0023129102592
272.5GHz,-180,40deg,-27.6187336828066
272.5GHz,-180,41deg,-22.8526229245761
272.5GHz,-180,42deg,-18.8365806447143
272.5GHz,-180,43deg,-15.7794356291498
272.5GHz,-180,44deg,-13.4538371896031
272.5GHz,-180,45deg,-11.6985356101745
272.5GHz,-180,46deg,-10.4084088255111
272.5GHz,-180,47deg,-9.52324279347692
272.5GHz,-180,48deg,-9.0213186834855
272.5GHz,-180,49deg,-8.9134246335907
272.5GHz,-180,50deg,-9.23808686080868
272.5GHz,-180,51deg,-10.0590086936593
272.5GHz,-180,52deg,-11.4560113498271
272.5GHz,-180,53deg,-13.4469749027009
272.5GHz,-180,54deg,-15.5335337540554
272.5GHz,-180,55deg,-15.8249855953566
272.5GHz,-180,56deg,-13.7508886025549
272.5GHz,-180,57deg,-11.3381266614362
272.5GHz,-180,58deg,-9.45343546313512
272.5GHz,-180,59deg,-8.150950253153
272.5GHz,-180,60deg,-7.35113636089493
272.5GHz,-180,61deg,-6.97912578398172
272.5GHz,-180,62deg,-6.97836642301704
272.5GHz,-180,63deg,-7.30508165475904
272.5GHz,-180,64deg,-7.91997796985958
272.5GHz,-180,65deg,-8.77771364766939
272.5GHz,-180,66deg,-9.81169807318922
272.5GHz,-180,67deg,-10.9137620454057
272.5GHz,-180,68deg,-11.9207547319682
272.5GHz,-180,69deg,-12.6451121195801
272.5GHz,-180,70deg,-12.9740652012169
272.5GHz,-180,71deg,-12.9519245932048
272.5GHz,-180,72deg,-12.7323130883374
272.5GHz,-180,73deg,-12.4684027976972
272.5GHz,-180,74deg,-12.2592668189486
272.5GHz,-180,75deg,-12.1534573311911
272.5GHz,-180,76deg,-12.1679291320329
272.5GHz,-180,77deg,-12.30276899037
272.5GHz,-180,78deg,-12.5495122558495
272.5GHz,-180,79deg,-12.8952111508412
272.5GHz,-180,80deg,-13.3242509857091
272.5GHz,-180,81deg,-13.8191406289143
272.5GHz,-180,82deg,-14.3609787342785
272.5GHz,-180,83deg,-14.9300106430263
272.5GHz,-180,84deg,-15.5065132070905
272.5GHz,-180,85deg,-16.0720742080701
272.5GHz,-180,86deg,-16.611128427684
272.5GHz,-180,87deg,-17.1124141887964
272.5GHz,-180,88deg,-17.5699295424391
272.5GHz,-180,89deg,-17.9830856930398
272.5GHz,-180,90deg,-18.3560426744486
272.5GHz,-180,91deg,-18.6965042713061
272.5GHz,-180,92deg,-19.0143788824235
272.5GHz,-180,93deg,-19.320643059858
272.5GHz,-180,94deg,-19.6265665846534
272.5GHz,-180,95deg,-19.9432897798044
272.5GHz,-180,96deg,-20.2816447079486
272.5GHz,-180,97deg,-20.6520737459336
272.5GHz,-180,98deg,-21.0644788028727
272.5GHz,-180,99deg,-21.5277838735194
272.5GHz,-180,100deg,-22.0488707269398
272.5GHz,-180,101deg,-22.6303251957873
272.5GHz,-180,102deg,-23.2661483792818
272.5GHz,-180,103deg,-23.9345550170771
272.5GHz,-180,104deg,-24.5883319593197
272.5GHz,-180,105deg,-25.1483943696192
272.5GHz,-180,106deg,-25.5155899509836
272.5GHz,-180,107deg,-25.6151967774004
272.5GHz,-180,108deg,-25.4527748441517
272.5GHz,-180,109deg,-25.1238493046604
272.5GHz,-180,110deg,-24.7653410822317
272.5GHz,-180,111deg,-24.5023103941989
272.5GHz,-180,112deg,-24.4252654107802
272.5GHz,-180,113deg,-24.5879455961415
272.5GHz,-180,114deg,-25.0038106897726
272.5GHz,-180,115deg,-25.624376401891
272.5GHz,-180,116deg,-26.2921752937282
272.5GHz,-180,117deg,-26.7125367555506
272.5GHz,-180,118deg,-26.5933338009744
272.5GHz,-180,119deg,-25.9324548464648
272.5GHz,-180,120deg,-25.0060977893319
272.5GHz,-180,121deg,-24.0750302693997
272.5GHz,-180,122deg,-23.2546351313665
272.5GHz,-180,123deg,-22.5585090582115
272.5GHz,-180,124deg,-21.9716175803442
272.5GHz,-180,125deg,-21.5027506079656
272.5GHz,-180,126deg,-21.2037946475117
272.5GHz,-180,127deg,-21.1576640738007
272.5GHz,-180,128deg,-21.4516213777759
272.5GHz,-180,129deg,-22.1468858923887
272.5GHz,-180,130deg,-23.2296242350066
272.5GHz,-180,131deg,-24.5083388644146
272.5GHz,-180,132deg,-25.5184135403237
272.5GHz,-180,133deg,-25.836520578134
272.5GHz,-180,134deg,-25.6968981973167
272.5GHz,-180,135deg,-25.7066023345441
