Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,-0.220007458370109
272.5GHz,-180,1deg,-0.00279816801537724
272.5GHz,-180,2deg,0.237714617230265
272.5GHz,-180,3deg,0.432090931180288
272.5GHz,-180,4deg,0.53591644119326
272.5GHz,-180,5deg,0.528316069464706
272.5GHz,-180,6deg,0.412370278212827
272.5GHz,-180,7deg,0.214984326525809
272.5GHz,-180,8deg,-0.0218702555924047
272.5GHz,-180,9deg,-0.259247509544901
272.5GHz,-180,10deg,-0.479343198440491
272.5GHz,-180,11deg,-0.694256427763686
272.5GHz,-180,12deg,-0.944631354593872
272.5GHz,-180,13deg,-1.29047997608144
272.5GHz,-180,14deg,-1.79405984824109
272.5GHz,-180,15deg,-2.49742852576444
272.5GHz,-180,16deg,-3.40287888204747
272.5GHz,-180,17deg,-4.46768542092502
272.5GHz,-180,18deg,-5.62523774828867
272.5GHz,-180,19deg,-6.83055017300243
272.5GHz,-180,20deg,-8.09486023086907
272.5GHz,-180,21deg,-9.47290497730694
272.5GHz,-180,22deg,-11.0180809200549
272.5GHz,-180,23deg,-12.7243953648489
272.5GHz,-180,24deg,-14.387644575934
272.5GHz,-180,25deg,-15.3956085299141
272.5GHz,-180,26deg,-15.2059945217499
272.5GHz,-180,27deg,-14.348288270981
272.5GHz,-180,28deg,-13.6797070901146
272.5GHz,-180,29deg,-13.5718656288129
272.5GHz,-180,30deg,-14.0094958887139
272.5GHz,-180,31deg,-14.7275649942446
272.5GHz,-180,32deg,-15.3554573231475
272.5GHz,-180,33deg,-15.7593338413868
272.5GHz,-180,34deg,-16.1695665589946
272.5GHz,-180,35deg,-16.8340139790006
272.5GHz,-180,36deg,-17.770305479176
272.5GHz,-180,37deg,-18.8581964747812
272.5GHz,-180,38deg,-20.0693079078166
272.5GHz,-180,39deg,-21.2527493055582
272.5GHz,-180,40deg,-21.1443605638505
272.5GHz,-180,41deg,-18.8739283278126
272.5GHz,-180,42deg,-16.2121882176627
272.5GHz,-180,43deg,-14.2982336717588
272.5GHz,-180,44deg,-13.3013207767617
272.5GHz,-180,45deg,-13.1486356864616
272.5GHz,-180,46deg,-13.671638966322
272.5GHz,-180,47deg,-14.5006987338413
272.5GHz,-180,48deg,-14.9753725463219
272.5GHz,-180,49deg,-14.6419585717608
272.5GHz,-180,50deg,-13.8438701323501
272.5GHz,-180,51deg,-13.1180969547736
272.5GHz,-180,52deg,-12.6599688398871
272.5GHz,-180,53deg,-12.3956774592287
272.5GHz,-180,54deg,-12.1498308345501
272.5GHz,-180,55deg,-11.7958983568063
272.5GHz,-180,56deg,-11.3485661138243
272.5GHz,-180,57deg,-10.9243019011016
272.5GHz,-180,58deg,-10.6395654940342
272.5GHz,-180,59deg,-10.5551503267507
272.5GHz,-180,60deg,-10.6704534106808
272.5GHz,-180,61deg,-10.9304963775684
272.5GHz,-180,62deg,-11.23100572501
272.5GHz,-180,63deg,-11.4325466325214
272.5GHz,-180,64deg,-11.4045432970707
272.5GHz,-180,65deg,-11.0907677774356
272.5GHz,-180,66deg,-10.5370243538716
272.5GHz,-180,67deg,-9.84891015745932
272.5GHz,-180,68deg,-9.13053069406004
272.5GHz,-180,69deg,-8.45468234445656
272.5GHz,-180,70deg,-7.86249635025582
272.5GHz,-180,71deg,-7.37297357690465
272.5GHz,-180,72deg,-6.99175594053937
272.5GHz,-180,73deg,-6.71683728413646
272.5GHz,-180,74deg,-6.54183135007401
272.5GHz,-180,75deg,-6.45775760411685
272.5GHz,-180,76deg,-6.45402744908916
272.5GHz,-180,77deg,-6.51903564314109
272.5GHz,-180,78deg,-6.64058540490941
272.5GHz,-180,79deg,-6.80627509727481
272.5GHz,-180,80deg,-7.00391320785324
272.5GHz,-180,81deg,-7.22198248814356
272.5GHz,-180,82deg,-7.45013300701661
272.5GHz,-180,83deg,-7.67964853754852
272.5GHz,-180,84deg,-7.90381009939487
272.5GHz,-180,85deg,-8.11808477059828
272.5GHz,-180,86deg,-8.32009983732666
272.5GHz,-180,87deg,-8.50941223088816
272.5GHz,-180,88deg,-8.68713187554597
272.5GHz,-180,89deg,-8.8554866241824
272.5GHz,-180,90deg,-9.0174178148761
272.5GHz,-180,91deg,-9.17627358874947
272.5GHz,-180,92deg,-9.33563354937086
272.5GHz,-180,93deg,-9.49926434028048
272.5GHz,-180,94deg,-9.67117773835887
272.5GHz,-180,95deg,-9.8557424704694
272.5GHz,-180,96deg,-10.0577869134824
272.5GHz,-180,97deg,-10.2826200177267
272.5GHz,-180,98deg,-10.5358899588554
272.5GHz,-180,99deg,-10.8231919436189
272.5GHz,-180,100deg,-11.1493274389239
272.5GHz,-180,101deg,-11.5171129100432
272.5GHz,-180,102deg,-11.9256631715543
272.5GHz,-180,103deg,-12.3682023300944
272.5GHz,-180,104deg,-12.8298168355304
272.5GHz,-180,105deg,-13.2863009072617
272.5GHz,-180,106deg,-13.7061993677522
272.5GHz,-180,107deg,-14.0582712052541
272.5GHz,-180,108deg,-14.3239926642893
272.5GHz,-180,109deg,-14.5094683312292
272.5GHz,-180,110deg,-14.6485818769624
272.5GHz,-180,111deg,-14.7946789148683
272.5GHz,-180,112deg,-15.0064813521936
272.5GHz,-180,113deg,-15.3356613722763
272.5GHz,-180,114deg,-15.8185581037646
272.5GHz,-180,115deg,-16.4696445345653
272.5GHz,-180,116deg,-17.2729550492489
272.5GHz,-180,117deg,-18.170200810204
272.5GHz,-180,118deg,-19.0532325177408
272.5GHz,-180,119deg,-19.7839157477747
272.5GHz,-180,120deg,-20.2598765946545
272.5GHz,-180,121deg,-20.4824096022924
272.5GHz,-180,122deg,-20.5462854878816
272.5GHz,-180,123deg,-20.5683670886319
272.5GHz,-180,124deg,-20.6408412450229
272.5GHz,-180,125deg,-20.8332335026216
272.5GHz,-180,126deg,-21.2127015692711
272.5GHz,-180,127deg,-21.8532716925285
272.5GHz,-180,128deg,-22.8158729432022
272.5GHz,-180,129deg,-24.0684047069451
272.5GHz,-180,130deg,-25.290964403209
272.5GHz,-180,131deg,-25.7754712860652
272.5GHz,-180,132deg,-25.2340887761775
272.5GHz,-180,133deg,-24.4001717699165
272.5GHz,-180,134deg,-24.0484798333551
272.5GHz,-180,135deg,-24.5849769810571
272.5GHz,-180,136deg,-26.2399968782231
272.5GHz,-180,137deg,-28.8533348705622
272.5GHz,-180,138deg,-30.0083105681204
272.5GHz,-180,139deg,-27.819244132917
272.5GHz,-180,140deg,-25.6718732262063
272.5GHz,-180,141deg,-24.7237800125644
272.5GHz,-180,142deg,-24.7575518214459
272.5GHz,-180,143deg,-25.1418371330631
272.5GHz,-180,144deg,-25.1267612075205
272.5GHz,-180,145deg,-24.8163020994937
272.5GHz,-180,146deg,-25.1076495985281
272.5GHz,-180,147deg,-26.8280022839209
272.5GHz,-180,148deg,-30.5900131013492
272.5GHz,-180,149deg,-33.0731060965512
272.5GHz,-180,150deg,-29.3704655579156
272.5GHz,-180,151deg,-27.1239391427883
272.5GHz,-180,152deg,-27.2473336619635
272.5GHz,-180,153deg,-29.0852613105646
272.5GHz,-180,154deg,-29.5339531750879
272.5GHz,-180,155deg,-27.0460703622534
272.5GHz,-180,156deg,-25.4028303035179
272.5GHz,-180,157deg,-25.6737813223546
272.5GHz,-180,158deg,-27.7916067338417
272.5GHz,-180,159deg,-29.8538145862575
272.5GHz,-180,160deg,-28.2997948434293
272.5GHz,-180,161deg,-26.3376530887527
272.5GHz,-180,162deg,-25.4678084257424
272.5GHz,-180,163deg,-24.5893120568604
272.5GHz,-180,164deg,-22.9383708434342
272.5GHz,-180,165deg,-21.3577353097025
272.5GHz,-180,166deg,-20.5241385880243
272.5GHz,-180,167deg,-20.2752385517767
272.5GHz,-180,168deg,-19.9455867770518
272.5GHz,-180,169deg,-19.2158515977139
272.5GHz,-180,170deg,-18.6072617200717
272.5GHz,-180,171deg,-18.678721265243
272.5GHz,-180,172deg,-19.551272968932
272.5GHz,-180,173deg,-20.8989372361618
272.5GHz,-180,174deg,-22.1395307907581
272.5GHz,-180,175deg,-23.105081255776
272.5GHz,-180,176deg,-23.8133592860914
272.5GHz,-180,177deg,-23.3399874885418
272.5GHz,-180,178deg,-21.643890743875
272.5GHz,-180,179deg,-20.2569112514703
272.5GHz,-180,180deg,-19.9429092936552
272.5GHz,-179,0deg,-0.220007458370109
272.5GHz,-179,1deg,-0.0162183868165942
272.5GHz,-179,2deg,0.2047918713114
272.5GHz,-179,3deg,0.371125634331986
272.5GHz,-179,4deg,0.439951594787629
