Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.92128402710989
272.5GHz,-180,1deg,3.6445444536737
272.5GHz,-180,2deg,3.12133836692913
272.5GHz,-180,3deg,2.46112271463234
272.5GHz,-180,4deg,1.7892710727728
272.5GHz,-180,5deg,1.18956780377859
272.5GHz,-180,6deg,0.64644088640695
272.5GHz,-180,7deg,0.0539235535680139
272.5GHz,-180,8deg,-0.712274861270562
272.5GHz,-180,9deg,-1.72747550159261
272.5GHz,-180,10deg,-2.98898882018816
272.5GHz,-180,11deg,-4.42337910815596
272.5GHz,-180,12deg,-5.92966941254248
272.5GHz,-180,13deg,-7.42976828376069
272.5GHz,-180,14deg,-8.84896813638287
272.5GHz,-180,15deg,-10.0334193814822
272.5GHz,-180,16deg,-10.7982420798021
272.5GHz,-180,17deg,-11.1579685987471
272.5GHz,-180,18deg,-11.338182519733
272.5GHz,-180,19deg,-11.5084654448507
272.5GHz,-180,20deg,-11.651093261521
272.5GHz,-180,21deg,-11.6451531556524
272.5GHz,-180,22deg,-11.431483692784
272.5GHz,-180,23deg,-11.1091111959744
272.5GHz,-180,24deg,-10.8855283064375
272.5GHz,-180,25deg,-10.9706197625848
272.5GHz,-180,26deg,-11.5076074330014
272.5GHz,-180,27deg,-12.5130820469793
272.5GHz,-180,28deg,-13.7329737026954
272.5GHz,-180,29deg,-14.4936635155785
272.5GHz,-180,30deg,-14.29018064443
272.5GHz,-180,31deg,-13.6446608332968
272.5GHz,-180,32deg,-13.355448562649
272.5GHz,-180,33deg,-13.8798004842421
272.5GHz,-180,34deg,-15.5296294940041
272.5GHz,-180,35deg,-18.6790380051213
272.5GHz,-180,36deg,-22.6781895001913
272.5GHz,-180,37deg,-21.1223914800417
272.5GHz,-180,38deg,-17.3217389098726
272.5GHz,-180,39deg,-15.0342238589965
272.5GHz,-180,40deg,-13.9728691509179
272.5GHz,-180,41deg,-13.7038292450723
272.5GHz,-180,42deg,-13.7709749617069
272.5GHz,-180,43deg,-13.6337421413313
272.5GHz,-180,44deg,-12.945372407084
272.5GHz,-180,45deg,-11.8533186847929
272.5GHz,-180,46deg,-10.7170239504205
272.5GHz,-180,47deg,-9.76930104037969
272.5GHz,-180,48deg,-9.10195580593126
272.5GHz,-180,49deg,-8.74572450327708
272.5GHz,-180,50deg,-8.71854027283299
272.5GHz,-180,51deg,-9.04352074673969
272.5GHz,-180,52deg,-9.75337287325226
272.5GHz,-180,53deg,-10.8882777908451
272.5GHz,-180,54deg,-12.4804444214032
272.5GHz,-180,55deg,-14.4854932864402
272.5GHz,-180,56deg,-16.5454320396393
272.5GHz,-180,57deg,-17.6769994539083
272.5GHz,-180,58deg,-17.2537581370301
272.5GHz,-180,59deg,-16.1676385075962
272.5GHz,-180,60deg,-15.3095381638079
272.5GHz,-180,61deg,-14.9746983732451
272.5GHz,-180,62deg,-15.2247812089689
272.5GHz,-180,63deg,-16.0781041241386
272.5GHz,-180,64deg,-17.537026307951
272.5GHz,-180,65deg,-19.4556794206328
272.5GHz,-180,66deg,-21.0103080339166
272.5GHz,-180,67deg,-20.6094863924032
272.5GHz,-180,68deg,-18.5806174710598
272.5GHz,-180,69deg,-16.4310736703081
272.5GHz,-180,70deg,-14.6822307086938
272.5GHz,-180,71deg,-13.3548580936164
272.5GHz,-180,72deg,-12.3764953760869
272.5GHz,-180,73deg,-11.6741617981703
272.5GHz,-180,74deg,-11.1873711243208
272.5GHz,-180,75deg,-10.8666095903828
272.5GHz,-180,76deg,-10.6703408146621
272.5GHz,-180,77deg,-10.5628951111449
272.5GHz,-180,78deg,-10.5134977787142
272.5GHz,-180,79deg,-10.4962487376733
272.5GHz,-180,80deg,-10.4906905630154
272.5GHz,-180,81deg,-10.4824758404975
272.5GHz,-180,82deg,-10.463632214216
272.5GHz,-180,83deg,-10.4321009328677
272.5GHz,-180,84deg,-10.3905445279266
272.5GHz,-180,85deg,-10.3447137527035
272.5GHz,-180,86deg,-10.3017801836774
272.5GHz,-180,87deg,-10.2689603091798
272.5GHz,-180,88deg,-10.2525792792023
272.5GHz,-180,89deg,-10.2575622493208
272.5GHz,-180,90deg,-10.2872543387005
272.5GHz,-180,91deg,-10.3434530015117
272.5GHz,-180,92deg,-10.4265599951402
272.5GHz,-180,93deg,-10.5357970019682
272.5GHz,-180,94deg,-10.669463288256
272.5GHz,-180,95deg,-10.8252384199175
272.5GHz,-180,96deg,-11.0005449014054
272.5GHz,-180,97deg,-11.1929825091157
272.5GHz,-180,98deg,-11.4008266920736
272.5GHz,-180,99deg,-11.6235494502473
272.5GHz,-180,100deg,-11.8622803398129
272.5GHz,-180,101deg,-12.1200918102818
272.5GHz,-180,102deg,-12.4019824165289
272.5GHz,-180,103deg,-12.7144514926948
272.5GHz,-180,104deg,-13.0646045865815
272.5GHz,-180,105deg,-13.4587891208678
272.5GHz,-180,106deg,-13.9008372294751
272.5GHz,-180,107deg,-14.3901266126555
272.5GHz,-180,108deg,-14.919933804834
272.5GHz,-180,109deg,-15.4769796407395
272.5GHz,-180,110deg,-16.0434397259036
272.5GHz,-180,111deg,-16.6023186460525
272.5GHz,-180,112deg,-17.1451132339731
272.5GHz,-180,113deg,-17.6775957330905
272.5GHz,-180,114deg,-18.2181515098479
272.5GHz,-180,115deg,-18.7857047340714
272.5GHz,-180,116deg,-19.3789650605557
272.5GHz,-180,117deg,-19.9536417420561
272.5GHz,-180,118deg,-20.4143467823779
272.5GHz,-180,119deg,-20.6512256315222
272.5GHz,-180,120deg,-20.6247996744746
272.5GHz,-180,121deg,-20.418271542188
272.5GHz,-180,122deg,-20.1864098467084
272.5GHz,-180,123deg,-20.0642895885518
272.5GHz,-180,124deg,-20.1156241292796
272.5GHz,-180,125deg,-20.3192581487126
272.5GHz,-180,126deg,-20.5775968101068
272.5GHz,-180,127deg,-20.7678748750791
272.5GHz,-180,128deg,-20.8478552238352
272.5GHz,-180,129deg,-20.9280172807651
272.5GHz,-180,130deg,-21.2192056214103
272.5GHz,-180,131deg,-21.9229843377251
272.5GHz,-180,132deg,-23.1307335515051
272.5GHz,-180,133deg,-24.6229252441871
272.5GHz,-180,134deg,-25.5487972550742
272.5GHz,-180,135deg,-25.1910900649608
272.5GHz,-180,136deg,-24.3651149415026
272.5GHz,-180,137deg,-24.1252955925191
272.5GHz,-180,138deg,-24.9659484013419
272.5GHz,-180,139deg,-27.1329859540021
272.5GHz,-180,140deg,-30.2688064254693
272.5GHz,-180,141deg,-31.0992471832927
272.5GHz,-180,142deg,-29.0931326855096
272.5GHz,-180,143deg,-28.0518421013248
272.5GHz,-180,144deg,-28.8428260985194
272.5GHz,-180,145deg,-31.3910707877147
272.5GHz,-180,146deg,-33.1584929869778
272.5GHz,-180,147deg,-30.7626589047703
272.5GHz,-180,148deg,-28.4674003205258
272.5GHz,-180,149deg,-27.4198050500076
272.5GHz,-180,150deg,-26.7114510359726
272.5GHz,-180,151deg,-25.4784028949576
272.5GHz,-180,152deg,-24.1466175838114
272.5GHz,-180,153deg,-23.6020729977212
272.5GHz,-180,154deg,-24.3556246546057
272.5GHz,-180,155deg,-26.6908035112856
272.5GHz,-180,156deg,-30.1593581249774
272.5GHz,-180,157deg,-31.1826697726621
272.5GHz,-180,158deg,-30.2624638388708
272.5GHz,-180,159deg,-31.7336253924186
272.5GHz,-180,160deg,-36.4756730973947
272.5GHz,-180,161deg,-31.4060728765368
272.5GHz,-180,162deg,-26.1019324226555
272.5GHz,-180,163deg,-23.8565664194253
272.5GHz,-180,164deg,-23.7544726390817
272.5GHz,-180,165deg,-25.4960956054071
272.5GHz,-180,166deg,-28.7613074850537
272.5GHz,-180,167deg,-31.7590563102952
272.5GHz,-180,168deg,-32.3164431631223
272.5GHz,-180,169deg,-31.0655034983518
272.5GHz,-180,170deg,-27.8215680959908
272.5GHz,-180,171deg,-24.8139975957208
272.5GHz,-180,172deg,-23.3180473835219
272.5GHz,-180,173deg,-23.1862880212762
272.5GHz,-180,174deg,-23.0645706393806
272.5GHz,-180,175deg,-21.1581403573406
272.5GHz,-180,176deg,-18.6352799407027
272.5GHz,-180,177deg,-16.9210117920526
272.5GHz,-180,178deg,-16.233068948514
272.5GHz,-180,179deg,-16.3965371073053
272.5GHz,-180,180deg,-17.1031948000974
272.5GHz,-179,0deg,3.92128402710989
272.5GHz,-179,1deg,3.62069605020525
272.5GHz,-179,2deg,3.07600384050065
272.5GHz,-179,3deg,2.39664339919575
272.5GHz,-179,4deg,1.70673933148839
272.5GHz,-179,5deg,1.08808604501253
272.5GHz,-179,6deg,0.524470862364328
272.5GHz,-179,7deg,-0.0878612616346078
272.5GHz,-179,8deg,-0.868758310325048
272.5GHz,-179,9deg,-1.88782934017837
272.5GHz,-179,10deg,-3.13555449578068
272.5GHz,-179,11deg,-4.53103427044476
272.5GHz,-179,12deg,-5.96722788091916
