Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.35577645587674
272.5GHz,-180,1deg,3.97986343461145
272.5GHz,-180,2deg,3.38882386432208
272.5GHz,-180,3deg,2.61264667412651
272.5GHz,-180,4deg,1.65428068442126
272.5GHz,-180,5deg,0.481754784599095
272.5GHz,-180,6deg,-0.971312512378706
272.5GHz,-180,7deg,-2.78820848956342
272.5GHz,-180,8deg,-5.012425184001
272.5GHz,-180,9deg,-7.48705235659188
272.5GHz,-180,10deg,-9.55383429211013
272.5GHz,-180,11deg,-10.3104669884322
272.5GHz,-180,12deg,-9.89764559011103
272.5GHz,-180,13deg,-9.07980740309181
272.5GHz,-180,14deg,-8.26694297261528
272.5GHz,-180,15deg,-7.68380288547279
272.5GHz,-180,16deg,-7.54020888627562
272.5GHz,-180,17deg,-8.00855336289694
272.5GHz,-180,18deg,-9.19409873502607
272.5GHz,-180,19deg,-11.0774978992249
272.5GHz,-180,20deg,-13.2357156064677
272.5GHz,-180,21deg,-14.4113254923634
272.5GHz,-180,22deg,-13.9127585142472
272.5GHz,-180,23deg,-12.8989716969784
272.5GHz,-180,24deg,-12.1765997859751
272.5GHz,-180,25deg,-11.7445427261954
272.5GHz,-180,26deg,-11.3003060846088
272.5GHz,-180,27deg,-10.6310072090796
272.5GHz,-180,28deg,-9.86322098994292
272.5GHz,-180,29deg,-9.32326690622084
272.5GHz,-180,30deg,-9.29366007006392
272.5GHz,-180,31deg,-9.96773677756403
272.5GHz,-180,32deg,-11.5123464377729
272.5GHz,-180,33deg,-14.1382307332108
272.5GHz,-180,34deg,-18.1155726938997
272.5GHz,-180,35deg,-23.0933768869489
272.5GHz,-180,36deg,-25.2534832791572
272.5GHz,-180,37deg,-25.2025831958132
272.5GHz,-180,38deg,-27.4327709169149
272.5GHz,-180,39deg,-27.4181847606952
272.5GHz,-180,40deg,-20.8307164477541
272.5GHz,-180,41deg,-16.2032823159619
272.5GHz,-180,42deg,-13.3429791175961
272.5GHz,-180,43deg,-11.6372884407206
272.5GHz,-180,44deg,-10.7197264913414
272.5GHz,-180,45deg,-10.2818667265337
272.5GHz,-180,46deg,-9.97253720617933
272.5GHz,-180,47deg,-9.45186087052306
272.5GHz,-180,48deg,-8.61221539768019
272.5GHz,-180,49deg,-7.643966647251
272.5GHz,-180,50deg,-6.81399494418727
272.5GHz,-180,51deg,-6.30033609895533
272.5GHz,-180,52deg,-6.19006975137616
272.5GHz,-180,53deg,-6.52330104731416
272.5GHz,-180,54deg,-7.32418046326442
272.5GHz,-180,55deg,-8.61375501773529
272.5GHz,-180,56deg,-10.402131821179
272.5GHz,-180,57deg,-12.6300551553514
272.5GHz,-180,58deg,-14.9709955684283
272.5GHz,-180,59deg,-16.5650091399052
272.5GHz,-180,60deg,-16.7612353468454
272.5GHz,-180,61deg,-16.2470281934435
272.5GHz,-180,62deg,-15.8909431345837
272.5GHz,-180,63deg,-16.0245069506564
272.5GHz,-180,64deg,-16.6879751804214
272.5GHz,-180,65deg,-17.7316648505912
272.5GHz,-180,66deg,-18.6410136681094
272.5GHz,-180,67deg,-18.5159169410693
272.5GHz,-180,68deg,-17.1444733115588
272.5GHz,-180,69deg,-15.3236048290247
272.5GHz,-180,70deg,-13.6551404394109
272.5GHz,-180,71deg,-12.3141737351085
272.5GHz,-180,72deg,-11.3031403886284
