Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.14306435610016
272.5GHz,-180,1deg,3.23839637536499
272.5GHz,-180,2deg,3.23336004486817
272.5GHz,-180,3deg,3.10240964469332
272.5GHz,-180,4deg,2.83975625895275
272.5GHz,-180,5deg,2.46074220719782
272.5GHz,-180,6deg,1.99081875398575
272.5GHz,-180,7deg,1.44573492156023
272.5GHz,-180,8deg,0.814468780310532
272.5GHz,-180,9deg,0.0552818746103698
272.5GHz,-180,10deg,-0.897917229669299
272.5GHz,-180,11deg,-2.13077985080814
272.5GHz,-180,12deg,-3.75259702536326
272.5GHz,-180,13deg,-5.91007797595191
272.5GHz,-180,14deg,-8.8138067777382
272.5GHz,-180,15deg,-12.773275009023
272.5GHz,-180,16deg,-17.9282177985325
272.5GHz,-180,17deg,-20.8326730681609
272.5GHz,-180,18deg,-18.4876565218652
272.5GHz,-180,19deg,-16.4565929038197
272.5GHz,-180,20deg,-15.5366038744118
272.5GHz,-180,21deg,-15.4342800540015
272.5GHz,-180,22deg,-15.987902065914
272.5GHz,-180,23deg,-17.1396165475366
272.5GHz,-180,24deg,-18.850562780915
272.5GHz,-180,25deg,-21.0326299385761
272.5GHz,-180,26deg,-23.4277405502416
272.5GHz,-180,27deg,-25.0854285745669
272.5GHz,-180,28deg,-24.3014681210966
272.5GHz,-180,29deg,-21.8219944375666
272.5GHz,-180,30deg,-19.5070852245696
272.5GHz,-180,31deg,-17.9617187544127
272.5GHz,-180,32deg,-17.2650382506265
272.5GHz,-180,33deg,-17.4102994463952
272.5GHz,-180,34deg,-18.4009797648509
272.5GHz,-180,35deg,-20.2662595239103
272.5GHz,-180,36deg,-23.0566483716012
272.5GHz,-180,37deg,-26.8608848846835
272.5GHz,-180,38deg,-32.1487278307627
272.5GHz,-180,39deg,-42.9133173721061
272.5GHz,-180,40deg,-36.4600686864435
272.5GHz,-180,41deg,-28.1201846630748
272.5GHz,-180,42deg,-23.4355854261895
272.5GHz,-180,43deg,-20.2931355312995
272.5GHz,-180,44deg,-18.0651844371364
272.5GHz,-180,45deg,-16.4371792761334
272.5GHz,-180,46deg,-15.2129324652768
272.5GHz,-180,47deg,-14.2666204351729
272.5GHz,-180,48deg,-13.5259132476712
272.5GHz,-180,49deg,-12.9579935116357
272.5GHz,-180,50deg,-12.5544658405435
