Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.73666407921732
272.5GHz,-180,1deg,3.37366930404365
272.5GHz,-180,2deg,2.78310627506094
272.5GHz,-180,3deg,1.98949853972845
272.5GHz,-180,4deg,0.993454361724269
272.5GHz,-180,5deg,-0.239607925927583
272.5GHz,-180,6deg,-1.78365935660448
272.5GHz,-180,7deg,-3.75101071823059
272.5GHz,-180,8deg,-6.29002629615247
272.5GHz,-180,9deg,-9.57818134264947
272.5GHz,-180,10deg,-13.7629230994987
272.5GHz,-180,11deg,-18.4830827857512
272.5GHz,-180,12deg,-20.6674433951626
272.5GHz,-180,13deg,-17.9896934959894
272.5GHz,-180,14deg,-14.2779752237679
272.5GHz,-180,15deg,-11.1770868831329
272.5GHz,-180,16deg,-8.9305804757348
272.5GHz,-180,17deg,-7.49446565219979
272.5GHz,-180,18deg,-6.75861819002696
272.5GHz,-180,19deg,-6.59846013013909
272.5GHz,-180,20deg,-6.8828304399083
272.5GHz,-180,21deg,-7.47633670209016
272.5GHz,-180,22deg,-8.25747913351638
272.5GHz,-180,23deg,-9.1624548981476
272.5GHz,-180,24deg,-10.2302013178449
272.5GHz,-180,25deg,-11.593355629861
272.5GHz,-180,26deg,-13.3768462387422
272.5GHz,-180,27deg,-15.4369277908971
272.5GHz,-180,28deg,-16.920271687016
272.5GHz,-180,29deg,-16.9713846341527
272.5GHz,-180,30deg,-16.4222532960592
272.5GHz,-180,31deg,-16.3023914695334
272.5GHz,-180,32deg,-16.7457295077133
272.5GHz,-180,33deg,-17.159296326911
272.5GHz,-180,34deg,-16.7525119239733
272.5GHz,-180,35deg,-15.7121272678767
272.5GHz,-180,36deg,-14.8336689493681
272.5GHz,-180,37deg,-14.5688125815429
272.5GHz,-180,38deg,-15.0878303759691
272.5GHz,-180,39deg,-16.5027710638407
272.5GHz,-180,40deg,-18.7794057931751
272.5GHz,-180,41deg,-20.4336837441609
272.5GHz,-180,42deg,-18.5227306420546
272.5GHz,-180,43deg,-15.4334395087226
272.5GHz,-180,44deg,-13.1932995067568
272.5GHz,-180,45deg,-11.9497048804033
272.5GHz,-180,46deg,-11.5931188509414
272.5GHz,-180,47deg,-12.0184595329937
272.5GHz,-180,48deg,-13.0607971897775
272.5GHz,-180,49deg,-14.2756241422343
272.5GHz,-180,50deg,-14.7824413946034
272.5GHz,-180,51deg,-14.1309679189227
272.5GHz,-180,52deg,-12.9943678461486
272.5GHz,-180,53deg,-12.0330386708679
272.5GHz,-180,54deg,-11.4339435787573
272.5GHz,-180,55deg,-11.1518369571864
272.5GHz,-180,56deg,-11.0752560336135
272.5GHz,-180,57deg,-11.1018848400264
272.5GHz,-180,58deg,-11.1813321914621
272.5GHz,-180,59deg,-11.3265351693269
272.5GHz,-180,60deg,-11.5930371193328
272.5GHz,-180,61deg,-12.0493356284415
272.5GHz,-180,62deg,-12.7602163781368
272.5GHz,-180,63deg,-13.7840217378265
272.5GHz,-180,64deg,-15.1683513349399
272.5GHz,-180,65deg,-16.9037531626768
272.5GHz,-180,66deg,-18.7123070268769
272.5GHz,-180,67deg,-19.6049961709248
272.5GHz,-180,68deg,-18.614858966722
272.5GHz,-180,69deg,-16.5687467604584
272.5GHz,-180,70deg,-14.5329220823946
272.5GHz,-180,71deg,-12.8366785478655
272.5GHz,-180,72deg,-11.5001858907645
272.5GHz,-180,73deg,-10.478444537854
272.5GHz,-180,74deg,-9.722484486123
272.5GHz,-180,75deg,-9.19040648662163
272.5GHz,-180,76deg,-8.84753256958328
272.5GHz,-180,77deg,-8.66475818766864
