Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.7737734894264
272.5GHz,-180,1deg,2.79665182217766
272.5GHz,-180,2deg,2.69841343243136
272.5GHz,-180,3deg,2.51206069109652
272.5GHz,-180,4deg,2.25567867658977
272.5GHz,-180,5deg,1.91175633244092
272.5GHz,-180,6deg,1.42413613288148
272.5GHz,-180,7deg,0.713546877562914
272.5GHz,-180,8deg,-0.301255299258717
272.5GHz,-180,9deg,-1.68761991759519
272.5GHz,-180,10deg,-3.48744079128134
272.5GHz,-180,11deg,-5.69744286080128
272.5GHz,-180,12deg,-8.21286849837413
272.5GHz,-180,13deg,-10.6909970506684
272.5GHz,-180,14deg,-12.4471583389933
272.5GHz,-180,15deg,-12.9711162493671
272.5GHz,-180,16deg,-12.6169423131657
272.5GHz,-180,17deg,-11.9995566519482
272.5GHz,-180,18deg,-11.4248555858458
272.5GHz,-180,19deg,-10.9809187631006
272.5GHz,-180,20deg,-10.689443193977
272.5GHz,-180,21deg,-10.5649587403971
272.5GHz,-180,22deg,-10.6242392753899
272.5GHz,-180,23deg,-10.888432923458
272.5GHz,-180,24deg,-11.3986885266711
272.5GHz,-180,25deg,-12.2383605206415
272.5GHz,-180,26deg,-13.5356060709972
272.5GHz,-180,27deg,-15.3987103556221
272.5GHz,-180,28deg,-17.5913984929864
272.5GHz,-180,29deg,-18.6936424541843
272.5GHz,-180,30deg,-17.5135282741766
272.5GHz,-180,31deg,-15.666632836167
272.5GHz,-180,32deg,-14.2876214673127
272.5GHz,-180,33deg,-13.4437700998381
272.5GHz,-180,34deg,-12.904284361911
272.5GHz,-180,35deg,-12.4155992726332
272.5GHz,-180,36deg,-11.8414144689624
272.5GHz,-180,37deg,-11.20525171073
272.5GHz,-180,38deg,-10.610989789146
272.5GHz,-180,39deg,-10.1583458517912
272.5GHz,-180,40deg,-9.92381572276012
272.5GHz,-180,41deg,-9.9725034296174
272.5GHz,-180,42deg,-10.3628972741536
272.5GHz,-180,43deg,-11.1354090718399
272.5GHz,-180,44deg,-12.2814486116155
272.5GHz,-180,45deg,-13.6799328563822
272.5GHz,-180,46deg,-15.0160765220104
272.5GHz,-180,47deg,-15.8672962284268
272.5GHz,-180,48deg,-16.1245196892016
272.5GHz,-180,49deg,-16.1228605062328
272.5GHz,-180,50deg,-16.2037762556073
272.5GHz,-180,51deg,-16.4597823794201
272.5GHz,-180,52deg,-16.7595321395699
272.5GHz,-180,53deg,-16.8562661883802
272.5GHz,-180,54deg,-16.5763907895061
272.5GHz,-180,55deg,-15.9652317565575
272.5GHz,-180,56deg,-15.2049505757377
272.5GHz,-180,57deg,-14.4542608387341
272.5GHz,-180,58deg,-13.7974570543927
272.5GHz,-180,59deg,-13.2681101706575
272.5GHz,-180,60deg,-12.8779235198493
272.5GHz,-180,61deg,-12.6314390579466
272.5GHz,-180,62deg,-12.530097632143
272.5GHz,-180,63deg,-12.5715614984658
272.5GHz,-180,64deg,-12.74778847878
272.5GHz,-180,65deg,-13.0431852456317
272.5GHz,-180,66deg,-13.4331943359348
272.5GHz,-180,67deg,-13.8837067847781
272.5GHz,-180,68deg,-14.3523021724442
272.5GHz,-180,69deg,-14.7928055782067
272.5GHz,-180,70deg,-15.1638674145794
272.5GHz,-180,71deg,-15.4394247368117
272.5GHz,-180,72deg,-15.6157418804093
272.5GHz,-180,73deg,-15.7103985324837
272.5GHz,-180,74deg,-15.7539240718234
272.5GHz,-180,75deg,-15.7793659152118
272.5GHz,-180,76deg,-15.8145826189122
272.5GHz,-180,77deg,-15.8786147032801
272.5GHz,-180,78deg,-15.9810418577189
272.5GHz,-180,79deg,-16.1228007683453
272.5GHz,-180,80deg,-16.2975151183182
272.5GHz,-180,81deg,-16.4930470659773
272.5GHz,-180,82deg,-16.6933739226052
272.5GHz,-180,83deg,-16.8809730988206
272.5GHz,-180,84deg,-17.0396795099013
272.5GHz,-180,85deg,-17.1575624076369
272.5GHz,-180,86deg,-17.2290194616903
272.5GHz,-180,87deg,-17.2553433203976
272.5GHz,-180,88deg,-17.2435703168018
272.5GHz,-180,89deg,-17.2041290166103
272.5GHz,-180,90deg,-17.1481806203904
272.5GHz,-180,91deg,-17.0854194702867
272.5GHz,-180,92deg,-17.022712824465
272.5GHz,-180,93deg,-16.9636195810238
272.5GHz,-180,94deg,-16.9086741674927
272.5GHz,-180,95deg,-16.8563067644342
272.5GHz,-180,96deg,-16.8042801572527
272.5GHz,-180,97deg,-16.7514720257816
272.5GHz,-180,98deg,-16.699711933427
272.5GHz,-180,99deg,-16.6552726218314
272.5GHz,-180,100deg,-16.6296304349
272.5GHz,-180,101deg,-16.6392998328922
272.5GHz,-180,102deg,-16.7048228350438
272.5GHz,-180,103deg,-16.8491742810976
272.5GHz,-180,104deg,-17.0957859712666
272.5GHz,-180,105deg,-17.4660643187689
272.5GHz,-180,106deg,-17.9756973390941
272.5GHz,-180,107deg,-18.6282352799739
272.5GHz,-180,108deg,-19.4036749908767
272.5GHz,-180,109deg,-20.240964290863
272.5GHz,-180,110deg,-21.0226298538114
272.5GHz,-180,111deg,-21.5927311844536
272.5GHz,-180,112deg,-21.842382870337
272.5GHz,-180,113deg,-21.8066562783649
272.5GHz,-180,114deg,-21.6477285138939
272.5GHz,-180,115deg,-21.548461844646
272.5GHz,-180,116deg,-21.642518611779
