Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.0462970733589
272.5GHz,-180,1deg,2.70058678370172
272.5GHz,-180,2deg,2.25158106979257
272.5GHz,-180,3deg,1.82461879626379
272.5GHz,-180,4deg,1.48735724443099
272.5GHz,-180,5deg,1.20514830183616
272.5GHz,-180,6deg,0.869249168789388
272.5GHz,-180,7deg,0.375063678951889
272.5GHz,-180,8deg,-0.316875262452283
272.5GHz,-180,9deg,-1.16821418348596
272.5GHz,-180,10deg,-2.1022982021365
272.5GHz,-180,11deg,-3.07370930783553
272.5GHz,-180,12deg,-4.09137587441248
272.5GHz,-180,13deg,-5.149710789133
272.5GHz,-180,14deg,-6.1623983136585
272.5GHz,-180,15deg,-7.03683731926196
272.5GHz,-180,16deg,-7.82321626285419
272.5GHz,-180,17deg,-8.66444108102629
272.5GHz,-180,18deg,-9.55237484643416
272.5GHz,-180,19deg,-10.2090288093554
272.5GHz,-180,20deg,-10.3848132487639
272.5GHz,-180,21deg,-10.2777616886143
272.5GHz,-180,22deg,-10.3270725287478
272.5GHz,-180,23deg,-10.838952013965
272.5GHz,-180,24deg,-11.9172635914546
272.5GHz,-180,25deg,-13.3415458443394
272.5GHz,-180,26deg,-14.1334734834651
272.5GHz,-180,27deg,-13.298802681151
272.5GHz,-180,28deg,-11.7771412907447
272.5GHz,-180,29deg,-10.7699895572773
272.5GHz,-180,30deg,-10.7129295860397
272.5GHz,-180,31deg,-11.7507296378572
272.5GHz,-180,32deg,-13.8626921428503
272.5GHz,-180,33deg,-15.984779324016
272.5GHz,-180,34deg,-15.305629830593
272.5GHz,-180,35deg,-13.0708154548856
272.5GHz,-180,36deg,-11.6187208575193
272.5GHz,-180,37deg,-11.3886718419302
272.5GHz,-180,38deg,-12.508927140239
272.5GHz,-180,39deg,-15.324863665326
272.5GHz,-180,40deg,-19.6402196311468
272.5GHz,-180,41deg,-17.7747895284664
272.5GHz,-180,42deg,-12.9462215471664
272.5GHz,-180,43deg,-9.89416074149395
272.5GHz,-180,44deg,-8.15640656610688
272.5GHz,-180,45deg,-7.3282411427946
272.5GHz,-180,46deg,-7.16360474989608
272.5GHz,-180,47deg,-7.45700931044182
272.5GHz,-180,48deg,-7.97037679101345
272.5GHz,-180,49deg,-8.42553181998854
272.5GHz,-180,50deg,-8.61740785528949
272.5GHz,-180,51deg,-8.55970264092833
272.5GHz,-180,52deg,-8.44273324744458
272.5GHz,-180,53deg,-8.46696644573104
272.5GHz,-180,54deg,-8.76148138244304
272.5GHz,-180,55deg,-9.39091686555755
272.5GHz,-180,56deg,-10.3738959034567
272.5GHz,-180,57deg,-11.6729040893286
272.5GHz,-180,58deg,-13.136396505598
272.5GHz,-180,59deg,-14.4187082652602
272.5GHz,-180,60deg,-15.0937958057821
272.5GHz,-180,61deg,-15.1086390609775
272.5GHz,-180,62deg,-14.8637356540263
272.5GHz,-180,63deg,-14.7499553522957
272.5GHz,-180,64deg,-14.9318039802142
272.5GHz,-180,65deg,-15.3721165144913
272.5GHz,-180,66deg,-15.8360790921715
272.5GHz,-180,67deg,-15.9175614692352
272.5GHz,-180,68deg,-15.3255690544377
272.5GHz,-180,69deg,-14.2089088908736
272.5GHz,-180,70deg,-12.9393357152753
272.5GHz,-180,71deg,-11.7718058665993
272.5GHz,-180,72deg,-10.8039494384762
272.5GHz,-180,73deg,-10.0486025668855
272.5GHz,-180,74deg,-9.48478639857237
272.5GHz,-180,75deg,-9.08051992449853
272.5GHz,-180,76deg,-8.80177090531855
272.5GHz,-180,77deg,-8.61598821704331
272.5GHz,-180,78deg,-8.49380076604799
272.5GHz,-180,79deg,-8.4102043284695
272.5GHz,-180,80deg,-8.34556080490464
272.5GHz,-180,81deg,-8.28628817287037
272.5GHz,-180,82deg,-8.2249892244501
272.5GHz,-180,83deg,-8.15987222185963
272.5GHz,-180,84deg,-8.09354828063948
272.5GHz,-180,85deg,-8.0314933860628
272.5GHz,-180,86deg,-7.98052371216152
272.5GHz,-180,87deg,-7.94754779823811
272.5GHz,-180,88deg,-7.93870823972082
272.5GHz,-180,89deg,-7.95889412294572
272.5GHz,-180,90deg,-8.01153365207618
272.5GHz,-180,91deg,-8.09856078015276
272.5GHz,-180,92deg,-8.22046822383506
272.5GHz,-180,93deg,-8.37639182777815
272.5GHz,-180,94deg,-8.56420639065073
272.5GHz,-180,95deg,-8.78064628168816
272.5GHz,-180,96deg,-9.02149318898478
272.5GHz,-180,97deg,-9.28189339713775
272.5GHz,-180,98deg,-9.55686793252803
272.5GHz,-180,99deg,-9.84204638648481
272.5GHz,-180,100deg,-10.1345790696728
272.5GHz,-180,101deg,-10.4340714076796
272.5GHz,-180,102deg,-10.7432785136405
272.5GHz,-180,103deg,-11.068254931884
272.5GHz,-180,104deg,-11.4177119966242
272.5GHz,-180,105deg,-11.8014718232108
272.5GHz,-180,106deg,-12.228057545343
272.5GHz,-180,107deg,-12.7015946464476
272.5GHz,-180,108deg,-13.2184148941494
272.5GHz,-180,109deg,-13.7642836561708
272.5GHz,-180,110deg,-14.3141551296275
272.5GHz,-180,111deg,-14.8371909202628
272.5GHz,-180,112deg,-15.3084180757267
272.5GHz,-180,113deg,-15.7230383765212
272.5GHz,-180,114deg,-16.1035962602981
272.5GHz,-180,115deg,-16.4923882087502
272.5GHz,-180,116deg,-16.9315655933842
272.5GHz,-180,117deg,-17.4397729166173
272.5GHz,-180,118deg,-17.9933961981985
272.5GHz,-180,119deg,-18.5232029804775
272.5GHz,-180,120deg,-18.9454510375819
272.5GHz,-180,121deg,-19.2302396110385
272.5GHz,-180,122deg,-19.4516281408063
272.5GHz,-180,123deg,-19.7578236355903
272.5GHz,-180,124deg,-20.287279438334
272.5GHz,-180,125deg,-21.0751214665816
272.5GHz,-180,126deg,-21.9248392985355
272.5GHz,-180,127deg,-22.3234144353671
272.5GHz,-180,128deg,-21.8855590816806
272.5GHz,-180,129deg,-20.9919618549543
272.5GHz,-180,130deg,-20.3193174712973
272.5GHz,-180,131deg,-20.3028165093307
272.5GHz,-180,132deg,-21.1995730100118
272.5GHz,-180,133deg,-23.1936665886334
272.5GHz,-180,134deg,-25.8995628675844
272.5GHz,-180,135deg,-26.3114399033854
272.5GHz,-180,136deg,-23.8229915224703
272.5GHz,-180,137deg,-21.884392857489
272.5GHz,-180,138deg,-21.3083003829755
272.5GHz,-180,139deg,-22.0686750917858
272.5GHz,-180,140deg,-23.8306939286295
272.5GHz,-180,141deg,-24.9329043620689
272.5GHz,-180,142deg,-23.7014169224723
272.5GHz,-180,143deg,-22.1824285600058
272.5GHz,-180,144deg,-21.88933564843
272.5GHz,-180,145deg,-23.2134756826138
272.5GHz,-180,146deg,-26.3644691651732
272.5GHz,-180,147deg,-29.7775084542156
