Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,0.704382909268845
272.5GHz,-180,1deg,-0.0867193629794031
272.5GHz,-180,2deg,-1.36484150818801
272.5GHz,-180,3deg,-2.75756275261994
272.5GHz,-180,4deg,-3.48135832692603
272.5GHz,-180,5deg,-3.01274870713635
272.5GHz,-180,6deg,-1.89711020795385
272.5GHz,-180,7deg,-0.829932543322757
272.5GHz,-180,8deg,-0.0724499997156031
272.5GHz,-180,9deg,0.340411464170097
272.5GHz,-180,10deg,0.403915636500023
272.5GHz,-180,11deg,0.0677136080831047
272.5GHz,-180,12deg,-0.773501498210271
272.5GHz,-180,13deg,-2.269914228459
272.5GHz,-180,14deg,-4.62349309645563
272.5GHz,-180,15deg,-8.09963853113068
272.5GHz,-180,16deg,-12.5093712955759
272.5GHz,-180,17deg,-13.5710824897959
272.5GHz,-180,18deg,-10.4400507084926
272.5GHz,-180,19deg,-7.90156619618736
272.5GHz,-180,20deg,-6.38848536558088
272.5GHz,-180,21deg,-5.68712780913136
272.5GHz,-180,22deg,-5.6873360987083
272.5GHz,-180,23deg,-6.35832697955968
272.5GHz,-180,24deg,-7.70105519317312
272.5GHz,-180,25deg,-9.64934516639713
272.5GHz,-180,26deg,-11.6733860816935
272.5GHz,-180,27deg,-12.2600822630065
272.5GHz,-180,28deg,-11.0305919288821
272.5GHz,-180,29deg,-9.62926543333219
272.5GHz,-180,30deg,-8.97703863000096
272.5GHz,-180,31deg,-9.32877247726481
272.5GHz,-180,32deg,-10.8351126387452
272.5GHz,-180,33deg,-13.5755521186462
272.5GHz,-180,34deg,-16.2257718616458
272.5GHz,-180,35deg,-14.971279648534
272.5GHz,-180,36deg,-12.4114399069341
272.5GHz,-180,37deg,-11.0487515766096
272.5GHz,-180,38deg,-11.0645796569573
272.5GHz,-180,39deg,-12.4908996972533
272.5GHz,-180,40deg,-15.418267579332
272.5GHz,-180,41deg,-17.9910085132295
272.5GHz,-180,42deg,-15.2314478450427
272.5GHz,-180,43deg,-11.624517493358
272.5GHz,-180,44deg,-9.24656915083017
272.5GHz,-180,45deg,-7.84389931744342
272.5GHz,-180,46deg,-7.13264913744689
272.5GHz,-180,47deg,-6.9155536828552
272.5GHz,-180,48deg,-7.03640092806237
272.5GHz,-180,49deg,-7.34631209504311
272.5GHz,-180,50deg,-7.69217040099666
272.5GHz,-180,51deg,-7.93916447445579
272.5GHz,-180,52deg,-8.02125117933691
272.5GHz,-180,53deg,-7.96769223047887
272.5GHz,-180,54deg,-7.86511031726289
272.5GHz,-180,55deg,-7.79181678131602
272.5GHz,-180,56deg,-7.778373640445
272.5GHz,-180,57deg,-7.80444323871543
272.5GHz,-180,58deg,-7.82096857635789
272.5GHz,-180,59deg,-7.78693775958858
272.5GHz,-180,60deg,-7.70168297326559
272.5GHz,-180,61deg,-7.60959609700165
272.5GHz,-180,62deg,-7.57669487644788
272.5GHz,-180,63deg,-7.66186963051228
272.5GHz,-180,64deg,-7.89953538292842
272.5GHz,-180,65deg,-8.29269120489245
272.5GHz,-180,66deg,-8.80895120214344
272.5GHz,-180,67deg,-9.37659208403101
272.5GHz,-180,68deg,-9.88741202357743
272.5GHz,-180,69deg,-10.2221136952991
272.5GHz,-180,70deg,-10.302520702435
272.5GHz,-180,71deg,-10.1339295592227
272.5GHz,-180,72deg,-9.79186917859843
272.5GHz,-180,73deg,-9.36999299773552
272.5GHz,-180,74deg,-8.94078878536708
272.5GHz,-180,75deg,-8.54596946989191
272.5GHz,-180,76deg,-8.20304433109976
272.5GHz,-180,77deg,-7.91475535032113
