Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.63035510896453
272.5GHz,-180,1deg,3.28937587455186
272.5GHz,-180,2deg,2.57154292380684
272.5GHz,-180,3deg,1.54268958762576
272.5GHz,-180,4deg,0.295431034850974
272.5GHz,-180,5deg,-1.03726502022827
272.5GHz,-180,6deg,-2.27536373150167
272.5GHz,-180,7deg,-3.20855594458196
272.5GHz,-180,8deg,-3.66296185999752
272.5GHz,-180,9deg,-3.62882369559357
272.5GHz,-180,10deg,-3.32976460441439
272.5GHz,-180,11deg,-3.1006394453727
272.5GHz,-180,12deg,-3.22035732001479
272.5GHz,-180,13deg,-3.8560688775401
272.5GHz,-180,14deg,-5.07332912966237
272.5GHz,-180,15deg,-6.83256683536311
272.5GHz,-180,16deg,-8.94434406608601
272.5GHz,-180,17deg,-11.0467297336247
272.5GHz,-180,18deg,-12.7918899526772
272.5GHz,-180,19deg,-14.1435716967807
272.5GHz,-180,20deg,-15.2827534379151
272.5GHz,-180,21deg,-16.3478947598105
272.5GHz,-180,22deg,-17.3814018144604
272.5GHz,-180,23deg,-18.2221862378005
272.5GHz,-180,24deg,-18.3817260701553
272.5GHz,-180,25deg,-17.4983493844324
272.5GHz,-180,26deg,-15.8667820434146
272.5GHz,-180,27deg,-14.0195336816035
272.5GHz,-180,28deg,-12.3653114806856
272.5GHz,-180,29deg,-11.1936727073175
272.5GHz,-180,30deg,-10.7033146314927
272.5GHz,-180,31deg,-11.0239048798333
272.5GHz,-180,32deg,-12.2025510990333
272.5GHz,-180,33deg,-13.9791102856727
272.5GHz,-180,34deg,-15.1243627837533
272.5GHz,-180,35deg,-14.3788717515943
272.5GHz,-180,36deg,-12.9881982331083
272.5GHz,-180,37deg,-12.2337515666725
272.5GHz,-180,38deg,-12.4695178609037
272.5GHz,-180,39deg,-13.8363641438855
272.5GHz,-180,40deg,-16.4982310096344
272.5GHz,-180,41deg,-19.5233485277449
272.5GHz,-180,42deg,-17.8084095195283
272.5GHz,-180,43deg,-13.8080118630933
