time,scenario,motion_type,x_tx,y_tx,z_tx,x_rx,y_rx,z_rx,vx_tx,vy_tx,vz_tx,vx_rx,vy_rx,vz_rx,distance,velocity,acceleration,los_angle_tx,los_angle_rx,los_ele_tx,los_ele_rx,velocity_angle,mobility_factor,phi_tx_optimal,theta_tx_optimal,phi_rx_optimal,theta_rx_optimal
2.6,25,real,18.9086221772911,-13.386916056735,5.51723966000646,6.79226573590024,-21.3843206364162,11.4449474335196,1.15665914685723,3.59405064453111,-4.489190280787,-0.521496083820054,1.42719266644478,-1.3520042080867,15.6812720426025,4.165743022582,0.837516855194515,-146.573181765995,33.426818234005,67.7894092602929,112.210590739707,52.243478612979,0.473568481883613,213.426818234005,67.7894092602929,33.426818234005,112.210590739707
2.7,25,real,19.0698980437474,-13.03931106381,5.05554618616002,6.74033326867927,-21.24067976095,11.3088258631315,1.61275866456331,3.47604992924969,-4.61693473846439,-0.519324672209749,1.43640875466241,-1.36121570388182,16.0743311763647,4.39381632617481,0.228073303592815,-146.368979604637,33.6310203953628,67.1062975447625,112.893702455238,43.7305779515354,0.471230255944437,213.631020395363,67.1062975447625,33.6310203953628,112.893702455238
2.8,25,real,19.2464216854597,-12.7068585183706,4.58830459025119,6.68816947778256,-21.0962254000139,11.1717737266791,1.76523641712294,3.32452545439485,-4.67241595908837,-0.521637908967041,1.44454360936072,-1.37052136452322,16.4752311381886,4.43470786350195,0.0408915373271315,-146.255643110973,33.7443568890269,66.4469511223716,113.553048877628,39.4227635574619,0.461134485674185,213.744356889027,66.4469511223716,33.7443568890269,113.553048877628
2.9,25,real,19.4088819123498,-12.3823670762096,4.11048456278993,6.63516678185328,-20.9511861756044,11.0337781805346,1.62460226890159,3.24491442161001,-4.77820027461252,-0.530026959292823,1.45039224409485,-1.37995546144542,16.8678526644838,4.40576948634407,-0.0289383771578757,-146.145638335263,33.8543616647372,65.7673277594242,114.232672240576,39.7898396865638,0.451702419089255,213.854361664737,65.7673277594242,33.8543616647372,114.232672240576
3,25,real,19.5592990882519,-12.0663293740056,3.64434606151673,6.58091781519746,-20.8058738138057,10.8949637984457,1.5041717590205,3.16037702203909,-4.66138501273204,-0.542489666558228,1.45312361798752,-1.38814382088868,17.2449840548224,4.22109524609168,-0.184674240252388,-146.043971534658,33.9560284653423,65.1371299999391,114.862870000061,39.8336827424487,0.433581774678174,213.956028465342,65.1371299999391,33.9560284653423,114.862870000061
3.1,25,real,19.7135399621225,-11.7623611275667,3.22699636223417,6.52508391152325,-20.6607670205225,10.755850108894,1.54240873870584,3.03968246438956,-4.17349699282556,-0.558339036742023,1.45106793283184,-1.39113689551762,17.6011544840948,3.83123544787017,-0.38985979822151,-145.991998618837,34.0080013811625,64.6752903444877,115.324709655512,37.0970758322879,0.40184962890337,214.008001381163,64.6752903444877,34.0080013811625,115.324709655512
3.2,25,real,19.8792976920773,-11.4747961144685,2.87230572108012,6.4675444996239,-20.5162085434775,10.616836554999,1.65757729954783,2.87565013098236,-3.54690641154055,-0.575394118993596,1.44558477044953,-1.39013553894974,17.9332099816024,3.41802704615907,-0.413208401711098,-146.014475946285,33.9855240537151,64.4147143043913,115.585285695609,32.6367810283132,0.366772043442894,213.985524053715,64.4147143043913,33.9855240537151,115.585285695609
3.3,25,real,20.056227261057,-11.2119795088902,2.55162099887616,6.40832414578681,-20.3723818953331,10.4780923116302,1.76929568979764,2.62816605578236,-3.20684722203958,-0.592203538370808,1.43826648144404,-1.38744243368796,18.2484842876679,3.20979335558031,-0.208233690578765,-146.130691046971,33.8693089530294,64.255215302051,115.744784697949,26.7423762142104,0.342481119426563,213.869308953029,64.255215302051,33.8693089530294,115.744784697949
3.4,25,real,20.2439360269484,-10.9807513166239,2.2323338685205,6.34748190182746,-20.2294157905564,10.3397620511907,1.8770876589134,2.31228192266369,-3.19287130355663,-0.608422439593514,1.4296610477676,-1.38330260439516,18.5574681338842,3.1986432960815,-0.0111500594988048,-146.354593861163,33.6454061388372,64.0948758819246,115.905124118075,19.5502829088773,0.32962302861677,213.645406138837,64.0948758819246,33.6454061388372,115.905124118075
3.5,25,real,20.4555538276794,-10.7702623587598,2,6.28538198543425,-20.0874012226024,10.2020819573089,2.1161780073099,2.10488957864037,2.47416372506105,-0.620999163932106,1.42014567953939,-1.37680093881752,18.838179186994,4.7739859568882,1.5753426608067,-146.674372015915,33.3256279840849,64.1894577421727,115.810542257827,14.0451008703168,0.299929619263492,213.325627984085,64.1894577421727,33.3256279840849,115.810542257827
3.6,25,real,20.7294537968933,-10.5473768755381,2.29034506266072,6.22305307397374,-19.9464093913689,10.0653457126973,2.73899969213935,2.22885483221668,2.90345062660718,-0.623289114605098,1.40991831233484,-1.36736244611593,18.953313939141,5.49686159055308,0.722875633664878,-147.059864617628,32.940135382372,65.7814365247564,114.218563475244,13.6887217181144,0.332387743201593,212.940135382372,65.7814365247564,32.940135382372,114.218563475244
3.7,25,real,21.0804141839396,-10.2997194770419,2.63538823811928,6.16138621522908,-19.8064099556577,9.92960265289806,3.50960387046289,2.47657398496206,3.45043175458566,-0.616668587446649,1.3999943571121,-1.35743059799271,19.1353109019983,6.42656117167999,0.929699581126905,-147.493931998325,32.5060680016749,67.5925047238075,112.407495276192,14.6229635415945,0.375204399030132,212.506068001675,67.5925047238075,32.5060680016749,112.407495276192
3.8,25,real,21.4854776094927,-10.0485559282589,2.99986113566017,6.10117100394685,-19.6665586187897,9.79403760482714,4.05063425553154,2.51163548783049,3.64472897540886,-0.602152112822306,1.39851336868041,-1.35565048070918,19.3737889784802,6.92035089766754,0.493789725987549,-147.98708896819,32.0129110318105,69.4705311432787,110.529468856721,13.4544307679117,0.39455987970342,212.01291103181,69.4705311432787,32.0129110318105,110.529468856721
3.9,25,real,21.9147741041328,-9.81662980457922,3.34902412459894,6.04289646754711,-19.5260465091212,9.65783973495792,4.29296494640089,2.31926123679671,3.49162988938768,-0.582745363997378,1.4051210966849,-1.36197869869218,19.6466390728465,6.9401527038654,0.0198018061978615,-148.544326799007,31.4556732009931,71.2696771083457,108.730322891654,10.6190247403604,0.389496762109539,211.455673200993,71.2696771083457,31.4556732009931,108.730322891654
4,25,real,22.3416767460468,-9.59286019408218,3.70634932066665,5.98587489148618,-19.3848938268339,9.52091594539212,4.26902641914027,2.23769610497039,3.57325196067709,-0.570215760609334,1.41152682287343,-1.36923789565801,19.930011590663,6.96627781077698,0.0261251069115831,-149.091519815598,30.9084801844016,73.0372877974916,106.962712202508,9.68829419825074,0.384497011082877,210.908480184402,73.0372877974916,30.9084801844016,106.962712202508
4.1,25,real,22.6606336903222,-9.37276796920011,4.08586427797391,5.92848330485907,-19.2432754343994,9.38323027618271,3.18956944275337,2.20092224882071,3.79514957307266,-0.57391586627109,1.41618392434419,-1.37685669209409,20.1358848988886,6.4443218973038,-0.521955913473184,-149.46310702684,30.5368929731598,74.74705143956,105.25294856044,11.7781940818043,0.353944853497017,210.53689297316,74.74705143956,30.5368929731598,105.25294856044
4.2,25,real,22.8422429237208,-9.1653606311717,4.48741118208964,5.87025602429076,-19.1014590384172,9.24488834015115,1.81609233398657,2.07407338028406,4.01546904115722,-0.582272805683052,1.41816395982216,-1.38341936031566,20.2338325529883,5.94393543728325,-0.500386460020548,-149.653540877205,30.3464591227951,76.4010167191113,103.598983280889,15.2953538447226,0.32663392039619,210.346459122795,76.4010167191113,30.3464591227951,103.598983280889
4.3,25,real,22.9578680648368,-8.99590569574139,4.90949799699771,5.81149610042883,-18.9600423441007,9.10694829797537,1.15625141115989,1.69454935430312,4.22086814908075,-0.58759923861936,1.41416694316522,-1.37940042175775,20.2706852306031,5.87219187788789,-0.0717435593953626,-149.838179819456,30.1618201805445,78.0492996270714,101.950700372929,9.13404228188417,0.31752756278461,210.161820180544,78.0492996270714,30.1618201805445,101.950700372929
4.4,25,real,23.0801355398613,-8.88243914635673,5.34924520138139,5.75277232240119,-18.8194416518325,8.97026109871233,1.22267475024428,1.13466549384657,4.39747204383674,-0.587237780276411,1.40600692268239,-1.36687199263043,20.3000810587629,6.0478981233064,0.175706245418513,-150.166326909071,29.833673090929,79.7249092884747,100.275090711525,-8.52626239383083,0.316908031972389,209.833673090929,79.7249092884747,29.833673090929,100.275090711525
4.5,25,real,23.2348990841276,-8.80071843208488,5.7934492748459,5.69576539529016,-18.6790627190458,8.83386460193414,1.54763544266312,0.817207142718573,4.44204073464513,-0.570069271110313,1.40378932786645,-1.36396496778194,20.3579719463369,6.20793477182925,0.160036648522853,-150.611034080471,29.3889659195294,81.4108760099634,98.5891239900366,-15.4821782145208,0.318991453052379,209.388965919529,81.4108760099634,29.3889659195294,98.5891239900366
4.6,25,real,23.4402407973635,-8.70216826653306,6.21952896760566,5.64355139937433,-18.5377971553252,8.69595985630589,2.05341713235959,0.985501655518216,4.26079692759759,-0.522139959158297,1.4126556372061,-1.37904745628248,20.4840049578458,6.21480486661677,0.00687009478751666,-151.072054163663,28.9279458363365,83.0561934163524,96.9438065836476,-9.41674246388316,0.319932258843669,208.927945836337,83.0561934163524,28.9279458363365,96.9438065836476
4.7,25,real,23.7207187067513,-8.56583242980874,6.61612380532545,5.59903054483302,-18.3956866498728,8.55614424972549,2.80477909387769,1.36335836724313,3.96594837719796,-0.445208545413045,1.42110505452371,-1.39815606580402,20.7071315046341,6.27211055473898,0.0573056881222058,-151.523006503218,28.4769934967825,84.6241592918111,95.3758407081889,-1.01794028250066,0.326524733015725,208.476993496782,84.6241592918111,28.4769934967825,95.3758407081889
